Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	branch_rates[159]	branch_rates[160]	branch_rates[161]	branch_rates[162]	branch_rates[163]	branch_rates[164]	branch_rates[165]	branch_rates[166]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
100	-17057.3	-16839.3	-218.026	0.2002742	0.0536209	2.5461	0.283001	0.0156004	0.0613059	0.37057	0.0737132	0.45412	0.508403	0.203147	0.474776	0.151407	0.3835	0.0214845	0.462762	0.062168	0.541975	0.799597	0.0150924	0.0226575	0.0131781	0.00779765	0.0485216	0.0117275	0.163855	0.266212	0.150626	0.0411875	0.0405922	0.662232	0.00216098	0.00153758	0.554619	0.0525282	0.00128645	0.00213406	6.69615	0.2113	0.0624845	0.639126	0.0071291	0.0974001	0.0296604	0.0722543	4.53234	0.12333	1.34552	0.1154	0.267777	0.0378033	0.181734	0.123752	0.00562534	0.178917	0.00803928	0.392691	0.115074	0.0811967	0.0624544	0.220187	0.111937	0.012226	0.753917	0.00950687	0.162735	0.0178883	0.108991	0.0876284	0.0596635	0.0359645	0.0112168	0.159019	0.0377773	0.116057	0.0121004	0.263666	2.95621	0.0416103	0.0349295	0.21373	0.697147	0.00737126	0.265623	0.0125996	0.683986	0.117783	0.27594	1.21691	0.0167128	0.125251	0.0594666	0.245948	0.166089	0.131532	0.428586	0.00232937	0.00209857	0.00253071	0.0715942	0.171779	0.0606272	0.131777	0.994455	0.23581	0.0152472	0.0062627	0.0331082	0.639642	0.527747	1.16531	1.20264	0.166949	0.31238	0.167706	0.775435	0.818078	0.08872	0.00670898	0.109035	0.0620771	0.455399	0.10722	0.0142875	0.895411	0.00533609	3.92085	0.0233684	0.119906	0.157787	0.107188	0.0736148	0.0686017	0.0616959	0.0705649	0.0743729	0.0458594	0.231529	0.0179182	0.0802301	0.0589727	0.636347	0.414913	0.0190607	0.126281	0.0419106	0.051879	1.29763	0.0367702	0.0289867	0.0215133	0.0511575	0.170289	0.437142	0.0431248	0.519145	0.130431	0.206094	0.483254	0.0716822	0.0107672	0.686254	0.0114001	0.309649	0.0198319	0.0208915	0.0864553	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.331827	0.240502	0.221357	0.269854	0.268287	1.999813	0.6648405	0.4690549	-2.366721	1.794261	3.219372
110	-17054.8	-16839.3	-215.534	0.2002742	0.0522083	2.55013	0.283448	0.0156251	0.0614028	0.371156	0.0738298	0.454838	0.509207	0.203468	0.475527	0.151646	0.384106	0.0215185	0.463494	0.0622663	0.542832	0.800861	0.0151162	0.0226933	0.0131989	0.00780997	0.0485983	0.011746	0.164114	0.266633	0.011189	0.0412526	0.0406564	0.663279	0.0021644	0.00154001	0.555496	0.0526113	0.00128848	0.00213744	6.70674	0.211635	0.0625833	0.640136	0.00714037	0.0975541	0.0297073	0.0723685	4.5395	0.123525	1.34765	0.115583	0.2682	0.0378631	0.182021	0.0112555	0.00563424	0.179199	0.00805199	0.393312	0.115256	0.0813251	0.0625531	0.220535	0.112114	0.0122453	0.755109	0.0095219	0.162993	0.0179165	0.109164	0.0877669	0.0597578	0.0360213	0.0112345	0.159271	0.251152	0.11624	0.0121195	0.264083	2.96088	0.041676	0.0349847	0.214068	0.698249	0.00738291	0.266043	0.0126195	0.00391067	0.11797	0.276377	1.21884	0.0167392	0.125449	0.0595606	0.246337	0.166351	0.13174	0.429263	0.00233305	0.00210189	0.00253472	0.0717074	0.172051	0.0607231	0.131985	0.996027	0.236182	0.0152713	0.0062726	0.0331605	0.640653	0.528581	1.16715	1.20454	0.167213	0.312873	0.167971	0.77666	0.819371	0.0888602	0.00671959	0.109208	0.0621753	0.456119	0.107389	0.0143101	0.896827	0.00534452	3.92705	0.0234054	0.120096	0.158037	0.107357	0.0737312	0.0687101	0.0617934	0.0706765	0.0744904	0.0459319	0.231895	0.0179465	0.0803569	0.059066	0.637353	0.415569	0.0190909	0.126481	0.0419768	0.0519611	1.29968	0.0368284	0.0290326	0.0215473	0.0512383	0.170559	0.437833	0.0431929	0.519965	0.130638	0.20642	0.484018	0.0717955	0.0107842	0.687339	0.0114181	0.295518	0.0611419	0.0207345	0.0528915	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3279604	0.240502	0.221357	0.269854	0.268287	2.000963	0.6648405	0.2764197	-2.37186	1.473788	2.17205
120	-17034.8	-16839.4	-195.39	0.2002742	0.0372809	2.24872	0.249946	0.0684654	0.0541454	0.327287	0.0651035	0.401079	0.449021	0.179419	0.419322	0.133722	0.338707	0.0189751	0.408711	0.0549067	0.478672	0.706203	0.0133296	0.0200111	0.0116389	0.00688688	0.0428543	0.0103577	0.144716	0.235118	0.00986656	0.0363768	0.035851	0.584883	0.00190858	0.00135799	0.489839	0.0463929	0.00113619	0.0018848	5.91404	0.18662	0.0551863	0.564476	0.00629642	0.0860237	0.026196	0.0638149	4.00296	0.108925	0.5969	0.101922	0.236501	0.0333879	0.160507	0.00992514	0.0049683	0.158019	0.00710029	0.346824	0.101634	0.0717129	0.0551597	0.194469	0.098863	0.010798	0.66586	0.00839647	0.143728	0.0157989	0.0962612	0.0773934	0.0526948	0.0317638	0.00990664	0.140446	0.221467	0.102501	0.0106871	0.23287	2.61092	0.0367502	0.0308497	0.188766	0.615719	0.00651029	0.234598	0.011128	0.00344845	0.104026	0.24371	1.07478	0.0147608	0.110621	0.0525209	0.217221	0.14669	0.116169	0.378527	0.0020573	0.00185346	0.00223513	0.063232	0.151716	0.0535459	0.116385	0.463723	0.208267	0.0134663	0.00553122	0.0292411	0.564931	0.466106	1.0292	1.06217	0.147449	0.275894	0.148118	0.684863	0.722526	0.0783574	0.00592537	0.0963	0.0548265	0.402208	0.0946963	0.0126187	0.790827	0.00471283	3.46289	0.020639	0.105901	0.139357	0.094668	0.0650166	0.060589	0.0544898	0.0623229	0.0656861	0.040503	0.204486	0.0158253	0.0708592	0.0520847	0.562021	0.366451	0.0168344	0.111532	0.0370154	0.0555089	1.14606	0.0324755	0.0256011	0.0190006	0.0451822	0.150399	0.386084	0.0380878	0.458508	0.115197	0.182022	0.42681	0.0633097	0.0095096	0.606099	0.0100686	0.262096	0.117566	0.019917	0.101612	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.2842053	0.240502	0.221357	0.269854	0.268287	2.000953	0.6648405	0.5773135	-2.371753	1.909127	3.644765
130	-17070.2	-16836.4	-233.74	0.2002742	0.0397561	2.85564	0.317406	0.086944	0.068759	0.415621	0.0826747	0.509329	0.570211	0.227843	0.532496	0.169814	0.430123	0.0240964	0.519021	0.0697259	0.607865	0.896805	0.0169272	0.0254121	0.242721	0.00874562	0.0544205	0.0131532	0.183775	0.298576	0.0125295	0.0461948	0.0455271	0.742741	0.00242369	0.00172451	0.622045	0.0589142	0.00144284	0.00239351	7.51022	0.236989	0.0700809	0.716826	0.0079958	0.109241	0.0332662	0.0810384	5.08334	0.138323	0.758001	0.12943	0.300331	0.0423992	0.389399	0.0126039	0.00630923	0.200668	0.00901663	0.440431	0.129064	0.091068	0.0700471	0.246956	0.125546	0.0137123	0.845573	0.0106626	0.182519	0.020063	0.122242	0.0982816	0.0669169	0.0403368	0.0125804	0.178352	0.28124	0.130166	0.0135715	0.29572	3.3156	0.0466689	0.039176	0.239714	0.7819	0.0082674	0.297916	0.0141314	0.00437917	0.132103	0.309487	1.36486	0.0187446	0.140478	0.0666961	0.275849	0.186281	0.147522	0.48069	0.00261256	0.00365928	0.00283838	0.112343	0.192663	0.0679978	0.147797	0.58888	0.264478	0.0171009	0.00702407	0.0371332	0.717405	0.591906	1.30698	1.34884	0.187245	0.350356	0.188095	0.869706	0.917533	0.0995058	0.00752461	0.122291	0.069624	0.510763	0.120254	0.0160244	1.00427	0.00598481	4.39752	0.0262094	0.134484	0.17697	0.120219	0.0825643	0.0769418	0.0691964	0.0791437	0.0834145	0.0514346	0.259676	0.0200965	0.0899838	0.0661422	0.713709	0.465355	0.021378	0.141634	0.0470057	0.0704905	1.45538	0.0412405	0.0325107	0.0241288	0.0573768	0.190992	0.490286	0.0483675	0.582258	0.146288	0.231149	0.542005	0.0803968	0.0120762	0.769684	0.012786	0.317232	0.0826069	0.0265898	0.113006	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3629732	0.240502	0.221357	0.269854	0.268287	2.000801	0.6648405	0.434557	-2.289488	1.706493	2.912119
140	-17090.1	-16836.1	-253.981	0.2002742	0.0391574	2.83496	0.315107	0.0863144	0.0682611	0.412611	0.082076	0.505641	0.566082	0.226194	0.52864	0.168584	0.427008	0.0239219	0.515263	0.069221	0.603463	0.890311	0.0168046	0.025228	0.240964	0.00868229	0.080909	0.013058	0.0701038	0.296414	0.0124388	0.0458603	0.0451974	0.737363	0.00240614	0.00171202	0.617541	0.0584876	0.0014324	0.00237617	7.45584	0.235273	0.19024	0.711635	0.0079379	0.10845	0.0330254	0.0804516	5.04653	0.137321	0.752512	0.128493	0.298157	0.0420922	0.386579	0.0125126	0.00626354	0.199215	0.00895134	0.437242	0.12813	0.0904085	0.0695399	0.245168	0.124637	0.013613	0.83945	0.0105854	0.181198	0.0199177	0.121357	0.0975699	6.57372	0.0400447	0.0124893	0.17706	0.279204	0.129223	0.0134732	0.293579	3.29159	0.046331	0.0388923	0.237978	0.776238	0.00820753	0.295758	0.0140291	0.00434746	0.131146	0.307246	1.35497	0.0186089	0.139461	0.0662132	0.273851	0.184932	0.146454	0.477209	0.00259364	0.00363279	0.00281783	0.11153	0.191268	0.0675054	0.146727	0.584616	0.262562	0.016977	0.00697321	0.0368643	0.71221	0.58762	1.29752	1.33908	0.185889	0.347819	0.186733	0.863408	0.910889	0.0987853	0.00747012	0.121405	0.0691198	0.507065	0.119384	0.0159084	0.996996	0.00594147	4.36567	0.0260196	0.13351	4.18512	0.119348	0.0819665	0.0763846	0.0686953	0.0785706	0.0828105	0.0510622	0.257796	0.019951	0.0893323	0.0656632	0.70854	0.461986	0.0212232	0.140608	0.0466654	0.0699801	1.44485	0.0409418	0.0322753	0.023954	0.0569613	0.189609	0.486736	0.0480173	0.578042	0.145229	0.229476	0.53808	0.0798146	0.0119888	0.76411	0.0126934	0.30436	0.0506779	1.72047	0.236148	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.4346083	0.240502	0.221357	0.269854	0.268287	1.999484	0.6648405	0.5305993	-1.956534	1.626522	2.645572
150	-17113.8	-16837.6	-276.128	0.2002742	0.0392111	3.27877	0.364436	0.0998267	0.0789472	0.477204	0.0949248	0.584797	0.6547	0.261604	0.611397	0.194975	0.493855	0.0276669	0.595926	0.0187283	0.697933	1.02969	0.0194353	0.0291774	0.278686	0.0100415	0.0935751	0.0151021	0.0810783	0.342816	0.014386	0.0530396	0.052273	0.852795	0.00278282	0.00198003	0.714215	0.0676437	0.00165663	0.00274816	8.62303	0.272104	0.220021	0.82304	2.10963	0.125428	0.0381954	0.093046	5.83655	0.158819	0.870316	0.148608	0.344832	0.0486816	0.447097	0.0144715	0.00724408	0.230401	0.0103526	0.505691	0.148188	0.104562	0.0804261	0.283548	0.144148	0.0157441	0.970863	0.0122426	0.209564	0.0230357	0.0348428	0.112844	7.60281	0.0463136	0.0144445	0.204778	0.322912	0.149453	0.0155824	0.339538	3.80688	0.053584	0.0449807	0.275233	0.897756	0.0094924	0.342058	0.0162253	0.00502804	0.151676	0.355345	1.56709	0.0215221	0.161293	0.0765786	0.316722	0.213882	0.169381	0.551915	0.00299966	0.00420149	0.00325895	0.12899	0.22121	0.0780732	0.169697	0.676135	0.303666	0.0196347	0.00806485	0.0426354	0.823704	0.67961	1.50064	0.0425051	0.214989	0.402269	0.65381	0.998572	1.05349	0.11425	0.00863955	0.140411	0.0799403	0.586444	0.138073	0.0183988	1.15307	0.00687159	5.04911	0.0300929	0.15441	4.84029	0.138032	0.0947981	0.0883424	0.0794494	0.0908706	0.0957743	0.0590558	0.298153	0.0230742	0.103317	0.0759426	0.81946	0.534308	0.0245456	0.16262	0.0539707	0.0809353	1.67103	0.0473512	0.0373279	0.027704	0.0658784	0.219291	0.562933	0.0555343	0.668533	0.167964	0.265399	0.622315	0.0923094	0.0138656	0.88373	0.0146806	0.359478	0.0229962	1.9898	0.227484	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.5073764	0.240502	0.221357	0.269854	0.268287	2.000225	0.6648405	0.6384273	-2.132333	1.834985	3.367171
160	-17068.1	-16837.3	-230.789	0.2002742	0.0379014	2.57434	0.286139	0.0783794	0.0619858	0.374679	0.0745307	0.459156	0.514041	0.205399	0.480041	0.153086	0.387753	0.0217228	0.467894	0.0147046	0.547986	0.808464	0.0152598	0.0229088	0.218812	0.00788412	0.0734709	0.0118575	0.063659	0.269164	0.0112953	0.0416443	0.0410424	0.669576	0.00218494	0.00155463	0.56077	0.0531107	0.00130071	0.00215773	6.77041	0.213644	0.172751	0.646214	1.65639	0.0984802	0.0299893	0.0730555	4.5826	0.124697	0.683333	0.11668	0.270747	0.0382226	0.351041	0.0113623	0.00568773	0.180901	0.00812843	0.397045	0.116351	0.0820971	0.063147	0.222629	0.113179	0.0123616	0.762278	0.0096123	0.16454	0.00270815	0.027357	0.0068434	1.85804	0.0363633	0.0113411	0.160783	0.253536	0.117344	0.0122346	0.26659	2.98899	0.0420717	0.0353168	0.2161	0.704878	0.007453	0.268569	0.0127394	0.00394779	0.119089	0.279001	1.23041	0.0168982	0.12664	0.0601261	0.248676	0.167931	0.13299	0.433338	0.0023552	0.00329882	0.00255878	0.101277	0.173684	0.0612996	0.133238	0.530871	0.238425	0.0154163	0.00633215	0.0334753	0.646735	0.533599	1.17823	0.0333731	0.1688	0.315844	0.513342	0.784034	0.82715	0.0897038	0.00678338	0.110245	0.0627655	0.460449	0.108409	0.0144459	0.905341	0.00539526	3.96433	0.0236276	0.121236	3.80038	0.108376	0.0744312	0.0693625	0.06238	0.0713475	0.0751976	0.0463679	0.234096	0.0181169	0.0811198	0.0596267	0.643403	0.419515	0.0192721	0.127682	0.0423753	0.0635467	0.00690042	0.037178	0.0293082	0.0217519	0.0517248	0.172178	0.44199	0.043603	0.524902	0.131878	0.20838	0.488613	0.0724771	0.184539	0.693864	0.0115265	0.281902	0.0731363	1.5623	0.145159	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3663717	0.240502	0.221357	0.269854	0.268287	1.998613	0.6648405	0.5757083	-2.157214	1.79168	3.210119
170	-17050.9	-16838.5	-212.393	0.2002742	0.0354203	2.35984	0.262297	0.0718485	0.0568209	0.343459	0.0683205	0.420898	0.471209	0.188285	0.440043	0.14033	0.355444	0.0199127	0.428907	0.0134794	0.502325	0.7411	0.0139883	0.0209999	0.200579	0.00722718	0.0673491	0.0108695	0.0583547	0.246736	0.0103541	0.0381743	0.0376226	0.613785	0.00200289	0.00142509	0.514044	0.0486854	0.00119233	0.00197794	6.20628	0.195842	0.158356	0.592369	1.51837	0.0902745	0.0274905	0.0669683	4.20076	0.114307	0.626395	0.106958	0.248187	0.0350377	0.321791	0.0104156	0.0052138	0.165827	0.00745114	0.363962	0.106656	0.0752565	0.0578853	0.204079	0.103748	0.0113316	0.698762	0.00881137	0.15083	0.0024825	0.0250775	0.00627318	1.70322	0.0333334	0.0103962	0.0145845	0.23241	0.107566	0.0112151	0.244377	2.73994	0.0385661	0.0323741	0.198094	0.646145	0.00683199	0.246191	0.0116779	0.00361885	0.109167	0.255753	1.12789	0.0154901	0.116088	0.0551162	0.227955	0.153938	0.121909	0.397231	0.00215896	0.00302395	0.00234557	0.092838	0.159212	0.0561919	0.122136	0.486637	0.218558	0.0141318	0.00580454	0.0306861	0.592847	0.489138	1.08006	0.0305923	0.154735	0.289526	0.470568	0.718705	0.758228	0.0822294	0.00621817	0.101059	0.0575357	0.422083	0.0993756	0.0132422	0.174217	0.00494571	3.63401	0.0216588	0.111134	3.48371	0.0993459	0.0682293	0.0635829	0.0571823	0.0654025	0.0689319	0.0425044	0.21459	0.0166073	0.0743606	0.0546584	0.589793	0.384559	0.0176663	0.117043	0.0388445	0.0582518	0.00632545	0.0527045	0.0268661	0.0199395	0.0474149	0.157831	0.405161	0.0399698	0.481165	0.120889	0.191017	0.4479	0.0664381	0.169163	0.636049	0.0105661	0.449436	0.0261628	1.43213	0.216522	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3326179	0.240502	0.221357	0.269854	0.268287	1.998345	0.6648405	0.4383443	-2.379972	1.763645	3.110442
180	-17018.8	-16839.7	-179.079	0.2002742	0.0457965	1.99462	0.221703	0.060729	0.0480271	0.290305	0.057747	0.355758	0.398283	0.159145	0.37194	0.118612	0.300434	0.016831	0.362528	0.0113933	0.424584	0.626405	0.0118234	0.0177499	0.169537	0.00610868	0.0569259	0.00918731	0.0493236	0.20855	0.00875167	0.0322663	0.0318	0.518793	0.00169291	0.00120454	0.434489	0.0411507	0.0010078	0.00167183	5.24577	0.165533	0.133849	0.500692	7.93463	0.0763033	0.023236	0.056604	3.55063	0.0966165	0.529452	0.0904047	0.209777	0.0296152	0.271989	0.00880363	0.0044069	0.140163	0.00629798	0.307634	0.0901494	0.0636096	0.0489268	0.172495	0.0876918	0.00957784	0.590619	0.00744769	0.127487	0.0020983	0.0211964	0.00530232	1.43963	0.0281746	0.00878722	0.0123273	0.196442	0.0909188	0.00947945	0.206556	2.31589	0.0325975	0.0273638	0.167436	0.546145	0.00577465	0.208089	0.00987056	0.00305878	0.0922715	0.216172	0.953332	0.0130928	0.0981216	0.0112644	0.192676	0.130114	0.103042	0.335754	0.00182483	0.00255595	0.00198256	0.0784701	0.134572	0.0474954	0.103234	0.411323	0.184733	0.0119447	0.00490621	0.025937	0.501096	0.413437	0.912905	0.0258578	0.130788	0.244718	0.005094	0.607476	0.640883	0.0695033	0.00525582	0.0854184	0.0486313	0.35676	0.0839959	0.0111928	0.147255	0.00418029	3.0716	0.0183069	0.0939347	2.94456	0.0839708	0.0576699	0.0537426	0.0483326	0.0552806	0.0582638	0.0359263	0.18138	0.0140371	0.0628523	0.0461993	0.498514	0.325043	0.0149322	0.0989289	0.0328328	0.0492365	0.0053465	0.0445478	0.0227082	0.0168536	0.0400768	0.133405	0.342457	0.033784	0.406698	0.10218	0.161454	0.378582	0.0561559	0.142983	0.00454561	0.00893084	0.378001	0.0400466	1.21048	0.130051	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3152924	0.240502	0.221357	0.269854	0.268287	2.001159	0.6648405	0.3420277	-2.654935	1.778804	3.164143
190	-17041.2	-16828.9	-212.266	0.2002742	0.0465307	2.48286	0.275971	0.0755942	0.0597831	0.361365	0.0718822	0.44284	0.495775	0.1981	0.462983	0.147646	0.373974	0.0209508	0.451267	0.0141821	0.528513	0.779735	0.0147175	0.0220947	0.211036	0.00760396	0.0708601	0.0114362	0.0613969	0.259599	0.0108939	0.0401644	0.0395839	0.645783	0.0021073	0.00149939	0.540843	0.0512235	0.00125449	0.00208105	6.52983	0.206052	0.166612	0.62325	9.87686	0.0949807	0.0289236	0.0704595	4.41975	0.120266	0.65905	0.112534	0.261126	0.0368643	0.338566	0.0109586	0.00548561	0.174472	0.00783959	0.382936	0.112216	0.0791798	0.060903	0.214718	0.109157	0.0119223	0.73519	0.00927073	0.158693	0.00261192	0.0263849	0.00660022	1.79201	0.0350712	0.0109381	0.0153448	0.244527	0.113174	0.0117998	0.257117	2.88278	0.0405767	0.0340619	0.208421	0.67983	0.00718816	0.259025	0.0122867	0.00380751	0.114858	0.269086	1.18669	0.0162977	0.12214	0.0140217	0.239839	0.161963	0.128264	0.41794	0.00227151	0.00318159	0.00246785	0.0976779	0.00660449	0.0591213	0.128504	0.512006	0.229952	0.0148685	0.00610714	0.0322858	0.623754	0.514638	1.13637	0.0321872	0.162802	0.30462	0.0063409	0.756173	0.797757	0.0865162	0.00654233	0.106327	0.0605352	0.444087	0.104556	0.0139326	0.183299	0.00520354	3.82346	0.022788	0.116928	3.66533	0.104525	0.0717863	0.0668977	0.0601634	0.0688121	0.0979739	0.0447203	0.225778	0.0174731	0.0782372	0.0575079	0.230747	0.404607	0.0185873	0.123145	0.0408695	0.0612886	0.00665521	0.0554521	0.0282667	0.020979	0.0498867	0.166058	0.433379	0.0420536	0.506249	0.127192	0.200975	0.471251	0.0699017	0.177982	0.0194454	0.0111169	0.478749	0.0596448	1.50679	0.115303	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.3891957	0.240502	0.221357	0.269854	0.268287	2.000111	0.6648405	0.4818091	-2.504456	1.883746	3.548498
200	-17072.6	-16841.7	-230.895	0.2002742	0.0381959	2.72514	0.3029	0.0829706	0.0656167	0.396627	0.0788965	0.486052	0.544152	0.217431	0.508161	0.162053	0.410466	0.0229952	0.495302	0.015566	0.580085	0.855821	0.0161536	0.0242507	0.231629	0.00834595	0.0777746	0.0125521	0.067388	0.284931	0.0119569	0.0440837	0.0434465	0.708798	0.00231293	0.0016457	0.593618	0.0562218	0.00137691	0.00228412	7.167	0.226158	0.18287	0.684067	10.8406	0.104249	0.031746	0.0773349	4.85103	0.132002	0.72336	0.123515	0.286606	0.0404615	0.371604	0.0120279	0.00602089	0.191497	0.00860457	0.420303	0.123166	0.0869061	0.0668459	0.23567	0.119808	0.0130857	0.80693	0.0101754	0.174178	0.00286679	0.0289595	0.00724426	1.96688	0.0384934	0.0120055	0.0168421	0.268387	0.124217	0.0129512	0.282206	3.16408	0.0445361	0.0373856	0.228759	0.746167	0.00788957	0.284301	0.0134856	0.00417904	0.126065	0.295344	1.30248	0.017888	0.134058	0.0153899	0.263242	0.177768	0.14078	0.458722	0.00249316	0.00349205	0.00270866	0.107209	0.00724895	0.0648903	0.141043	0.561968	7.10631	0.0163193	0.00670307	0.0354362	0.684619	0.00754939	1.24725	0.035328	0.178688	0.334345	0.00695964	0.82996	0.875602	0.0949584	0.00718073	0.116702	0.0664421	0.487421	0.114759	0.0152921	0.201186	0.0057113	4.19655	0.0250116	0.128338	4.02299	0.114725	0.0787911	0.0734255	0.0660341	0.0755268	0.107534	0.049084	0.247809	0.0191781	0.0858716	0.0631195	0.253263	0.444088	0.020401	0.135161	0.0448576	0.0672691	0.00730462	0.0608631	0.031025	0.0230261	0.0547547	0.182268	0.492969	0.0461571	0.555649	0.139603	0.220586	0.517235	0.0767226	0.195349	0.0164477	0.0122017	0.508802	0.0347578	1.65382	0.295854	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.4658363	0.240502	0.221357	0.269854	0.268287	2.001378	0.6648405	0.5057971	-2.282561	1.78938	3.201882
