Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
5650	-15891.5	-15986.3	94.8255	0.808345	0.0423549	0.0704176	0.0319502	0.0179766	0.0255619	0.0786555	0.00555291	0.0895927	0.0627299	0.0132135	0.042208	0.040457	0.127599	0.0121003	0.0151358	0.0505227	0.0268987	0.0344192	0.0213242	0.0264404	0.0161737	0.0277159	0.0845069	0.0311909	0.133474	0.0151145	0.0111722	0.0105402	0.00735723	0.0268472	0.0173904	0.0109133	0.0260323	0.0308433	0.107216	0.00708794	0.028295	0.05523	0.0209089	0.0239658	0.0305455	0.0314605	0.0125552	0.0782609	0.0519951	0.0359654	0.0850761	0.0579237	0.0163828	0.0116829	0.0216135	0.0498007	0.0560155	0.0433452	0.0232644	0.00908744	0.0268991	0.0125933	0.0425232	0.0154784	0.0207056	0.0125138	0.0282392	0.021151	0.0337447	0.011011	0.00800187	0.0209081	0.0130853	0.0180399	0.0928768	0.0632828	0.0455522	0.0193804	0.0998955	0.0216579	0.0141139	0.0401804	0.0176524	0.0135459	0.123199	0.0770736	0.0317732	0.0293012	0.183557	0.0273825	0.0322747	0.0149585	0.0322717	0.00592029	0.0303876	0.014837	0.00987258	0.0260562	0.00898556	0.103697	0.0669073	0.0429659	0.0179622	0.0724615	0.0212198	0.0633316	0.0180074	0.0168887	0.0419055	0.0467339	0.0119807	0.0212362	0.023473	0.0115178	0.0298237	0.00829852	0.0686896	0.0264599	0.0831251	0.0145837	0.0302033	0.301875	0.0623117	0.0149965	0.0513669	0.0127879	0.022818	0.0430793	0.167421	0.0313367	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.04009848	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.03610419	-3.643858	0.8031334	0.6450232
5660	-15875	-15985.9	110.862	0.808345	0.0396058	0.0667356	0.0302796	0.0170366	0.0242253	0.0745428	0.00526256	0.0849081	0.0594499	0.0125226	0.0400011	0.0383416	0.120927	0.0114676	0.0143443	0.0478809	0.0254922	0.0326195	0.0202092	0.0250578	0.015328	0.0262667	0.0800882	0.02956	0.126495	0.0143242	0.010588	0.00998912	0.00697253	0.0254434	0.0164811	0.0103427	0.0246711	0.0292306	0.10161	0.00671733	0.0268155	0.0523421	0.0198156	0.0227126	0.00659504	0.0298155	0.0118987	0.0741687	0.0492764	0.0340848	0.0806276	0.054895	0.0155261	0.011072	0.0204833	0.0471967	0.0530866	0.0410788	0.022048	0.00861227	0.0254926	0.0119348	0.0402997	0.014669	0.0196229	0.0118594	0.0267626	0.0200451	0.0319802	0.0104352	0.00758347	0.0198148	0.0124011	0.0170966	0.0880205	0.0599738	0.0431703	0.0183671	0.0946722	0.0205254	0.0133759	0.0380794	0.0167294	0.0128376	0.0223154	0.0296425	0.0301118	0.0277691	0.173959	0.0259507	0.0305871	0.0141763	0.0305842	0.0900718	0.0287987	0.0140612	0.00935636	0.0246937	0.00851572	0.0982749	0.0634089	0.0407193	0.017023	0.0686727	0.0201103	0.0600201	0.0170658	0.0160056	0.0397143	0.0442903	0.0113542	0.0201258	0.0222456	0.0109156	0.0282643	0.0078646	0.065098	0.0250764	0.0787786	0.0138212	0.028624	0.018928	0.0590536	0.0142124	0.048681	0.0121193	0.0216249	0.0408268	0.136297	0.0529242	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03528296	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.0373577	-3.52546	0.6902807	0.4764875
5670	-15896.2	-15990.7	94.4178	0.808345	0.0403127	0.0786696	0.0356943	0.0200832	0.0285574	0.0878728	0.00620363	0.100092	0.0700809	0.014762	0.0471542	0.045198	0.142551	0.0135182	0.0169094	0.0564432	0.0300508	0.0384526	0.0238231	0.0295388	0.018069	0.0309638	0.0944099	0.034846	0.149115	0.0168857	0.0124814	0.0117754	0.00821939	0.0299933	0.0194283	0.0121922	0.0290829	0.0344577	0.119781	0.00791855	0.0316107	0.0617022	0.0233591	0.0267742	0.00777439	0.0351472	0.0140265	0.0874319	0.0580882	0.04018	0.0950458	0.0647115	0.0183026	0.013052	0.0241463	0.0556366	0.0625798	0.0484247	0.0259907	0.0101524	0.0300513	0.014069	0.0475063	0.0172922	0.023132	0.0139802	0.0315484	0.0236296	0.0376991	0.0123013	0.00893957	0.0233582	0.0146187	0.0201539	0.103761	0.0706986	0.0508902	0.0216516	0.111602	0.0241959	0.147446	0.0448889	0.019721	0.0151333	0.0263059	0.0349433	0.0354965	0.0327349	0.0428302	0.0305913	0.0360568	0.0232424	0.0360535	0.106179	0.0339486	0.0165757	0.0110295	0.0291096	0.0100385	0.115849	0.0747479	0.0480009	0.0200671	0.080953	0.0237065	0.0707531	0.0201176	0.0188678	0.0468162	0.0522105	0.0133846	0.0237248	0.0169237	0.0128675	0.0333186	0.00927098	0.0767391	0.0295607	0.0928662	0.0162927	0.0337427	0.0223128	0.0696138	0.0167539	0.0573864	0.0142865	0.0254919	0.0481276	0.155984	0.0289596	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.0409748	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.0402074	-3.463633	0.7070066	0.4998583
5680	-15876.8	-15995.4	118.596	0.808345	0.0322893	0.0112194	0.0304366	0.017125	0.024351	0.0749294	0.00528986	0.0853485	0.0229879	0.0125876	0.0402085	0.0385404	0.121554	0.011527	0.0144187	0.0481293	0.0256244	0.0327887	0.020314	0.0251878	0.0154075	0.0264029	0.0805036	0.0297133	0.127151	0.0143985	0.0106429	0.0100409	0.0070087	0.0255754	0.0165666	0.0103963	0.0247991	0.0293822	0.102137	0.00675217	0.0269546	0.0526136	0.0199184	0.0228305	0.00662925	0.0299702	0.0119604	0.0745535	0.049532	0.0342616	0.0810458	0.0551797	0.0156067	0.0111294	0.0205896	0.0474415	0.0533619	0.0412918	0.0221623	0.00865695	0.0256248	0.0119967	0.0405087	0.0147451	0.0197247	0.011921	0.0269014	0.020149	0.0321461	0.0104893	0.0076228	0.0199176	0.0124654	0.0171853	0.088477	0.0602849	0.0433942	0.0184623	0.0951633	0.0206319	0.125727	0.0382769	0.0168162	0.00631184	0.0224311	0.0297962	0.030268	0.0279131	0.0365214	0.0143567	0.0307457	0.0198189	0.0307429	0.090539	0.028948	0.0141341	0.00940489	0.0248218	0.00855989	0.0987846	0.0637378	0.0409305	0.0171113	0.0690289	0.0202146	0.0603314	0.0171544	0.0160886	0.0399203	0.04452	0.0250631	0.0202302	0.0144309	0.0109722	0.0284109	0.0079054	0.0654356	0.0252065	0.0791873	0.0138929	0.0287725	0.0190262	0.0593599	0.0142861	0.0489335	0.0121821	0.021737	0.0410385	0.0811565	0.0215162	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03371379	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.03531622	-3.584268	0.6940542	0.4817112
5690	-15893.3	-15990.8	97.4922	0.808345	0.0358677	0.0131829	0.0357632	0.020122	0.0286125	0.0880425	0.00621561	0.100285	0.0270109	0.0147905	0.0472453	0.0452852	0.00740501	0.0135443	0.0169421	0.0565522	0.0301088	0.0385269	0.0238691	0.0295958	0.0181039	0.0310236	0.0945922	0.0349133	0.149403	0.0169183	0.0125055	0.0117982	0.00823526	0.0300512	0.0194658	0.0122158	0.029139	0.0345242	0.120012	0.00793384	0.0316718	0.0618213	0.0234042	0.0268259	0.00778941	0.0352151	0.0140536	0.0876007	0.0582003	0.0402576	0.0952293	0.0648365	0.0183379	0.0130772	0.0241929	0.0557441	0.0627006	0.0485182	0.0260409	0.010172	0.0301093	0.0140962	0.047598	0.0173256	0.0231767	0.0140072	0.0316094	0.0236752	0.0377719	0.012325	0.0193648	0.0234033	0.0146469	0.0201929	0.103961	0.0708351	0.0509885	0.0216934	0.111817	0.0242426	0.14773	0.0449756	0.0197591	0.00741644	0.0263567	0.0350108	0.0355651	0.0327981	0.0429129	0.0168692	0.0361264	0.0232873	0.0361231	0.106384	0.0340141	0.0166077	0.0110508	0.0291658	0.0100579	0.116072	0.0748923	0.0480936	0.0201058	0.0811093	0.0237522	0.0708898	0.0201565	0.0189042	0.0469066	0.0523113	0.0294493	0.0237706	0.0169564	0.0128924	0.033383	0.00928888	0.0768872	0.0296177	0.0930455	0.0163242	0.0338078	0.0223559	0.0697482	0.0167862	0.0574972	0.0143141	0.0255412	0.0482205	0.149122	0.0602517	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03930951	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.04174208	-3.527022	0.837588	0.7015537
5700	-15909.9	-15994.5	84.5996	0.808345	0.0355966	0.0151124	0.0409978	0.0230672	0.0328004	0.100929	0.00712537	0.114963	0.0309643	0.0169553	0.0541604	0.0519135	0.00848886	0.0155268	0.0194219	0.0648295	0.0345158	0.0441659	0.0273627	0.0339277	0.0207537	0.0355644	0.108437	0.0400235	0.171271	0.0193946	0.0143359	0.013525	0.00944063	0.0344497	0.022315	0.0140037	0.033404	0.0395774	0.137578	0.00909508	0.0363075	0.0708699	0.0268298	0.0307523	0.00892951	0.0403694	0.0161106	0.100423	0.0667189	0.0461499	0.109168	0.0743263	0.021022	0.0149912	0.0277339	0.0639031	0.0718779	0.0556196	0.0298524	0.0116608	0.0345163	0.0161594	0.0545648	0.0198615	0.026569	0.0160574	0.0362359	0.0271405	0.0433004	0.014129	0.0221992	0.0268287	0.0167908	0.0231484	0.119177	0.081203	0.0584515	0.0248685	0.128184	0.0277909	0.169353	0.0515585	0.0226511	0.0193217	0.0302144	0.0401352	0.0407706	0.0375986	0.0905753	0.0193383	0.0414141	0.0266957	0.0414103	0.121955	0.0389926	0.0190385	0.0126683	0.0334347	0.0115301	0.133062	0.085854	0.0551329	0.0230486	0.092981	0.0272288	0.0812656	0.0231067	0.0216712	0.0537722	0.0599679	0.0337597	0.0272498	0.0194382	0.0147794	0.0382691	0.0106485	0.0881409	0.0339528	0.106664	0.0187135	0.0387562	0.025628	0.079957	0.0192432	0.0659128	0.0164092	0.0292795	0.0552784	0.122296	0.0361766	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.04478638	0.26312	0.232233	0.273232	0.231415	1.999775	0.7972981	0.04685485	-3.3286	0.7319823	0.5357981
5710	-15921.1	-15979.7	58.5027	0.808345	0.0418839	0.0179807	0.048779	0.0274452	0.0390258	0.120085	0.00847774	0.136783	0.0368413	0.0201734	0.0644399	0.0617665	0.0287322	0.0184737	0.0231081	0.077134	0.0410667	0.0525485	0.0325561	0.040367	0.0246927	0.0423144	0.129018	0.0476198	0.203778	0.0230757	0.0170568	0.108898	0.0112324	0.0409882	0.0265503	0.0166616	0.0318289	0.0470891	0.163689	0.0108213	0.0431985	0.0843208	0.031922	0.036589	0.0106243	0.0480314	0.0191683	0.119482	0.0793819	0.054909	0.129887	0.0884332	0.0250119	0.0178365	0.0329977	0.0760317	0.08552	0.066176	0.0355182	0.013874	0.0410674	0.0192264	0.064921	0.0236311	0.0316117	0.019105	0.0431134	0.0322917	0.0515187	0.0168107	0.0264125	0.0319207	0.0199776	0.0275419	0.141797	0.0966151	0.0695454	0.0295885	0.152513	0.0330655	0.201496	0.0613442	0.0269503	0.0229889	0.035949	0.0477527	0.0485087	0.0447347	0.107766	0.0230087	0.0492744	0.0317625	0.0492698	0.145102	0.0463933	0.0226519	0.0150727	0.0397805	0.0137184	0.158316	0.102149	0.0655969	0.0274232	0.110628	0.0323967	0.0966896	0.0274923	0.0257843	0.063978	0.0713496	0.0401672	0.0324217	0.0231275	0.0175845	0.0455324	0.0126695	0.104867	0.0403969	0.126909	0.0222653	0.046112	0.030492	0.0951326	0.0228955	0.0784239	0.019517	0.0348367	0.180542	0.14571	0.0540448	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.05510433	0.26312	0.232233	0.273232	0.231415	2.000344	0.7972981	0.05221174	-3.203832	0.7090608	0.5027672
5720	-15913.8	-15981.5	67.7022	0.808345	0.0419611	0.0168311	0.0456601	0.0256904	0.0365305	0.112407	0.00793568	0.128037	0.0344857	0.0188835	0.0603196	0.0578172	0.0268951	0.0172925	0.0216305	0.0722021	0.0384409	0.0491885	0.0304744	0.037786	0.0231138	0.0396088	0.120769	0.044575	0.190748	0.0216002	0.0159662	0.101935	0.0105142	0.0147982	0.0248527	0.0155963	0.0297938	0.0440782	0.153223	0.0101294	0.0404364	0.0789293	0.0298809	0.0342495	0.00994499	0.0449603	0.0179427	0.111843	0.0743063	0.0513982	0.121582	0.0827789	0.0234126	0.016696	0.0308879	0.0711703	0.0800519	0.0619447	0.0332472	0.0129869	0.0384415	0.0179971	0.06077	0.0221202	0.0295904	0.0178835	0.0403567	0.030227	0.0482246	0.0157358	0.0247237	0.0298798	0.0187002	0.0257809	0.13273	0.0904375	0.0650987	0.0276966	0.142761	0.0426753	0.188612	0.0574219	0.0252271	0.021519	0.0336504	0.0446994	0.0454071	0.0418744	0.100876	0.0215375	0.0461238	0.0297316	0.0461195	0.135824	0.043427	0.0212036	0.0141089	0.0372369	0.038403	0.148194	0.0956174	0.0614027	0.0256698	0.103555	0.0303253	0.0905073	0.0257344	0.0241356	0.0598872	0.0667876	0.037599	0.0303487	0.0216488	0.0164593	0.0426211	0.0118594	0.0981697	0.0378139	0.118794	0.0208416	0.0431636	0.0285424	0.0890498	0.0214316	0.0734075	0.0182628	0.0319688	0.145622	0.079533	0.034908	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.05094537	0.26312	0.232233	0.273232	0.231415	1.998305	0.7972981	0.04890587	-3.234673	0.6585055	0.4336295
5730	-15911	-15976.2	65.2718	0.808345	0.0352081	0.0172792	0.046876	0.0263745	0.0375033	0.1154	0.00814699	0.131447	0.035404	0.0193863	0.0619258	0.0593567	0.0276112	0.017753	0.0222065	0.0741247	0.0394646	0.0504983	0.0312859	0.0387921	0.0237293	0.0406635	0.123985	0.0457619	0.195827	0.0221754	0.0163914	0.10465	0.0107942	0.0151922	0.0255144	0.0160116	0.0737043	0.0452519	0.157303	0.0103991	0.0415132	0.0810311	0.0306766	0.0351615	0.0102098	0.0461575	0.0184205	0.114821	0.0762849	0.0527668	0.12482	0.0849831	0.0240361	0.0171406	0.0317103	0.0730654	0.0821836	0.0635942	0.0341325	0.0133327	0.0394652	0.0184763	0.0623881	0.0227092	0.0303784	0.0183597	0.0414313	0.0310319	0.0495087	0.0161548	0.0253821	0.0306754	0.0191982	0.0264674	0.136265	0.0928457	0.0668321	0.0284341	0.146562	0.0438117	0.193635	0.0589509	0.0258988	0.022092	0.0345465	0.0458897	0.0466162	0.0429894	0.103562	0.022111	0.047352	0.0305233	0.0473476	0.139441	0.039689	0.0217682	0.0144846	0.0382285	0.0394256	0.15214	0.0981636	0.0630377	0.0263533	0.0522059	0.0311328	0.0929174	0.0264197	0.0247783	0.0614819	0.068566	0.0386002	0.0311568	0.0222253	0.0168978	0.043756	0.0121752	0.10079	0.0388209	0.121958	0.0213966	0.044313	0.0293021	0.0914211	0.0220026	0.0753621	0.018748	0.0260898	0.145506	0.125608	0.0450181	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.05245009	0.26312	0.232233	0.273232	0.231415	1.999446	0.7972981	0.04914115	-3.255612	0.6964965	0.4851073
5740	-15921.9	-15983.4	61.537	0.808345	0.0398237	0.0181129	0.0491376	0.027647	0.0393127	0.120968	0.00854006	0.137789	0.0371121	0.0203217	0.0649136	0.0622205	0.0289434	0.0186095	0.0232779	0.077701	0.0413686	0.0529348	0.0327954	0.0406638	0.019155	0.0430596	0.129967	0.0479698	0.205276	0.0232453	0.0171822	0.109699	0.011315	0.0159252	0.0267454	0.0167841	0.0772604	0.0474352	0.164893	0.0109009	0.0435161	0.0849406	0.0321566	0.036858	0.0107024	0.0483845	0.0193092	0.120361	0.0799655	0.0553127	0.130842	0.0890833	0.0628382	0.0179676	0.0332403	0.0765907	0.0861487	0.0666625	0.0454567	0.013976	0.0413693	0.0193677	0.0653982	0.0238048	0.031844	0.0192455	0.0434303	0.0325291	0.0518974	0.0169342	0.0266067	0.0321554	0.0201245	0.0277444	0.142839	0.0973253	0.0700566	0.029806	0.153634	0.0459255	0.202977	0.0617951	0.0271484	0.0231579	0.0362133	0.0481037	0.0488653	0.0450636	0.108558	0.0231778	0.0496366	0.031996	0.049632	0.146168	0.0416038	0.0228184	0.0151835	0.0400729	0.0413277	0.0442843	0.1029	0.0660791	0.0276248	0.0547247	0.0326348	0.0974004	0.0276944	0.0259738	0.0644483	0.0718742	0.0121173	0.0326601	0.0232976	0.0177118	0.0458672	0.0127626	0.105654	0.0406939	0.127842	0.022429	0.0464509	0.0307163	0.0958319	0.0230639	0.0789833	0.0196563	0.0329343	0.155151	0.105018	0.0280687	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.05390002	0.26312	0.232233	0.273232	0.231415	2.000355	0.7972981	0.05800795	-3.116362	0.7337395	0.5383737
5750	-15930.6	-15963.9	33.3025	0.808345	0.040726	0.0223967	0.0607588	0.0341856	0.0486103	0.149577	0.0105598	0.170376	0.0458892	0.0251278	0.0802658	0.0769359	0.0357886	0.0230107	0.0287832	0.0960775	0.0511524	0.065454	0.0405516	0.0502809	0.0236853	0.0532434	0.160704	0.0593149	0.253824	0.0287429	0.0212458	0.135643	0.013991	0.0196916	0.0330708	0.0207536	0.0955327	0.0586538	0.20389	0.0134789	0.0538078	0.105029	0.0397618	0.045575	0.0132336	0.0598276	0.0238759	0.148826	0.0988776	0.0683943	0.161787	0.110152	0.0776997	0.0209022	0.0411017	0.0947046	0.106523	0.0824284	0.0562073	0.0172813	0.0511532	0.0239482	0.0808651	0.0294348	0.0393753	0.0237971	0.0537017	0.0402223	0.0641713	0.0209392	0.0328993	0.0397603	0.024884	0.034306	0.176621	0.120343	0.0866253	0.0368552	0.189969	0.056787	0.250982	0.0764099	0.0335691	0.0286349	0.0447778	0.0594804	0.0604221	0.0557213	0.176612	0.0286594	0.0613758	0.0395632	0.0613701	0.180737	0.0514433	0.0282151	0.0187744	0.0495503	0.0511019	0.0547577	0.127236	0.081707	0.0341581	0.0676673	0.0403531	0.120436	0.0342442	0.0321167	0.0796905	0.0888726	0.0149831	0.0403843	0.0288075	0.0218987	0.0567149	0.0157811	0.130637	0.0503181	0.158077	0.0277334	0.0574367	0.0379802	0.118496	0.0285184	0.0976236	0.0243007	0.0162915	0.151179	0.112684	0.121229	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.06693923	0.26312	0.232233	0.273232	0.231415	1.999877	0.7972981	0.0681064	-2.96634	0.7478719	0.5593124
5760	-15917.2	-15982	64.7645	0.808345	0.0406107	0.0173053	0.0469466	0.0264142	0.0375598	0.115574	0.00815926	0.131645	0.0354573	0.0194156	0.0620191	0.0231298	0.0276528	0.0177797	0.02224	0.0742363	0.039524	0.0505744	0.031333	0.0388506	0.0183009	0.0411396	0.124172	0.0458309	0.196122	0.0222088	0.0164161	0.104807	0.0108105	0.0152151	0.0255529	0.0160357	0.0738154	0.0453201	0.15754	0.0104148	0.0415757	0.0811532	0.0307228	0.0352145	0.0102252	0.046227	0.0184482	0.114994	0.0763999	0.0528463	0.125008	0.0851111	0.0600363	0.0161506	0.0317581	0.0731755	0.0823074	0.06369	0.0434298	0.0133528	0.0395246	0.0185041	0.0624821	0.0227434	0.0304241	0.0183873	0.0414938	0.0310786	0.0495833	0.0161791	0.0254203	0.0307216	0.0192271	0.0265073	0.13647	0.0929856	0.0669328	0.028477	0.146783	0.0438777	0.193926	0.0590397	0.0259378	0.0221253	0.0345985	0.0459588	0.0466864	0.0430542	0.136463	0.0221443	0.0474233	0.0305693	0.0474189	0.139651	0.0397487	0.021801	0.0145064	0.0382861	0.039485	0.0423097	0.0983114	0.0631327	0.026393	0.0522845	0.0311797	0.0930573	0.0264595	0.0248157	0.0615746	0.0686693	0.011577	0.0312038	0.0222588	0.0169202	0.043822	0.0121936	0.100994	0.0388793	0.122142	0.0214288	0.0443797	0.0293461	0.0915588	0.0220356	0.0754454	0.018716	0.0515219	0.127891	0.136981	0.080241	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.0521929	0.26312	0.232233	0.273232	0.231415	2.001004	0.7972981	0.05226591	-3.190531	0.6915497	0.4782409
5770	-15928	-15985.6	57.6279	0.808345	0.0368612	0.0184024	0.049923	0.0280889	0.0399411	0.122901	0.00867656	0.0629372	0.0377053	0.0206465	0.0659511	0.0245962	0.029406	0.018907	0.02365	0.0789429	0.0420298	0.0537808	0.0333196	0.0413137	0.0194612	0.0437479	0.132044	0.0487366	0.208557	0.0236168	0.0174568	0.111452	0.0114959	0.034275	0.0271729	0.0170524	0.0784953	0.0481934	0.167528	0.0110751	0.0442116	0.0862983	0.0326706	0.0374471	0.0108735	0.0491578	0.0196178	0.122285	0.0812436	0.0561968	0.132934	0.0905072	0.00700234	0.0171745	0.0337716	0.0778149	0.0875257	0.067728	0.0461832	0.0141994	0.0420305	0.0196773	0.0664435	0.0241853	0.032353	0.0195531	0.0441245	0.033049	0.0527269	0.0172049	0.027032	0.0326694	0.0204461	0.0281878	0.145122	0.0988809	0.0711764	0.0302824	0.156089	0.0466596	0.206221	0.0627828	0.052996	0.0235281	0.0367921	0.0488726	0.0496464	0.0457839	0.145115	0.0235483	0.0067127	0.0325074	0.0504253	0.148505	0.0422688	0.0231832	0.0154262	0.0407134	0.0419883	0.0449922	0.104544	0.0671353	0.0280663	0.0555994	0.0331565	0.0989572	0.028137	0.026389	0.0654784	0.073023	0.012311	0.0331821	0.02367	0.0179931	0.0466003	0.0129666	0.107413	0.0413443	0.129886	0.0227873	0.0471934	0.0312068	0.0973637	0.0234333	0.0802565	0.0198753	0.0168421	0.112077	0.208899	0.0429006	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.05406169	0.26312	0.232233	0.273232	0.231415	2.000985	0.7972981	0.05597978	-3.148514	0.7290401	0.5314995
5780	-15923.2	-15994.3	71.1313	0.808345	0.0413045	0.0167705	0.0454957	0.0255979	0.036399	0.112002	0.0079071	0.0573557	0.0343615	0.0188155	0.0601024	0.022415	0.0267982	0.0172302	0.0215526	0.0719421	0.0383025	0.0490114	0.0303647	0.0376499	0.0177353	0.0398682	0.120334	0.0444145	0.190061	0.0215224	0.0159087	0.101568	0.0104764	0.0312354	0.0247632	0.0155401	0.0715341	0.0439195	0.152671	0.0100929	0.0402908	0.0786451	0.0297733	0.0341262	0.00990918	0.0447984	0.0178781	0.11144	0.0740387	0.0512131	0.121145	0.0824808	0.00638136	0.0156514	0.0307766	0.070914	0.0797637	0.0617217	0.0420876	0.0129401	0.0383031	0.0179322	0.0605511	0.0220405	0.0294839	0.0178191	0.0402114	0.0301181	0.0480509	0.0156791	0.0246347	0.0297722	0.0186329	0.0256881	0.132253	0.0901119	0.0648643	0.0275969	0.142247	0.0425217	0.187933	0.0572151	0.0482962	0.0214415	0.0335293	0.0445384	0.0452436	0.0417236	0.132246	0.0214599	0.0061174	0.0296246	0.0459534	0.135335	0.0385203	0.0211272	0.0140581	0.0371028	0.0382647	0.0410021	0.0952731	0.0611816	0.0255773	0.0506687	0.0302161	0.0901814	0.0256418	0.0240487	0.0596716	0.0665471	0.0112192	0.0302394	0.0215709	0.0163967	0.0424676	0.0118167	0.0978636	0.0376778	0.0190602	0.0207665	0.0430082	0.0284387	0.0887292	0.0213556	0.0731417	0.018128	0.0533654	0.120021	0.192535	0.0395358	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.04900466	0.26312	0.232233	0.273232	0.231415	2.000464	0.7972981	0.04755254	-3.309355	0.7258581	0.5268701
