Iteration	Replicate_ID	Posterior	Likelihood	Prior	R
5547	1	-33.4766	-32.7968	-0.679861	0.679861
5548	0	-32.9738	-32.7968	-0.176979	0.1769786
5549	1	-33.4766	-32.7968	-0.679861	0.679861
5550	0	-32.9852	-32.7968	-0.188412	0.1884121
5551	1	-33.6566	-32.7968	-0.859773	0.8597732
5552	0	-33.7462	-32.7968	-0.949377	0.9493766
5553	1	-34.7407	-32.7968	-1.94392	1.943921
5554	0	-33.7683	-32.7968	-0.97152	0.9715204
5555	1	-37.0474	-32.7968	-4.25062	4.250618
5556	0	-33.7683	-32.7968	-0.97152	0.9715204
5557	1	-35.8539	-32.7968	-3.05713	3.057132
5558	0	-33.7683	-32.7968	-0.97152	0.9715204
5559	1	-33.22	-32.7968	-0.423201	0.4232012
5560	0	-33.7683	-32.7968	-0.97152	0.9715204
5561	1	-33.3649	-32.7968	-0.568071	0.5680713
5562	0	-33.7683	-32.7968	-0.97152	0.9715204
5563	1	-33.1996	-32.7968	-0.402815	0.4028149
5564	0	-33.8605	-32.7968	-1.06369	1.063685
5565	1	-33.5645	-32.7968	-0.767681	0.7676811
5566	0	-33.8605	-32.7968	-1.06369	1.063685
5567	1	-34.7121	-32.7968	-1.91536	1.915364
5568	0	-33.3176	-32.7968	-0.520773	0.5207725
5569	1	-33.3224	-32.7968	-0.5256	0.5256005
5570	0	-33.3176	-32.7968	-0.520773	0.5207725
5571	1	-36.189	-32.7968	-3.39224	3.392239
5572	0	-33.3176	-32.7968	-0.520773	0.5207725
5573	1	-33.4577	-32.7968	-0.660917	0.6609174
5574	0	-32.9353	-32.7968	-0.138489	0.1384886
5575	1	-33.582	-32.7968	-0.785212	0.7852115
5576	0	-32.9471	-32.7968	-0.150299	0.1502994
5577	1	-34.1408	-32.7968	-1.34402	1.344022
5578	0	-32.8427	-32.7968	-0.0458916	0.04589156
5579	1	-36.9892	-32.7968	-4.19246	4.192455
5580	0	-33.6521	-32.7968	-0.855326	0.8553261
5581	1	-36.9892	-32.7968	-4.19246	4.192455
5582	0	-33.8528	-32.7968	-1.05606	1.056057
5583	1	-33.2501	-32.7968	-0.453311	0.4533114
5584	0	-34.5536	-32.7968	-1.75679	1.756785
5585	1	-33.8089	-32.7968	-1.01208	1.012079
5586	0	-34.6721	-32.7968	-1.87536	1.875357
5587	1	-33.802	-32.7968	-1.00519	1.005193
5588	0	-34.6721	-32.7968	-1.87536	1.875357
5589	1	-33.802	-32.7968	-1.00519	1.005193
5590	0	-35.478	-32.7968	-2.68126	2.681264
5591	1	-33.802	-32.7968	-1.00519	1.005193
5592	0	-35.838	-32.7968	-3.04127	3.041266
5593	1	-34.2402	-32.7968	-1.44346	1.443463
5594	0	-33.547	-32.7968	-0.750241	0.7502409
5595	1	-34.2402	-32.7968	-1.44346	1.443463
5596	0	-33.547	-32.7968	-0.750241	0.7502409
5597	1	-36.3855	-32.7968	-3.58876	3.588762
5598	0	-33.6669	-32.7968	-0.870079	0.8700793
5599	1	-33.4222	-32.7968	-0.625392	0.6253924
5600	0	-33.6669	-32.7968	-0.870079	0.8700793
5601	1	-35.4769	-32.7968	-2.68016	2.680162
5602	0	-33.101	-32.7968	-0.304266	0.3042662
5603	1	-32.8806	-32.7968	-0.0838523	0.08385227
5604	0	-33.8205	-32.7968	-1.02369	1.023694
5605	1	-33.1894	-32.7968	-0.392622	0.3926223
5606	0	-33.0396	-32.7968	-0.242831	0.2428311
5607	1	-33.1526	-32.7968	-0.355774	0.3557742
5608	0	-33.0396	-32.7968	-0.242831	0.2428311
5609	1	-33.1526	-32.7968	-0.355774	0.3557742
5610	0	-34.4768	-32.7968	-1.68006	1.68006
5611	1	-32.8516	-32.7968	-0.0548107	0.05481073
5612	0	-33.3784	-32.7968	-0.581623	0.5816229
5613	1	-33.1425	-32.7968	-0.345762	0.3457625
5614	0	-33.3784	-32.7968	-0.581623	0.5816229
5615	1	-33.2648	-32.7968	-0.468027	0.4680272
5616	0	-33.9086	-32.7968	-1.11184	1.111836
5617	1	-33.2648	-32.7968	-0.468027	0.4680272
5618	0	-33.9086	-32.7968	-1.11184	1.111836
5619	1	-32.8914	-32.7968	-0.0946076	0.09460758
5620	0	-32.8577	-32.7968	-0.0609664	0.06096642
5621	1	-33.2371	-32.7968	-0.440366	0.4403657
5622	0	-32.9745	-32.7968	-0.177742	0.1777419
5623	1	-33.2371	-32.7968	-0.440366	0.4403657
5624	0	-32.9524	-32.7968	-0.155579	0.1555787
5625	1	-33.2371	-32.7968	-0.440366	0.4403657
5626	0	-32.9524	-32.7968	-0.155579	0.1555787
5627	1	-33.0049	-32.7968	-0.208132	0.2081316
5628	0	-34.1276	-32.7968	-1.33085	1.330846
5629	1	-33.3595	-32.7968	-0.562766	0.5627655
5630	0	-34.1276	-32.7968	-1.33085	1.330846
5631	1	-32.8126	-32.7968	-0.0158149	0.01581488
5632	0	-34.9567	-32.7968	-2.1599	2.159904
5633	1	-33.6883	-32.7968	-0.891503	0.8915034
5634	0	-34.9567	-32.7968	-2.1599	2.159904
5635	1	-33.3517	-32.7968	-0.55494	0.55494
5636	0	-34.9567	-32.7968	-2.1599	2.159904
5637	1	-32.8792	-32.7968	-0.0824657	0.08246565
5638	0	-33.6814	-32.7968	-0.8846	0.8845997
5639	1	-35.8433	-32.7968	-3.04648	3.04648
5640	0	-32.9441	-32.7968	-0.147368	0.147368
5641	1	-35.8433	-32.7968	-3.04648	3.04648
5642	0	-36.1885	-32.7968	-3.39169	3.391686
5643	1	-33.5061	-32.7968	-0.709313	0.7093131
5644	0	-36.1885	-32.7968	-3.39169	3.391686
5645	1	-33.7963	-32.7968	-0.99954	0.9995397
5646	0	-35.4064	-32.7968	-2.60964	2.609638
5647	1	-33.7963	-32.7968	-0.99954	0.9995397
5648	0	-35.4064	-32.7968	-2.60964	2.609638
5649	1	-32.8341	-32.7968	-0.0372988	0.03729884
5650	0	-33.6716	-32.7968	-0.874856	0.8748558
5651	1	-33.9134	-32.7968	-1.11667	1.116667
5652	0	-34.9023	-32.7968	-2.10555	2.105549
5653	1	-33.558	-32.7968	-0.761269	0.7612694
5654	0	-33.8892	-32.7968	-1.0924	1.092397
5655	1	-33.5365	-32.7968	-0.739767	0.7397673
5656	0	-33.0359	-32.7968	-0.239109	0.239109
5657	1	-34.1732	-32.7968	-1.37643	1.376433
5658	0	-32.8237	-32.7968	-0.0269165	0.02691648
5659	1	-34.1732	-32.7968	-1.37643	1.376433
5660	0	-32.8237	-32.7968	-0.0269165	0.02691648
5661	1	-34.1732	-32.7968	-1.37643	1.376433
5662	0	-32.8113	-32.7968	-0.0144831	0.01448308
5663	1	-33.7499	-32.7968	-0.953126	0.9531259
5664	0	-32.8113	-32.7968	-0.0144831	0.01448308
5665	1	-33.4469	-32.7968	-0.650165	0.6501647
5666	0	-32.8018	-32.7968	-0.00502855	0.005028554
5667	1	-33.155	-32.7968	-0.358188	0.3581878
5668	0	-32.8018	-32.7968	-0.00502855	0.005028554
5669	1	-33.115	-32.7968	-0.31821	0.3182102
5670	0	-32.8018	-32.7968	-0.00502855	0.005028554
5671	1	-35.3651	-32.7968	-2.56829	2.568292
5672	0	-32.8232	-32.7968	-0.0264215	0.0264215
5673	1	-32.9508	-32.7968	-0.153991	0.1539912
5674	0	-34.7921	-32.7968	-1.99528	1.995282
5675	1	-34.8318	-32.7968	-2.03499	2.034988
5676	0	-34.7921	-32.7968	-1.99528	1.995282
5677	1	-35.4838	-32.7968	-2.68702	2.687019
5678	0	-34.7921	-32.7968	-1.99528	1.995282
5679	1	-33.7177	-32.7968	-0.920875	0.9208745
5680	0	-34.9975	-32.7968	-2.2007	2.200702
5681	1	-33.7177	-32.7968	-0.920875	0.9208745
5682	0	-34.9975	-32.7968	-2.2007	2.200702
5683	1	-35.5863	-32.7968	-2.78954	2.789539
5684	0	-33.2076	-32.7968	-0.410813	0.4108128
5685	1	-35.5863	-32.7968	-2.78954	2.789539
5686	0	-33.2076	-32.7968	-0.410813	0.4108128
5687	1	-33.8689	-32.7968	-1.07212	1.07212
5688	0	-32.8779	-32.7968	-0.0811559	0.08115587
5689	1	-33.4453	-32.7968	-0.648477	0.6484773
5690	0	-32.806	-32.7968	-0.00925787	0.009257874
5691	1	-34.1685	-32.7968	-1.37169	1.371687
5692	0	-32.8362	-32.7968	-0.0393995	0.03939953
5693	1	-34.1685	-32.7968	-1.37169	1.371687
5694	0	-33.4531	-32.7968	-0.656314	0.6563142
5695	1	-34.6642	-32.7968	-1.86741	1.867411
5696	0	-33.4531	-32.7968	-0.656314	0.6563142
5697	1	-32.8563	-32.7968	-0.059503	0.05950303
5698	0	-33.4531	-32.7968	-0.656314	0.6563142
5699	1	-33.1535	-32.7968	-0.356716	0.356716
5700	0	-33.4531	-32.7968	-0.656314	0.6563142
5701	1	-33.3813	-32.7968	-0.58448	0.5844796
5702	0	-32.953	-32.7968	-0.156258	0.1562581
5703	1	-33.3813	-32.7968	-0.58448	0.5844796
5704	0	-34.1253	-32.7968	-1.32854	1.328544
5705	1	-33.3813	-32.7968	-0.58448	0.5844796
5706	0	-33.4184	-32.7968	-0.621646	0.6216462
5707	1	-33.1855	-32.7968	-0.388744	0.3887438
5708	0	-33.5997	-32.7968	-0.80291	0.8029097
5709	1	-33.1855	-32.7968	-0.388744	0.3887438
5710	0	-33.5997	-32.7968	-0.80291	0.8029097
5711	1	-33.1481	-32.7968	-0.351357	0.3513566
5712	0	-34.2121	-32.7968	-1.41532	1.41532
5713	1	-33.0355	-32.7968	-0.238743	0.2387431
5714	0	-33.6446	-32.7968	-0.847822	0.8478215
5715	1	-33.202	-32.7968	-0.405215	0.4052151
5716	0	-32.9904	-32.7968	-0.193596	0.1935957
5717	1	-34.2509	-32.7968	-1.45411	1.454106
5718	0	-32.9904	-32.7968	-0.193596	0.1935957
5719	1	-33.4763	-32.7968	-0.679504	0.6795044
5720	0	-33.2943	-32.7968	-0.497521	0.4975212
5721	1	-32.8914	-32.7968	-0.0946549	0.09465486
5722	0	-33.0019	-32.7968	-0.205122	0.2051221
5723	1	-32.9692	-32.7968	-0.172438	0.1724381
5724	0	-35.7788	-32.7968	-2.98205	2.982052
5725	1	-32.8567	-32.7968	-0.0599562	0.05995619
5726	0	-33.731	-32.7968	-0.934245	0.9342455
5727	1	-33.813	-32.7968	-1.01625	1.016252
5728	0	-33.731	-32.7968	-0.934245	0.9342455
5729	1	-33.813	-32.7968	-1.01625	1.016252
5730	0	-33.7397	-32.7968	-0.942909	0.9429094
5731	1	-36.4475	-32.7968	-3.65075	3.650752
5732	0	-33.0501	-32.7968	-0.253332	0.253332
5733	1	-33.7423	-32.7968	-0.945499	0.9454992
5734	0	-38.9877	-32.7968	-6.1909	6.1909
5735	1	-33.2877	-32.7968	-0.49095	0.4909498
5736	0	-32.9137	-32.7968	-0.116923	0.1169228
5737	1	-34.5257	-32.7968	-1.72894	1.728936
5738	0	-32.9137	-32.7968	-0.116923	0.1169228
5739	1	-32.9769	-32.7968	-0.180091	0.1800909
5740	0	-36.3279	-32.7968	-3.53112	3.531122
5741	1	-33.0886	-32.7968	-0.291848	0.2918478
5742	0	-32.9528	-32.7968	-0.156057	0.1560573
5743	1	-33.4881	-32.7968	-0.691332	0.6913323
5744	0	-33.4443	-32.7968	-0.647562	0.6475624
5745	1	-33.3294	-32.7968	-0.532618	0.532618
5746	0	-33.1312	-32.7968	-0.334411	0.3344108
5747	1	-33.292	-32.7968	-0.495199	0.4951993
5748	0	-33.1969	-32.7968	-0.400074	0.4000741
5749	1	-33.292	-32.7968	-0.495199	0.4951993
5750	0	-33.1969	-32.7968	-0.400074	0.4000741
5751	1	-33.0418	-32.7968	-0.245056	0.245056
5752	0	-33.3111	-32.7968	-0.514271	0.5142708
5753	1	-33.2851	-32.7968	-0.488278	0.4882777
5754	0	-33.3111	-32.7968	-0.514271	0.5142708
5755	1	-33.2851	-32.7968	-0.488278	0.4882777
5756	0	-32.8362	-32.7968	-0.0394126	0.03941256
5757	1	-33.4704	-32.7968	-0.673573	0.6735729
5758	0	-33.033	-32.7968	-0.236245	0.2362452
5759	1	-34.3187	-32.7968	-1.5219	1.521903
5760	0	-34.2676	-32.7968	-1.47086	1.470862
5761	1	-33.1224	-32.7968	-0.325663	0.3256628
5762	0	-34.2676	-32.7968	-1.47086	1.470862
5763	1	-32.9895	-32.7968	-0.192706	0.1927061
5764	0	-34.2676	-32.7968	-1.47086	1.470862
5765	1	-33.0023	-32.7968	-0.205512	0.205512
5766	0	-34.2676	-32.7968	-1.47086	1.470862
5767	1	-33	-32.7968	-0.203214	0.2032141
5768	0	-34.2676	-32.7968	-1.47086	1.470862
5769	1	-35.3473	-32.7968	-2.55053	2.550528
5770	0	-35.5269	-32.7968	-2.73015	2.730152
5771	1	-33.2272	-32.7968	-0.430397	0.4303972
5772	0	-32.8708	-32.7968	-0.0739904	0.07399035
5773	1	-33.2272	-32.7968	-0.430397	0.4303972
5774	0	-33.3931	-32.7968	-0.59637	0.5963699
5775	1	-33.2272	-32.7968	-0.430397	0.4303972
5776	0	-33.2378	-32.7968	-0.441042	0.4410423
5777	1	-33.0949	-32.7968	-0.298165	0.2981647
5778	0	-33.0605	-32.7968	-0.263697	0.2636974
5779	1	-34.1571	-32.7968	-1.3603	1.360296
5780	0	-33.5573	-32.7968	-0.760559	0.7605593
5781	1	-33.0631	-32.7968	-0.266342	0.2663418
5782	0	-33.4736	-32.7968	-0.676853	0.6768532
5783	1	-34.5047	-32.7968	-1.7079	1.707902
5784	0	-33.4736	-32.7968	-0.676853	0.6768532
5785	1	-34.5047	-32.7968	-1.7079	1.707902
5786	0	-35.9906	-32.7968	-3.19387	3.193868
5787	1	-33.2866	-32.7968	-0.489798	0.4897981
5788	0	-33.0875	-32.7968	-0.290712	0.2907119
5789	1	-33.2866	-32.7968	-0.489798	0.4897981
5790	0	-35.0494	-32.7968	-2.25265	2.252652
5791	1	-34.2351	-32.7968	-1.43833	1.438335
5792	0	-33.5133	-32.7968	-0.716508	0.7165078
5793	1	-32.9413	-32.7968	-0.144539	0.1445389
5794	0	-33.5133	-32.7968	-0.716508	0.7165078
5795	1	-35.0315	-32.7968	-2.23471	2.234705
5796	0	-32.9722	-32.7968	-0.175421	0.1754206
5797	1	-37.8483	-32.7968	-5.05154	5.051541
5798	0	-32.9135	-32.7968	-0.116723	0.1167227
5799	1	-32.9536	-32.7968	-0.156798	0.1567978
5800	0	-32.9861	-32.7968	-0.189339	0.189339
5801	1	-35.3147	-32.7968	-2.51789	2.517889
5802	0	-32.8019	-32.7968	-0.0051341	0.0051341
5803	1	-33.374	-32.7968	-0.577174	0.5771741
5804	0	-32.8091	-32.7968	-0.0123544	0.01235435
5805	1	-33.4677	-32.7968	-0.670872	0.6708724
5806	0	-32.8091	-32.7968	-0.0123544	0.01235435
5807	1	-33.4164	-32.7968	-0.619597	0.6195972
5808	0	-33.2658	-32.7968	-0.469069	0.4690687
5809	1	-36.9633	-32.7968	-4.16651	4.166505
5810	0	-33.2658	-32.7968	-0.469069	0.4690687
5811	1	-35.2069	-32.7968	-2.41012	2.410125
5812	0	-33.6678	-32.7968	-0.871066	0.8710664
5813	1	-33.776	-32.7968	-0.979227	0.9792275
5814	0	-33.4928	-32.7968	-0.696042	0.6960416
5815	1	-33.776	-32.7968	-0.979227	0.9792275
5816	0	-34.4131	-32.7968	-1.61634	1.616337
5817	1	-34.5473	-32.7968	-1.75049	1.750488
5818	0	-34.4131	-32.7968	-1.61634	1.616337
5819	1	-33.7675	-32.7968	-0.970738	0.970738
5820	0	-34.4131	-32.7968	-1.61634	1.616337
5821	1	-33.7675	-32.7968	-0.970738	0.970738
5822	0	-32.9131	-32.7968	-0.116369	0.1163687
5823	1	-33.2549	-32.7968	-0.458109	0.4581093
5824	0	-34.3505	-32.7968	-1.55372	1.553717
5825	1	-33.8249	-32.7968	-1.0281	1.028098
5826	0	-34.3505	-32.7968	-1.55372	1.553717
5827	1	-33.8249	-32.7968	-1.0281	1.028098
5828	0	-34.3505	-32.7968	-1.55372	1.553717
5829	1	-34.3198	-32.7968	-1.52304	1.523044
5830	0	-35.3046	-32.7968	-2.50783	2.507827
5831	1	-34.3198	-32.7968	-1.52304	1.523044
5832	0	-35.3046	-32.7968	-2.50783	2.507827
5833	1	-33.4065	-32.7968	-0.60972	0.6097203
5834	0	-35.3046	-32.7968	-2.50783	2.507827
5835	1	-33.4065	-32.7968	-0.60972	0.6097203
5836	0	-35.3046	-32.7968	-2.50783	2.507827
5837	1	-33.4065	-32.7968	-0.60972	0.6097203
5838	0	-33.7763	-32.7968	-0.979532	0.9795323
5839	1	-34.725	-32.7968	-1.92818	1.928183
5840	0	-33.0214	-32.7968	-0.224587	0.2245868
5841	1	-33.7945	-32.7968	-0.997709	0.9977085
5842	0	-32.9893	-32.7968	-0.192542	0.1925417
5843	1	-33.2773	-32.7968	-0.48051	0.4805103
5844	0	-33.9368	-32.7968	-1.14001	1.140012
5845	1	-33.4327	-32.7968	-0.63593	0.6359296
5846	0	-33.9368	-32.7968	-1.14001	1.140012
5847	1	-33.4463	-32.7968	-0.6495	0.6495004
5848	0	-33.9368	-32.7968	-1.14001	1.140012
5849	1	-33.4463	-32.7968	-0.6495	0.6495004
5850	0	-33.3275	-32.7968	-0.53075	0.5307503
5851	1	-33.5057	-32.7968	-0.708883	0.7088827
5852	0	-32.8172	-32.7968	-0.0203836	0.02038361
5853	1	-33.5057	-32.7968	-0.708883	0.7088827
5854	0	-33.0815	-32.7968	-0.284746	0.2847465
5855	1	-33.457	-32.7968	-0.660187	0.6601872
5856	0	-32.9495	-32.7968	-0.152702	0.1527021
5857	1	-33.2377	-32.7968	-0.440921	0.440921
5858	0	-32.8977	-32.7968	-0.10093	0.1009299
5859	1	-33.2377	-32.7968	-0.440921	0.440921
5860	0	-34.4283	-32.7968	-1.63154	1.631537
5861	1	-33.2377	-32.7968	-0.440921	0.440921
5862	0	-33.2506	-32.7968	-0.453859	0.4538591
5863	1	-33.212	-32.7968	-0.41524	0.4152397
5864	0	-32.953	-32.7968	-0.156266	0.1562659
5865	1	-33.5762	-32.7968	-0.779458	0.7794576
5866	0	-32.9298	-32.7968	-0.133005	0.1330052
5867	1	-33.3344	-32.7968	-0.537573	0.5375727
5868	0	-35.4836	-32.7968	-2.68679	2.68679
5869	1	-33.3344	-32.7968	-0.537573	0.5375727
5870	0	-35.4836	-32.7968	-2.68679	2.68679
5871	1	-34.7319	-32.7968	-1.93515	1.935153
5872	0	-33.7426	-32.7968	-0.945863	0.9458634
5873	1	-33.2953	-32.7968	-0.498481	0.498481
5874	0	-33.7426	-32.7968	-0.945863	0.9458634
5875	1	-33.1821	-32.7968	-0.385298	0.3852984
5876	0	-33.7426	-32.7968	-0.945863	0.9458634
5877	1	-33.1332	-32.7968	-0.336383	0.3363827
5878	0	-33.7426	-32.7968	-0.945863	0.9458634
5879	1	-33.3854	-32.7968	-0.588613	0.5886127
5880	0	-33.7426	-32.7968	-0.945863	0.9458634
5881	1	-33.9992	-32.7968	-1.20243	1.202428
5882	0	-33.0624	-32.7968	-0.265648	0.2656483
5883	1	-34.5903	-32.7968	-1.79352	1.793522
5884	0	-34.9436	-32.7968	-2.14679	2.146789
5885	1	-34.1465	-32.7968	-1.34976	1.349765
5886	0	-34.9436	-32.7968	-2.14679	2.146789
5887	1	-34.1465	-32.7968	-1.34976	1.349765
5888	0	-34.3088	-32.7968	-1.51204	1.51204
5889	1	-33.0254	-32.7968	-0.228576	0.2285762
5890	0	-34.3088	-32.7968	-1.51204	1.51204
5891	1	-35.5489	-32.7968	-2.75209	2.752087
5892	0	-34.3088	-32.7968	-1.51204	1.51204
5893	1	-35.5489	-32.7968	-2.75209	2.752087
5894	0	-33.507	-32.7968	-0.710217	0.7102174
5895	1	-34.1678	-32.7968	-1.37105	1.371048
5896	0	-33.111	-32.7968	-0.314171	0.3141706
5897	1	-34.1678	-32.7968	-1.37105	1.371048
5898	0	-33.111	-32.7968	-0.314171	0.3141706
5899	1	-34.1678	-32.7968	-1.37105	1.371048
5900	0	-33.3285	-32.7968	-0.531697	0.5316968
5901	1	-32.8587	-32.7968	-0.0619487	0.06194874
5902	0	-33.1099	-32.7968	-0.313133	0.3131325
5903	1	-35.9553	-32.7968	-3.15854	3.158535
5904	0	-34.3317	-32.7968	-1.53496	1.534961
5905	1	-34.3082	-32.7968	-1.51138	1.511383
5906	0	-35.1683	-32.7968	-2.37153	2.371534
5907	1	-33.9075	-32.7968	-1.11074	1.110742
5908	0	-35.1683	-32.7968	-2.37153	2.371534
5909	1	-33.4996	-32.7968	-0.702834	0.7028341
5910	0	-35.8973	-32.7968	-3.10051	3.100512
5911	1	-32.8751	-32.7968	-0.078291	0.07829103
5912	0	-34.8584	-32.7968	-2.0616	2.061601
5913	1	-32.838	-32.7968	-0.0412342	0.04123424
5914	0	-34.6062	-32.7968	-1.80939	1.809393
5915	1	-32.8146	-32.7968	-0.0177862	0.01778619
5916	0	-34.7428	-32.7968	-1.94607	1.946066
5917	1	-32.8319	-32.7968	-0.0351083	0.03510835
5918	0	-32.9042	-32.7968	-0.107406	0.1074059
5919	1	-32.8192	-32.7968	-0.0223963	0.02239631
5920	0	-33.6053	-32.7968	-0.808546	0.808546
5921	1	-32.9672	-32.7968	-0.170455	0.1704551
5922	0	-34.2659	-32.7968	-1.46915	1.46915
5923	1	-32.8566	-32.7968	-0.0598516	0.0598516
5924	0	-33.3473	-32.7968	-0.550492	0.5504918
5925	1	-33.5275	-32.7968	-0.730707	0.7307072
5926	0	-33.0963	-32.7968	-0.299521	0.2995212
5927	1	-33.5275	-32.7968	-0.730707	0.7307072
5928	0	-33.6275	-32.7968	-0.830721	0.8307214
5929	1	-33.0863	-32.7968	-0.289521	0.2895211
5930	0	-37.3941	-32.7968	-4.59731	4.597308
5931	1	-35.1098	-32.7968	-2.31299	2.31299
5932	0	-33.0685	-32.7968	-0.271683	0.2716831
5933	1	-32.9174	-32.7968	-0.120608	0.1206081
5934	0	-32.8571	-32.7968	-0.0603516	0.06035161
5935	1	-33.0167	-32.7968	-0.219896	0.2198962
5936	0	-32.8638	-32.7968	-0.0670088	0.06700885
5937	1	-35.356	-32.7968	-2.55918	2.559181
5938	0	-32.8638	-32.7968	-0.0670088	0.06700885
5939	1	-33.1197	-32.7968	-0.322965	0.3229653
5940	0	-32.8638	-32.7968	-0.0670088	0.06700885
5941	1	-33.1623	-32.7968	-0.365476	0.3654762
5942	0	-32.9196	-32.7968	-0.122839	0.1228391
5943	1	-32.9337	-32.7968	-0.136912	0.1369123
5944	0	-33.1712	-32.7968	-0.374376	0.3743764
5945	1	-35.0975	-32.7968	-2.30077	2.30077
5946	0	-33.1712	-32.7968	-0.374376	0.3743764
5947	1	-35.0975	-32.7968	-2.30077	2.30077
5948	0	-34.7473	-32.7968	-1.9505	1.950495
5949	1	-33.0792	-32.7968	-0.282429	0.2824285
5950	0	-34.7473	-32.7968	-1.9505	1.950495
5951	1	-35.5487	-32.7968	-2.75189	2.751888
5952	0	-33.2395	-32.7968	-0.442717	0.4427174
5953	1	-33.0823	-32.7968	-0.285553	0.2855535
5954	0	-33.276	-32.7968	-0.479206	0.4792059
5955	1	-33.0823	-32.7968	-0.285553	0.2855535
5956	0	-34.3692	-32.7968	-1.57241	1.572406
5957	1	-32.9357	-32.7968	-0.138952	0.1389521
5958	0	-33.1561	-32.7968	-0.359295	0.3592954
5959	1	-33.328	-32.7968	-0.531191	0.5311914
5960	0	-32.9717	-32.7968	-0.17494	0.1749398
5961	1	-33.328	-32.7968	-0.531191	0.5311914
5962	0	-33.3374	-32.7968	-0.540659	0.5406593
5963	1	-34.2237	-32.7968	-1.4269	1.426901
5964	0	-34.2423	-32.7968	-1.44552	1.445524
5965	1	-34.2237	-32.7968	-1.4269	1.426901
5966	0	-34.2423	-32.7968	-1.44552	1.445524
5967	1	-33.3439	-32.7968	-0.547105	0.5471055
5968	0	-34.2423	-32.7968	-1.44552	1.445524
5969	1	-33.3306	-32.7968	-0.533862	0.5338621
5970	0	-34.4079	-32.7968	-1.61109	1.611094
5971	1	-33.148	-32.7968	-0.351183	0.3511829
5972	0	-34.4079	-32.7968	-1.61109	1.611094
5973	1	-33.148	-32.7968	-0.351183	0.3511829
5974	0	-33.0995	-32.7968	-0.302767	0.3027666
5975	1	-35.3032	-32.7968	-2.50644	2.506442
5976	0	-34.5678	-32.7968	-1.77102	1.771016
5977	1	-33.0016	-32.7968	-0.204821	0.2048211
5978	0	-34.1877	-32.7968	-1.39092	1.390917
5979	1	-33.0016	-32.7968	-0.204821	0.2048211
5980	0	-34.1877	-32.7968	-1.39092	1.390917
5981	1	-33.2622	-32.7968	-0.465425	0.4654251
5982	0	-34.1877	-32.7968	-1.39092	1.390917
5983	1	-36.2863	-32.7968	-3.4895	3.489497
5984	0	-34.1877	-32.7968	-1.39092	1.390917
5985	1	-34.4944	-32.7968	-1.69766	1.697659
5986	0	-34.1877	-32.7968	-1.39092	1.390917
5987	1	-33.327	-32.7968	-0.530252	0.5302519
5988	0	-34.1877	-32.7968	-1.39092	1.390917
5989	1	-33.327	-32.7968	-0.530252	0.5302519
5990	0	-33.0027	-32.7968	-0.205955	0.2059553
5991	1	-33.327	-32.7968	-0.530252	0.5302519
5992	0	-36.6103	-32.7968	-3.81357	3.813569
5993	1	-33.5816	-32.7968	-0.784774	0.7847736
5994	0	-33.9625	-32.7968	-1.16572	1.165715
5995	1	-33.5816	-32.7968	-0.784774	0.7847736
5996	0	-33.9625	-32.7968	-1.16572	1.165715
5997	1	-33.5816	-32.7968	-0.784774	0.7847736
5998	0	-34.4608	-32.7968	-1.66406	1.664064
5999	1	-33.5816	-32.7968	-0.784774	0.7847736
6000	0	-34.4608	-32.7968	-1.66406	1.664064
6001	1	-33.5816	-32.7968	-0.784774	0.7847736
6002	0	-34.6107	-32.7968	-1.81395	1.813953
6003	1	-33.5816	-32.7968	-0.784774	0.7847736
6004	0	-33.2455	-32.7968	-0.448686	0.448686
6005	1	-33.5816	-32.7968	-0.784774	0.7847736
6006	0	-33.2455	-32.7968	-0.448686	0.448686
6007	1	-33.5816	-32.7968	-0.784774	0.7847736
6008	0	-33.7289	-32.7968	-0.932095	0.9320949
6009	1	-32.8856	-32.7968	-0.0888366	0.08883656
6010	0	-33.2056	-32.7968	-0.408806	0.4088057
6011	1	-33.1925	-32.7968	-0.395691	0.3956909
6012	0	-38.0684	-32.7968	-5.27164	5.271637
6013	1	-33.3471	-32.7968	-0.55028	0.5502796
6014	0	-33.7706	-32.7968	-0.973783	0.9737828
6015	1	-33.8255	-32.7968	-1.02876	1.028763
6016	0	-33.8787	-32.7968	-1.08194	1.081938
6017	1	-34.1503	-32.7968	-1.35354	1.353538
6018	0	-33.8787	-32.7968	-1.08194	1.081938
6019	1	-34.1503	-32.7968	-1.35354	1.353538
6020	0	-33.8787	-32.7968	-1.08194	1.081938
6021	1	-34.1503	-32.7968	-1.35354	1.353538
6022	0	-34.0514	-32.7968	-1.25465	1.254647
6023	1	-34.1503	-32.7968	-1.35354	1.353538
6024	0	-32.9777	-32.7968	-0.180883	0.1808831
6025	1	-33.0772	-32.7968	-0.280424	0.2804236
6026	0	-34.7811	-32.7968	-1.98428	1.984285
6027	1	-33.0793	-32.7968	-0.282535	0.2825347
6028	0	-33.8668	-32.7968	-1.07006	1.070057
6029	1	-33.0793	-32.7968	-0.282535	0.2825347
6030	0	-33.8668	-32.7968	-1.07006	1.070057
6031	1	-33.65	-32.7968	-0.853238	0.8532376
6032	0	-33.8668	-32.7968	-1.07006	1.070057
6033	1	-33.0258	-32.7968	-0.228973	0.2289732
6034	0	-33.8668	-32.7968	-1.07006	1.070057
6035	1	-33.4852	-32.7968	-0.68846	0.6884596
