Iteration	Posterior	Likelihood	Prior	cw	lb	to
3168	-32.6183	-31.1478	-1.47056	0.4326383	0.5490733	0.4888437
3169	-35.0168	-33.0259	-1.99091	0.326338	1.188408	0.4761594
3170	-33.8639	-31.9529	-1.91103	0.326338	0.7119608	0.8727336
3171	-35.615	-30.8774	-4.73763	1.4663	1.511934	1.7594
3172	-35.4502	-31.7228	-3.72736	1.4663	1.511934	0.7491221
3173	-34.2339	-31.0199	-3.21406	1.591258	0.8736833	0.7491221
3174	-32.7731	-31.696	-1.07709	0.1927958	0.2602806	0.6240091
3175	-31.1851	-30.4308	-0.754275	0.4351638	0.06941272	0.2496983
3176	-34.6335	-31.8276	-2.80584	2.017549	0.06941272	0.7188822
3177	-32.7732	-30.872	-1.90112	0.8504052	0.06941272	0.9813
3178	-35.4991	-31.1061	-4.39296	1.326436	1.615623	1.450902
3179	-35.8766	-31.0525	-4.82401	1.326436	1.615623	1.881949
3180	-35.9708	-31.5455	-4.42526	0.9276913	1.615623	1.881949
3181	-34.2769	-30.2822	-3.99471	1.618303	0.6177066	1.758696
3182	-34.3475	-30.2553	-4.09221	1.723729	0.6097881	1.758696
3183	-34.1474	-30.2934	-3.85404	1.723729	0.371616	1.758696
3184	-34.1474	-30.2934	-3.85404	1.723729	0.371616	1.758696
3185	-36.6979	-31.1316	-5.56635	1.723729	2.08392	1.758696
3186	-34.4078	-31.5654	-2.84243	1.723729	0.6006797	0.5180245
3187	-36.5668	-31.6961	-4.87075	1.723729	0.1006973	3.046321
3188	-35.1134	-30.6525	-4.46094	1.723729	0.288953	2.448257
3189	-33.8841	-30.402	-3.48208	1.723729	0.2355035	1.522843
3190	-35.7794	-30.9018	-4.87762	1.723729	1.631045	1.522843
3191	-40.4204	-31.7649	-8.65557	4.465601	2.667127	1.522843
3192	-39.1539	-31.5425	-7.61141	3.421437	2.667127	1.522843
3193	-37.4122	-31.8679	-5.54436	1.467549	2.667127	1.409686
3194	-35.3464	-31.5456	-3.80076	0.8589485	1.53213	1.409686
3195	-35.2799	-31.3075	-3.97242	1.030599	1.53213	1.409686
3196	-35.2799	-31.3075	-3.97242	1.030599	1.53213	1.409686
3197	-32.4011	-30.3479	-2.05324	0.8085198	0.2394334	1.005288
3198	-32.2977	-30.9346	-1.36308	0.8085198	0.2394334	0.3151275
3199	-33.628	-30.7918	-2.83618	1.822466	0.2394334	0.7742841
3200	-31.8052	-30.4765	-1.32872	0.4512735	0.2394334	0.6380137
3201	-33.348	-31.4814	-1.86662	0.4586319	0.7699729	0.6380137
3202	-33.9066	-32.3045	-1.6021	0.5406276	0.7754488	0.2860269
3203	-33.8701	-32.3502	-1.5199	0.4584243	0.7754488	0.2860269
3204	-33.5321	-30.6505	-2.88159	1.244199	0.7754488	0.8619374
3205	-33.2159	-31.0314	-2.18453	0.6755976	0.7754488	0.7334822
3206	-33.2493	-31.2665	-1.98278	0.6755976	0.7754488	0.53173
3207	-33.0852	-30.8858	-2.19948	1.141475	0.5262767	0.53173
3208	-33.0852	-30.8858	-2.19948	1.141475	0.5262767	0.53173
3209	-31.9352	-30.8992	-1.036	0.6026683	0.1902083	0.2431211
3210	-31.5795	-31.0126	-0.566896	0.1449167	0.1561227	0.2658564
3211	-32.9943	-31.0489	-1.94546	0.5574944	0.1561227	1.23184
3212	-31.1171	-30.3259	-0.791183	0.3423656	0.1561227	0.2926947
3213	-32.616	-31.8841	-0.731809	0.4645832	0.008619934	0.258606
3214	-36.2368	-33.5675	-2.66925	1.923777	0.008619934	0.7368561
3215	-33.5995	-32.1513	-1.44818	0.6999422	0.01138128	0.7368561
3216	-32.055	-30.5306	-1.52437	0.6999422	0.08757039	0.7368561
3217	-31.7034	-30.5214	-1.18196	0.6999422	0.08757039	0.3944445
3218	-31.8242	-30.7983	-1.02586	0.5921807	0.03923435	0.3944445
3219	-31.4544	-30.3832	-1.07114	0.5912496	0.08544326	0.3944445
3220	-36.2385	-32.5061	-3.73241	0.5912496	1.886374	1.254783
3221	-31.4374	-30.3249	-1.11252	0.5912496	0.09612933	0.4251455
3222	-33.4594	-30.8006	-2.65882	1.319858	0.09612933	1.24283
3223	-34.9926	-31.268	-3.72463	2.385666	0.09612933	1.24283
3224	-34.9069	-30.849	-4.05792	1.177993	1.169089	1.710834
3225	-35.4867	-31.1015	-4.38517	1.177993	1.496345	1.710834
3226	-35.935	-32.1114	-3.82357	0.6163943	1.496345	1.710834
3227	-32.7704	-30.4417	-2.32871	0.9356965	0.2004016	1.192609
3228	-34.3405	-31.3596	-2.98094	0.700526	1.087803	1.192609
3229	-34.0222	-31.4948	-2.52744	0.700526	1.087803	0.7391091
3230	-34.132	-30.9494	-3.18258	1.724791	0.7186784	0.7391091
3231	-33.0665	-30.9256	-2.14086	0.6830746	0.7186784	0.7391091
3232	-34.6259	-31.1771	-3.4488	2.24586	0.4638263	0.7391091
3233	-34.7713	-30.8469	-3.92444	1.059357	0.7652871	2.099792
3234	-34.097	-30.8447	-3.25231	0.9380105	0.3775659	1.936738
3235	-32.7677	-30.3281	-2.43958	0.9380105	0.3775659	1.124005
3236	-32.1085	-30.2604	-1.84808	0.9380105	0.2463894	0.663684
3237	-32.5608	-30.4568	-2.10397	1.226123	0.2141638	0.663684
3238	-33.5902	-30.3562	-3.23402	1.226123	0.5959498	1.411948
3239	-34.4859	-30.5534	-3.93241	1.88209	0.2085009	1.841814
3240	-34.7024	-30.7216	-3.98075	1.618732	0.2085009	2.15352
3241	-32.4704	-30.5059	-1.9645	0.7037089	0.2085009	1.052291
3242	-32.4193	-30.755	-1.66427	0.6479471	0.5030826	0.5132422
3243	-32.588	-30.622	-1.96599	0.6479471	0.5030826	0.8149614
3244	-34.5665	-31.127	-3.43944	1.51438	1.110104	0.8149614
3245	-34.6793	-30.9043	-3.77497	1.062736	1.110104	1.602133
3246	-33.7213	-30.4725	-3.2489	1.505893	0.2033878	1.539615
3247	-34.3384	-30.4197	-3.91861	1.505893	0.8730983	1.539615
3248	-34.4468	-30.386	-4.06083	1.764485	0.8730983	1.423242
3249	-34.5675	-30.2909	-4.27667	1.764485	0.5185895	1.993593
3250	-33.7306	-30.3355	-3.39509	1.764485	0.5185895	1.112015
3251	-36.9635	-31.0918	-5.87168	3.721722	0.8623793	1.287574
3252	-39.1328	-30.2576	-8.87518	3.721722	1.286353	3.867104
3253	-39.1853	-30.2523	-8.93299	3.779534	1.286353	3.867104
3254	-37.181	-31.4713	-5.70973	1.26004	0.5825836	3.867104
3255	-33.7386	-30.3174	-3.42117	1.681888	0.5825836	1.156699
3256	-33.1649	-30.4458	-2.71913	0.9798452	0.5825836	1.156699
3257	-34.3732	-30.8454	-3.52781	0.9798452	0.5001356	2.047833
3258	-35.7267	-31.2764	-4.45026	0.9798452	1.197185	2.273232
3259	-35.8222	-30.6439	-5.1783	1.608965	1.197185	2.372152
3260	-35.474	-30.5118	-4.96222	2.299274	0.2907932	2.372152
3261	-37.1746	-30.7196	-6.45506	3.792116	0.2907932	2.372152
3262	-37.2598	-30.8611	-6.39872	3.792116	0.2344555	2.372152
3263	-37.2598	-30.8611	-6.39872	3.792116	0.2344555	2.372152
3264	-37.2598	-30.8611	-6.39872	3.792116	0.2344555	2.372152
3265	-35.894	-30.7937	-5.10025	1.456124	1.271976	2.372152
3266	-36.459	-33.3751	-3.08395	1.428789	1.302299	0.3528637
3267	-33.8492	-31.9053	-1.94393	1.428789	0.162273	0.3528637
3268	-32.5358	-31.3775	-1.15823	0.3890014	0.4706107	0.298619
3269	-32.915	-32.0897	-0.825232	0.3668785	0.3202733	0.1380805
3270	-31.1395	-30.2979	-0.841656	0.3668785	0.1571435	0.3176337
3271	-32.2309	-31.444	-0.786931	0.3668785	0.2596775	0.1603755
3272	-31.9072	-31.1554	-0.751764	0.4138039	0.1775845	0.1603755
3273	-37.2512	-35.1448	-2.10642	0.4138039	1.479678	0.2129354
3274	-34.8582	-31.5264	-3.33182	0.6455826	0.8438267	1.842416
3275	-37.4403	-30.3717	-7.06862	2.712251	0.8438267	3.512537
3276	-35.5888	-30.3656	-5.22317	2.712251	0.8438267	1.667097
3277	-34.2564	-31.0975	-3.15892	1.609422	0.8438267	0.7056706
3278	-38.9867	-32.2944	-6.6923	1.609422	0.1746118	4.908264
3279	-38.9579	-31.3373	-7.62063	2.400048	0.3123226	4.908264
3280	-40.7279	-31.13	-9.59793	2.400048	1.123182	6.074705
3281	-39.892	-30.9253	-8.96675	2.328465	1.61272	5.025564
3282	-39.959	-32.1912	-7.76781	1.129529	1.61272	5.025564
3283	-40.539	-31.1317	-9.40732	2.196186	2.185574	5.025564
3284	-34.9087	-30.2261	-4.68263	2.196186	0.65402	1.832421
3285	-32.8778	-31.142	-1.73583	0.5487146	0.65402	0.5330926
3286	-34.5004	-31.5838	-2.91657	1.633441	0.7500319	0.5330926
3287	-34.4053	-31.7938	-2.61152	0.7695194	1.218133	0.6238638
3288	-37.4502	-32.6786	-4.77158	3.004519	1.143198	0.6238638
3289	-34.586	-30.8909	-3.69512	1.089155	1.143198	1.462767
3290	-36.9679	-31.5171	-5.45076	1.626023	2.361972	1.462767
3291	-38.0634	-33.1027	-4.96066	0.5057932	0.9521335	3.502736
3292	-31.5137	-30.4886	-1.0251	0.5057932	0.2119233	0.3073815
3293	-31.5269	-30.288	-1.23896	0.5057932	0.2119233	0.5212433
3294	-31.6235	-30.511	-1.11251	0.5057932	0.2605432	0.3461735
3295	-32.2796	-31.0727	-1.20694	0.5057932	0.3994872	0.301662
3296	-33.9624	-31.9614	-2.00099	0.5057932	0.9863866	0.5088139
3297	-35.4246	-31.6203	-3.80434	0.7675681	1.399086	1.637683
3298	-35.2452	-31.1359	-4.10927	1.072502	1.399086	1.637683
3299	-33.7364	-30.3815	-3.35486	1.432041	0.2851337	1.637683
3300	-34.9002	-30.7792	-4.12102	1.432041	0.2851337	2.403848
3301	-33.1503	-30.4402	-2.71016	1.018913	0.2851337	1.40611
3302	-37.6583	-31.4921	-6.16628	2.282621	2.477547	1.40611
3303	-38.3964	-30.9216	-7.47473	2.837363	2.477547	2.159822
3304	-38.1689	-30.9611	-7.20777	2.5704	2.477547	2.159822
3305	-38.4221	-31.8403	-6.58187	4.72567	0.1570842	1.699119
3306	-38.4327	-31.8534	-6.57928	4.72567	0.1544957	1.699119
3307	-38.0461	-31.1223	-6.92382	4.72567	0.4990304	1.699119
3308	-39.9964	-30.2658	-9.73058	4.72567	1.519117	3.485789
3309	-35.2187	-30.4346	-4.78412	2.764219	0.4363496	1.58355
3310	-35.3829	-31.0885	-4.29438	1.131462	0.4363496	2.726572
3311	-37.3046	-30.4938	-6.81081	3.863809	0.4363496	2.510653
3312	-42.9791	-30.6515	-12.3276	3.863809	2.992713	5.471087
3313	-41.1738	-32.4508	-8.72297	4.481536	2.992713	1.24872
3314	-38.5092	-32.0504	-6.45884	2.21741	2.992713	1.24872
3315	-38.6653	-32.4001	-6.26515	2.21741	2.992713	1.055028
3316	-38.8613	-32.7468	-6.11448	1.309689	3.527838	1.276955
3317	-39.9433	-32.1982	-7.74509	1.309689	3.527838	2.907561
3318	-37.877	-30.7352	-7.14175	4.111307	0.2998238	2.730619
3319	-32.5013	-30.2489	-2.25234	0.964281	0.2998238	0.9882351
3320	-33.4478	-30.315	-3.13279	1.684973	0.299999	1.147822
3321	-32.2133	-30.3198	-1.8935	0.872303	0.3558643	0.6653355
3322	-32.3446	-30.3988	-1.94584	0.8600429	0.4204612	0.6653355
3323	-33.2511	-30.8485	-2.40267	1.006163	0.7311685	0.6653355
3324	-33.4657	-30.5655	-2.90021	1.006163	0.7311685	1.162875
3325	-33.4821	-30.5736	-2.90845	1.006163	0.7394132	1.162875
3326	-34.229	-30.5502	-3.67878	1.193393	0.7394132	1.745978
3327	-34.229	-30.5502	-3.67878	1.193393	0.7394132	1.745978
3328	-33.412	-30.6963	-2.71575	1.193393	0.7394132	0.7829474
3329	-32.7107	-30.3363	-2.37439	1.193393	0.3980495	0.7829474
3330	-33.3316	-30.3148	-3.01673	1.193393	0.3980495	1.425291
3331	-32.3956	-30.6181	-1.77746	0.7218829	0.4857112	0.5698707
3332	-35.5256	-32.0789	-3.44673	0.7218829	1.710022	1.014828
3333	-33.0067	-31.0262	-1.98055	0.490001	0.4757176	1.014828
3334	-32.3883	-30.6392	-1.74915	0.5953777	0.4757176	0.6780569
3335	-32.766	-30.4976	-2.26837	1.1146	0.4757176	0.6780569
3336	-34.4087	-31.1778	-3.23095	1.859041	0.6938539	0.6780569
3337	-33.1659	-30.5958	-2.57012	0.9329876	0.6938539	0.9432777
3338	-35.007	-30.964	-4.04298	2.1159	0.9838018	0.9432777
3339	-33.8477	-31.1996	-2.64805	0.7209676	0.9838018	0.9432777
3340	-32.3063	-30.3046	-2.00166	0.8081874	0.2501937	0.9432777
3341	-32.8718	-30.6077	-2.26402	0.7528949	0.2501937	1.260933
3342	-33.2937	-30.7187	-2.57501	0.7528949	0.5611848	1.260933
3343	-33.9219	-30.3324	-3.58957	1.965797	0.3628421	1.260933
3344	-37.6742	-32.8487	-4.82557	0.6529976	0.3628421	3.809733
3345	-35.7033	-30.9688	-4.73452	2.62579	0.1366528	1.972079
3346	-37.7556	-30.8411	-6.91451	2.799105	2.143323	1.972079
3347	-31.9797	-30.6386	-1.34114	0.4726446	0.3728905	0.4956076
3348	-31.3219	-30.4459	-0.875979	0.4726446	0.05611862	0.3472154
3349	-31.7855	-30.548	-1.23756	0.6748157	0.2155266	0.3472154
3350	-33.0019	-31.3121	-1.6898	1.12706	0.2155266	0.3472154
3351	-34.1829	-30.649	-3.53393	1.12706	0.4220123	1.984859
3352	-34.8403	-30.8036	-4.03662	1.12706	0.9247021	1.984859
3353	-33.8647	-31.1575	-2.70718	1.12706	0.9247021	0.6554149
3354	-33.6118	-31.3751	-2.23668	0.6565667	0.9247021	0.6554149
3355	-33.6826	-30.875	-2.80759	1.394684	0.7188132	0.6940893
3356	-32.3069	-30.6609	-1.64597	0.5262113	0.4256743	0.6940893
3357	-31.3664	-30.702	-0.664427	0.3953869	0.09663983	0.1724007
3358	-31.0772	-30.3413	-0.735837	0.3953869	0.09954209	0.240908
3359	-32.6347	-31.0334	-1.60135	0.3953869	0.3909921	0.8149726
3360	-32.8039	-30.8159	-1.98799	1.111295	0.3909921	0.4857016
3361	-32.9624	-30.2711	-2.6913	1.111295	0.3696187	1.210391
3362	-32.5112	-30.3817	-2.12944	0.7813024	0.321023	1.027112
3363	-35.998	-31.6738	-4.32412	0.7813024	0.9989253	2.543897
3364	-35.3545	-32.2377	-3.1169	0.7813024	1.630746	0.7048479
3365	-34.235	-31.0709	-3.16411	1.674198	0.785067	0.7048479
3366	-34.2338	-31.9413	-2.29248	0.3833214	0.785067	1.124091
3367	-36.2368	-31.1799	-5.05689	2.417639	1.515165	1.124091
3368	-38.0757	-30.3308	-7.74491	3.473139	1.515165	2.756609
3369	-37.1175	-30.5435	-6.57402	3.473139	0.3442688	2.756609
3370	-36.4124	-31.6048	-4.80762	3.473139	0.3442688	0.9902161
3371	-33.508	-31.0398	-2.46821	1.62928	0.2622462	0.5766857
3372	-34.7464	-33.2185	-1.52786	1.091706	0.2590236	0.177135
3373	-33.2764	-32.4406	-0.835762	0.2044318	0.4541948	0.177135
3374	-33.2951	-32.0356	-1.25949	0.2044318	0.4541948	0.600868
3375	-34.6722	-32.97	-1.70211	0.2930731	1.012478	0.3965634
3376	-36.2535	-33.2149	-3.03864	0.2930731	0.6789235	2.066645
3377	-32.6005	-31.4237	-1.17676	0.2930731	0.4739517	0.4097376
3378	-31.3117	-30.4592	-0.852454	0.2930731	0.1496428	0.4097376
3379	-31.7322	-30.9306	-0.801608	0.2930731	0.2700898	0.2384451
3380	-32.069	-31.2068	-0.862175	0.2930731	0.3306567	0.2384451
3381	-33.4026	-31.9218	-1.48084	0.2412894	0.4065092	0.8330422
3382	-34.2952	-30.7332	-3.56202	1.094353	0.4065092	2.061153
3383	-33.2302	-30.3695	-2.86071	1.094353	0.5684847	1.197874
3384	-34.9481	-33.0613	-1.8868	1.094353	0.5684847	0.2239613
3385	-32.9322	-30.4657	-2.46646	1.094353	0.5684847	0.8036225
3386	-36.6523	-30.7879	-5.86434	3.742206	0.5684847	1.553651
3387	-33.3729	-30.4627	-2.91016	1.004874	0.5618442	1.343443
3388	-33.0402	-30.7145	-2.32565	0.732046	0.2501579	1.343443
3389	-33.1125	-30.7617	-2.35077	0.6867084	0.3206137	1.343443
3390	-32.4754	-30.2979	-2.17748	0.8658411	0.3206137	0.9910204
3391	-32.6308	-30.2247	-2.40609	1.094459	0.3206137	0.9910204
3392	-37.8228	-31.7306	-6.09218	1.094459	1.037672	3.960049
3393	-39.6982	-31.7626	-7.93559	1.464218	1.037672	5.433697
3394	-34.0454	-30.9401	-3.10528	1.178436	1.037672	0.8891744
3395	-34.4061	-30.5972	-3.80895	1.476795	1.037672	1.294488
3396	-34.0251	-30.4178	-3.60729	2.032728	0.2800776	1.294488
3397	-35.148	-30.8553	-4.29272	2.032728	0.1498796	2.11011
3398	-32.3406	-30.4021	-1.9385	1.078789	0.1498796	0.7098357
3399	-37.6869	-31.1481	-6.53875	3.37226	0.1498796	3.01661
3400	-33.104	-31.0234	-2.08067	1.398572	0.1498796	0.5322148
3401	-34.4081	-31.5897	-2.81839	1.398572	0.8876047	0.5322148
3402	-33.9892	-31.3446	-2.6446	1.398572	0.7138132	0.5322148
3403	-34.1872	-31.6977	-2.48951	0.4566016	0.7720511	1.260857
3404	-33.7853	-31.385	-2.40034	1.130894	0.7720511	0.4973903
3405	-35.2959	-31.402	-3.89388	2.029237	1.093254	0.7713898
3406	-34.166	-30.2767	-3.88927	2.029237	0.4026433	1.457387
3407	-33.6485	-30.2344	-3.41411	1.554081	0.4026433	1.457387
3408	-33.6028	-30.3047	-3.29809	1.554081	0.2866222	1.457387
3409	-33.1635	-30.5883	-2.57526	1.554081	0.2866222	0.7345561
3410	-33.6916	-30.3275	-3.36406	1.554081	0.2822763	1.527707
3411	-34.8142	-32.7792	-2.03502	1.554081	0.1990461	0.2818898
3412	-33.0549	-30.9431	-2.11187	1.387693	0.1990461	0.5251276
3413	-32.6641	-31.4206	-1.24355	0.6975983	0.02082165	0.5251276
3414	-31.8193	-30.4618	-1.35743	0.745816	0.0864848	0.5251276
3415	-32.4354	-30.7908	-1.64465	1.033034	0.0864848	0.5251276
3416	-31.4176	-30.6646	-0.752976	0.3393596	0.1968375	0.2167784
3417	-30.9704	-30.4996	-0.470874	0.2052161	0.03073727	0.2349209
3418	-32.1697	-31.6808	-0.48888	0.2478056	0.006153458	0.2349209
3419	-35.1225	-34.3342	-0.788297	0.1298377	0.006153458	0.6523062
3420	-33.8069	-32.6604	-1.14658	0.4881184	0.006153458	0.6523062
3421	-33.7545	-32.4003	-1.35413	0.8216632	0.008323259	0.524146
3422	-31.8183	-30.6592	-1.15909	0.5842575	0.05068589	0.524146
3423	-31.7418	-30.3308	-1.41103	0.5842575	0.1465603	0.6802151
3424	-33.3134	-31.2463	-2.0671	0.5842575	0.8026235	0.6802151
3425	-32.4208	-30.671	-1.74976	0.5842575	0.4852833	0.6802151
3426	-34.2839	-31.8611	-2.42279	0.5842575	1.158316	0.6802151
3427	-35.3499	-33.2293	-2.12062	0.2425036	1.125807	0.7523064
3428	-31.9838	-30.6592	-1.32461	0.4315274	0.1407777	0.7523064
3429	-31.7498	-30.7434	-1.0064	0.2957225	0.1407777	0.5698977
3430	-31.1046	-30.4677	-0.636944	0.2957225	0.1407777	0.2004438
3431	-32.7099	-31.468	-1.24195	0.2957225	0.4978288	0.4483963
3432	-34.0139	-32.5673	-1.44666	0.183504	0.4978288	0.7653253
3433	-32.3299	-31.1416	-1.18829	0.3115873	0.1113757	0.7653253
3434	-34.8432	-31.3662	-3.47705	1.475034	1.236695	0.7653253
3435	-34.8877	-30.7017	-4.18598	1.520133	1.236695	1.429149
3436	-38.1619	-31.2248	-6.93715	4.271303	1.236695	1.429149
3437	-37.0976	-30.932	-6.16558	3.499734	1.236695	1.429149
3438	-34.7324	-31.0423	-3.69011	1.024267	1.236695	1.429149
3439	-35.6125	-30.3961	-5.2165	2.354419	1.105689	1.756388
3440	-35.2344	-30.5094	-4.72494	1.60541	0.6322219	2.487307
3441	-35.9066	-30.6645	-5.24213	1.60541	1.213802	2.422914
3442	-36.3368	-30.8091	-5.52769	1.60541	1.49937	2.422914
3443	-36.9874	-30.9147	-6.07268	1.60541	1.49937	2.9679
3444	-34.2486	-30.4519	-3.79669	1.350915	0.4872482	1.958522
3445	-33.3233	-30.5891	-2.73428	1.497833	0.4872482	0.7491995
3446	-33.8686	-30.8107	-3.05785	1.821404	0.4872482	0.7491995
3447	-34.2707	-30.2342	-4.03656	1.821404	0.4872482	1.727905
3448	-34.1579	-30.67	-3.48796	1.067931	0.4872482	1.932782
3449	-34.2163	-30.8099	-3.4064	0.9541623	0.5194517	1.932782
3450	-34.2202	-30.8105	-3.40967	0.9541623	0.5227277	1.932782
3451	-33.0831	-31.2015	-1.88155	0.9541623	0.5227277	0.4046613
3452	-35.5124	-32.3984	-3.11399	0.9541623	1.58969	0.5701347
3453	-34.1057	-30.855	-3.25072	0.9541623	0.960761	1.3358
3454	-33.2747	-31.2334	-2.04139	0.5092048	0.1963862	1.3358
3455	-31.6698	-30.7075	-0.962325	0.2817343	0.1963862	0.484205
3456	-32.9263	-32.356	-0.570358	0.2898202	0.1963862	0.08415143
3457	-32.0376	-30.9238	-1.1138	0.2898202	0.1963862	0.6275891
3458	-32.8673	-31.4375	-1.42984	0.2898202	0.3755299	0.7644871
3459	-37.4892	-33.1787	-4.31042	1.924191	1.861265	0.5249683
3460	-35.6889	-32.2102	-3.47869	1.924191	1.029528	0.5249683
3461	-32.3662	-30.5499	-1.81632	0.9003899	0.3909599	0.5249683
3462	-32.1374	-30.5005	-1.6368	0.7208748	0.3909599	0.5249683
3463	-32.5133	-30.7355	-1.77776	0.9284612	0.3909599	0.4583425
3464	-32.5133	-30.7355	-1.77776	0.9284612	0.3909599	0.4583425
3465	-32.5847	-31.5047	-1.08005	0.2307432	0.3909599	0.4583425
3466	-32.2964	-30.4196	-1.87679	1.003507	0.3003858	0.5729009
3467	-32.6942	-30.64	-2.05421	1.25921	0.2221028	0.5729009
3468	-32.9513	-31.0447	-1.90662	1.25921	0.202933	0.4444747
3469	-37.6353	-33.6122	-4.02314	1.698641	1.880024	0.4444747
3470	-34.6554	-31.8894	-2.76603	1.976048	0.05840764	0.73157
3471	-32.0699	-30.2314	-1.83848	0.8340375	0.272872	0.73157
3472	-33.5212	-31.0605	-2.4607	0.8340375	0.1206305	1.506031
3473	-33.94	-30.2794	-3.66064	1.524273	0.630337	1.506031
3474	-35.852	-30.568	-5.28396	3.147597	0.630337	1.506031
3475	-34.8289	-32.3595	-2.46946	0.3330873	0.630337	1.506031
3476	-30.9904	-30.2346	-0.755752	0.3330873	0.0997509	0.322914
3477	-31.7922	-30.4915	-1.30062	0.4634096	0.3011498	0.5360573
3478	-31.2827	-30.4204	-0.862243	0.4634096	0.1358471	0.2629863
3479	-31.6477	-30.5455	-1.1022	0.3715755	0.1358471	0.5947788
3480	-31.632	-30.3351	-1.29699	0.711982	0.1358471	0.4491588
3481	-31.6318	-30.3058	-1.326	0.711982	0.1358471	0.4781679
3482	-31.6652	-30.2984	-1.36682	0.711982	0.1242821	0.5305589
3483	-34.5661	-30.8598	-3.70637	2.065925	0.1242821	1.516165
3484	-31.934	-30.7969	-1.13707	0.614195	0.2407111	0.2821639
3485	-33.2624	-31.7232	-1.53913	1.088409	0.1685528	0.2821639
3486	-32.191	-31.347	-0.844027	0.1774673	0.1685528	0.4980065
3487	-35.1973	-33.6484	-1.54895	0.1866869	0.9727945	0.3894655
3488	-34.3898	-31.6569	-2.73292	1.236414	0.9727945	0.52371
3489	-34.0769	-30.6532	-3.42368	1.236414	0.9727945	1.214468
3490	-34.4989	-30.5773	-3.92159	1.326388	0.9727945	1.622407
3491	-33.6838	-30.5223	-3.16153	1.326388	0.2127332	1.622407
3492	-34.714	-30.5636	-4.15034	1.326388	0.7649576	2.058994
3493	-35.6348	-31.13	-4.50477	1.326388	0.2927498	2.885637
3494	-31.9078	-30.2946	-1.61326	0.6700064	0.2927498	0.6505019
3495	-33.4099	-30.8307	-2.57917	1.635917	0.2927498	0.6505019
3496	-33.9169	-31.5665	-2.35042	1.635917	0.06400476	0.6505019
3497	-31.4996	-30.3004	-1.19914	0.6074208	0.1038189	0.4878965
3498	-31.9671	-30.511	-1.45609	0.6052592	0.3629374	0.4878965
3499	-32.2886	-30.4326	-1.85597	0.6592425	0.3629374	0.8337931
3500	-32.0619	-30.4033	-1.65865	0.6742385	0.1506193	0.8337931
3501	-32.5582	-31.2047	-1.35349	0.3114448	0.2082538	0.8337931
3502	-32.1411	-30.6146	-1.52648	0.4844358	0.2082538	0.8337931
3503	-31.5944	-30.3323	-1.26207	0.4844358	0.2125646	0.5650675
3504	-31.6319	-30.3526	-1.27926	0.4844358	0.2297604	0.5650675
3505	-32.5874	-30.5638	-2.02353	1.167175	0.2912869	0.5650675
3506	-31.2187	-30.3165	-0.902137	0.4763974	0.07905131	0.3466879
3507	-31.7574	-31.2023	-0.555078	0.1293389	0.07905131	0.3466879
3508	-32.9208	-32.4015	-0.519297	0.1016333	0.2784419	0.1392214
3509	-31.9651	-31.4587	-0.506407	0.1016333	0.09415384	0.3106197
3510	-31.8627	-31.4643	-0.398434	0.1016333	0.02468926	0.2721116
3511	-33.5098	-32.9686	-0.541209	0.1016333	0.3237857	0.1157899
3512	-34.3621	-33.3355	-1.02659	0.09450072	0.3237857	0.6082994
3513	-35.0949	-33.5267	-1.56821	0.1905979	0.9610241	0.4165866
3514	-33.0542	-31.8195	-1.23471	0.2625993	0.5555191	0.4165866
3515	-33.4201	-31.908	-1.51214	0.2625993	0.5555191	0.6940166
3516	-36.9214	-33.7145	-3.20691	0.2625993	0.5555191	2.388792
3517	-36.4447	-31.5618	-4.88293	1.103393	1.989172	1.79036
3518	-32.5786	-30.2549	-2.32374	1.103393	0.3660712	0.8542726
3519	-31.9756	-30.7406	-1.23491	0.4945399	0.3660712	0.3743023
3520	-31.404	-30.396	-1.00799	0.4945399	0.06924451	0.4442103
3521	-33.1031	-31.2471	-1.85607	0.5095036	0.1254842	1.221078
3522	-33.8616	-30.9668	-2.89487	1.156537	0.9533368	0.7849985
3523	-32.292	-30.3028	-1.98913	1.028923	0.1752113	0.7849985
3524	-32.2936	-31.0111	-1.28248	0.4272041	0.07027771	0.7849985
3525	-31.7144	-30.8556	-0.858737	0.2701893	0.07027771	0.51827
3526	-37.0158	-34.2364	-2.77941	1.801679	0.7305643	0.2471637
3527	-33.7337	-30.4534	-3.28034	1.801679	0.2128443	1.265814
3528	-32.8732	-30.5662	-2.30702	0.8320028	0.2091983	1.265814
3529	-32.2436	-30.6393	-1.60426	0.8320028	0.07183258	0.7004291
3530	-33.8646	-31.3078	-2.55685	0.8320028	1.024415	0.7004291
3531	-32.4299	-30.9075	-1.52241	0.4123873	0.4095899	0.7004291
3532	-31.1393	-30.2486	-0.890731	0.4123873	0.09473589	0.3836081
3533	-32.9246	-31.4276	-1.49701	0.4928734	0.6205274	0.3836081
3534	-33.1862	-31.1558	-2.0304	0.4928734	0.6205274	0.9170024
3535	-33.1862	-31.1558	-2.0304	0.4928734	0.6205274	0.9170024
3536	-33.2089	-30.4194	-2.78953	1.221083	0.6205274	0.9479227
3537	-33.2089	-30.4194	-2.78953	1.221083	0.6205274	0.9479227
3538	-33.7694	-30.5066	-3.26282	1.694365	0.6205274	0.9479227
3539	-34.3495	-30.4066	-3.94291	1.694365	0.8734507	1.375094
