Iteration	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
3092	-44.0849	-30.2293	-13.8555	0.1933924	0.8735513	2.560339	0.08950268	1.476517	0.6833164	0.2389282	1.044043	2.67138	1.237671	2.217648	0.5692486
3093	-43.9003	-31.5283	-12.372	0.1722417	0.8735513	3.080211	0.1004091	1.476517	0.6833164	0.3086229	1.044043	1.107154	1.139362	2.217648	0.1689168
3094	-46.374	-28.6119	-17.7621	0.1722417	0.8735513	2.524016	0.9054954	1.476517	1.013573	0.7386142	1.044043	4.019301	1.139362	2.217648	1.637764
3095	-46.5256	-29.7355	-16.7901	0.1722417	2.523158	2.524016	1.437609	1.476517	1.707979	0.9150226	1.044043	1.012608	1.139362	2.217648	0.619912
3096	-45.2005	-30.1257	-15.0748	0.1722417	2.523158	0.9575772	1.419325	1.476517	1.707979	1.50644	1.044043	1.012608	1.139362	1.495649	0.619912
3097	-43.3352	-31.8472	-11.4879	0.1722417	2.523158	0.9575772	1.693596	0.4516661	1.707979	0.1532863	0.2634845	1.012608	0.4367626	1.495649	0.619912
3098	-42.4277	-31.8542	-10.5735	0.2719272	0.4799411	0.9575772	1.693596	0.6050183	1.707979	0.9647511	0.8743383	0.1087829	0.4367626	1.495649	0.9772067
3099	-43.4483	-30.5621	-12.8862	0.6251443	0.4799411	0.9575772	1.710539	3.217686	1.707979	0.1253276	0.8522234	0.5263395	0.4367626	1.269479	0.9772067
3100	-39.9899	-29.6219	-10.3681	0.9152013	0.1310386	1.258533	0.6926887	0.79438	1.707979	0.3294017	1.559676	0.348473	0.383999	1.269479	0.9772067
3101	-42.4832	-32.7031	-9.78014	0.9152013	0.6174449	1.258533	0.6926887	1.376929	0.2758918	0.3294017	1.559676	0.5274604	0.383999	0.8657099	0.9772067
3102	-42.1126	-31.639	-10.4736	0.9152013	0.6174449	0.3403244	0.6926887	1.376929	0.2758918	0.06624514	1.559676	0.6831079	2.749152	0.8657099	0.3312241
3103	-43.2744	-30.2081	-13.0662	0.8335821	3.005972	0.8072583	0.6926887	0.7385543	2.569455	0.06624514	1.559676	0.6831079	0.9127632	0.8657099	0.3312241
3104	-44.2797	-30.3075	-13.9722	0.8335821	3.005972	0.8072583	0.5163204	0.7385543	2.592951	0.1027284	0.843362	2.932758	0.9127632	0.6536322	0.03236052
3105	-48.1627	-30.4622	-17.7006	0.8335821	0.422585	3.608925	2.458165	1.477376	2.443052	0.4150285	0.843362	2.932758	0.9127632	0.6536322	0.6993288
3106	-45.8103	-30.8446	-14.9656	1.789682	0.422585	1.504056	2.458165	1.477376	2.443052	0.4150285	0.9239397	1.561118	0.6541278	0.6171703	0.6993288
3107	-45.4239	-31.0247	-14.3991	1.789682	0.1872841	1.504056	2.458165	1.477376	2.443052	0.4150285	0.7924414	1.561118	0.6541278	0.4174829	0.6993288
3108	-46.2529	-32.0475	-14.2054	3.723171	0.9293584	1.504056	0.2336905	1.477376	2.647435	0.4271545	0.7924414	0.4730118	0.9477269	0.3506265	0.6993288
3109	-39.9352	-31.3035	-8.63169	1.412812	0.3389333	0.7999249	0.2336905	0.8804672	1.528503	0.4271545	0.7924414	0.7014886	0.9477269	0.1172652	0.4512871
3110	-41.6604	-29.6546	-12.0058	1.412812	0.3389333	0.7999249	0.2336905	0.8804672	1.528503	0.2306329	0.7924414	1.181569	0.5153298	3.96693	0.1245724
3111	-36.3279	-29.7455	-6.58247	0.7029872	0.3389333	0.2714371	0.5773914	0.8804672	1.060364	0.2324764	0.7924414	0.3835059	0.4494029	0.7684934	0.1245724
3112	-42.1032	-31.2402	-10.863	0.7029872	0.2366765	2.24864	1.193224	0.1171342	1.060364	0.2324764	0.3963628	0.9392733	0.6860582	2.243996	0.8058503
3113	-45.289	-29.5015	-15.7875	0.4336624	0.2366765	2.24864	1.519741	1.637161	1.060364	0.2324764	2.874638	0.896569	0.6860582	3.155675	0.8058503
3114	-44.4262	-28.986	-15.4401	0.4336624	0.2600362	1.537639	1.519741	1.637161	2.574169	0.2324764	2.824818	1.500827	0.7558822	1.357875	0.8058503
3115	-45.9036	-29.1329	-16.7707	0.126013	3.169473	1.537639	1.519741	1.637161	1.431867	0.2396103	2.824818	1.500827	0.7558822	1.474726	0.5529395
3116	-52.5013	-31.6492	-20.8521	0.2339591	3.169473	1.537639	1.519741	3.686425	1.354088	0.2396103	2.702674	0.322693	0.7558822	1.474726	3.855157
3117	-46.8583	-31.3867	-15.4716	0.5204369	1.499549	1.537639	1.519741	0.3178163	1.354088	0.8651994	1.379065	0.322693	0.8254638	1.474726	3.855157
3118	-43.049	-31.0994	-11.9496	0.5204369	1.133329	1.537639	1.313061	1.136852	1.134203	0.8651994	0.9402977	0.3061001	0.8254638	1.474726	0.7622967
3119	-43.1386	-31.1045	-12.0341	2.832423	1.133329	0.384339	0.7824548	1.136852	0.7728363	0.3195779	0.6036896	0.3061001	0.9022748	1.474726	1.385515
3120	-37.9983	-30.2561	-7.74219	0.2461729	1.19631	0.384339	0.3538044	0.2106942	1.114348	0.1989674	0.3329577	0.2569529	0.5874061	1.474726	1.385515
3121	-39.5378	-29.2892	-10.2486	0.2461729	0.2217868	0.384339	0.3538044	0.9499085	1.114348	0.415751	0.2901115	1.318616	0.5874061	1.36506	3.001305
3122	-38.2777	-29.4884	-8.78925	0.1261727	0.4003455	0.384339	0.3538044	0.424113	1.114348	0.415751	0.2901115	0.4448245	0.4690793	1.36506	3.001305
3123	-36.9721	-29.4783	-7.49383	1.474823	0.4003455	0.06584527	0.3538044	0.424113	1.114348	0.415751	0.2901115	0.8689521	0.1956277	1.36506	0.5250535
3124	-38.087	-29.4614	-8.62566	0.7550116	0.4003455	0.135145	0.227008	0.424113	1.114348	0.415751	0.2901115	1.531865	0.1956277	2.611277	0.5250535
3125	-43.5489	-31.8537	-11.6952	0.7550116	0.4003455	1.306043	0.227008	0.3766121	0.3294051	0.415751	2.98858	1.531865	0.3787775	2.207406	0.7784312
3126	-38.1709	-29.0474	-9.12352	1.524781	0.1448177	0.2152294	0.3842406	0.3766121	0.3294051	0.2130123	0.5859641	1.531865	0.7117623	2.327396	0.7784312
3127	-38.4221	-29.7053	-8.71682	0.3102878	0.1448177	0.1094218	0.3842406	1.373575	2.288745	0.3881985	0.5859641	1.531865	0.2698619	0.5514118	0.7784312
3128	-43.2344	-29.5385	-13.6959	1.121148	0.1448177	0.1620545	0.5546245	2.311103	2.288745	0.3881985	0.5859641	1.531865	0.9775935	0.987844	2.641985
3129	-42.1935	-30.9815	-11.2121	1.334533	0.1448177	0.1583748	0.5546245	2.311103	1.370372	0.2291909	0.4344553	0.5750742	0.4696941	0.987844	2.641985
3130	-44.6977	-30.4726	-14.2251	0.4237104	1.537854	1.319741	1.087081	2.877769	2.513825	0.2291909	0.4344553	0.5750742	0.7123695	0.987844	1.526198
3131	-44.4819	-31.9148	-12.5671	0.1408319	0.20787	1.932837	1.087081	0.366635	0.2788439	0.0706528	0.4344553	1.198468	1.596464	2.761416	2.491584
3132	-41.3195	-30.6826	-10.6369	0.1408319	0.20787	0.59461	0.380801	0.366635	1.99283	1.310388	0.4344553	1.198468	0.6568507	2.761416	0.5917057
3133	-42.1727	-29.9197	-12.253	0.86854	0.3267903	0.0390065	0.380801	0.366635	1.99283	1.310388	0.2448542	2.563687	0.6568507	2.761416	0.741182
3134	-40.7246	-30.0111	-10.7135	0.4242708	0.9091035	0.03855741	0.4077405	0.366635	1.99283	1.310388	0.2448542	2.563687	0.6568507	1.057387	0.741182
3135	-40.2781	-30.6006	-9.67746	0.2696245	0.9091035	0.03855741	0.4246017	0.2332478	1.99283	1.310388	0.2448542	2.563687	0.3710556	1.057387	0.2621235
3136	-37.2225	-30.0741	-7.14836	0.1398086	0.3863395	0.02425072	0.5167533	0.3545756	0.5533446	0.3056055	0.5725857	2.563687	0.3710556	1.057387	0.3029665
3137	-35.9965	-29.1446	-6.85198	0.1634579	0.3863395	0.02425072	0.3734223	0.3545756	0.5533446	0.1289044	0.5725857	2.563687	0.3710556	1.057387	0.3029665
3138	-32.7097	-28.615	-4.09478	0.1634579	0.1439251	0.03550599	0.2731031	0.3545756	0.5533446	0.1289044	0.2802583	0.4743	0.3710556	1.057387	0.2589587
3139	-38.247	-30.0524	-8.19462	1.177168	0.1439251	0.2473235	0.242268	0.3545756	0.5533446	0.9458481	0.2802583	2.681867	0.3710556	1.057387	0.1395985
3140	-38.8952	-30.6248	-8.27039	0.1825874	0.05683505	3.025814	0.1026296	0.3290309	0.2594182	0.9458481	0.2456177	1.311874	0.3710556	1.057387	0.3822969
3141	-36.5782	-28.8414	-7.73675	0.3730681	0.05683505	3.025814	0.1026296	0.3290309	0.417444	0.1647609	0.2456177	1.311874	0.2699891	1.057387	0.3822969
3142	-38.8528	-29.8112	-9.04168	0.649056	0.05683505	2.555217	0.06123484	0.3290309	1.239202	0.009653744	0.2667718	1.995466	0.4862901	1.010627	0.3822969
3143	-34.5955	-28.836	-5.75944	0.1534664	0.2825353	0.2972159	0.1506366	0.3290309	0.3302159	0.1025252	0.2667718	1.325442	0.4862901	1.202753	0.8325584
3144	-38.3444	-28.4551	-9.88926	0.1534664	0.07000458	3.614853	0.1506366	0.2505619	0.3302159	0.1025252	1.000043	1.490702	0.4862901	1.407405	0.8325584
3145	-41.1209	-30.8342	-10.2867	0.653647	0.07000458	3.037443	0.1874847	0.2505619	0.07224639	0.1025252	2.729316	0.8107842	0.6306282	1.407405	0.3346924
3146	-38.348	-32.3546	-5.99335	1.512919	0.6495344	0.9596715	0.1041005	0.1370542	0.08607684	0.02022697	0.07942485	1.054684	0.5842571	0.4707125	0.3346924
3147	-39.0251	-31.2328	-7.79226	1.512919	0.6495344	1.73808	0.3302837	0.1370542	0.03209681	0.02022697	0.7330344	1.054684	0.2765835	0.9730712	0.3346924
3148	-37.8181	-31.5375	-6.28059	0.3418778	0.6495344	1.73808	0.3302837	0.1370542	0.03209681	0.0175402	0.1937138	1.054684	0.2765835	0.9730712	0.5360657
3149	-41.1727	-31.0684	-10.1043	0.5491049	0.8540557	1.73808	0.3302837	0.4446892	0.03209681	0.0175402	3.130349	1.054684	0.2765835	1.140731	0.5360657
3150	-44.4123	-31.7183	-12.694	0.5491049	0.3576532	2.667932	0.3302837	0.3434579	0.1639356	0.0175402	3.130349	1.054684	2.23186	1.140731	0.7064384
3151	-39.1788	-29.3273	-9.85148	0.5491049	0.3576532	0.1457392	0.3552895	0.4194795	0.7614722	0.03388941	2.583084	1.054684	2.23186	0.6527843	0.7064384
3152	-39.0184	-30.6019	-8.41651	0.2434499	1.188702	0.1457392	0.3552895	0.4194795	1.248806	0.5178801	2.109501	1.054684	0.3911307	0.4345733	0.3072713
3153	-39.289	-30.6762	-8.61276	0.5066394	1.075165	0.7623328	0.3552895	1.132167	1.248806	0.5178801	0.5284514	1.054684	0.3911307	0.4345733	0.6056365
3154	-41.3784	-29.7075	-11.671	0.7124005	1.075165	0.7623328	0.3552895	1.132167	1.248806	0.2282765	1.632938	1.954988	0.3911307	1.179373	0.9981154
3155	-44.4743	-31.4192	-13.0551	0.4953496	0.8562147	0.7623328	0.8248809	1.132167	3.351075	1.743521	0.4097249	1.954988	0.3911307	0.4107628	0.7229023
3156	-46.5182	-30.6833	-15.8348	3.062142	0.8562147	0.7623328	0.8248809	1.74577	0.9360025	0.02907784	0.2162596	1.954988	1.53891	3.185356	0.7229023
3157	-39.0386	-29.8197	-9.21882	0.6702262	0.8562147	0.2102144	0.6062412	0.9400203	0.9360025	0.04891942	0.2643378	1.857628	0.6801249	0.9848415	1.164054
3158	-43.2929	-32.1547	-11.1383	0.6702262	0.8562147	0.5539789	0.4180469	0.9400203	1.362978	1.674252	0.2643378	0.522303	0.2369824	0.9848415	2.654086
3159	-43.3072	-31.1594	-12.1478	0.6702262	0.8562147	0.5539789	0.4180469	1.220935	1.709409	1.674252	1.020669	1.038869	0.1987231	0.9848415	1.801674
3160	-39.3	-29.716	-9.58403	0.08420174	0.8194118	2.271579	0.4180469	0.1906269	0.4695788	0.7139761	1.020669	1.038869	0.6788808	0.9848415	0.8933429
3161	-39.256	-29.4956	-9.76044	0.08420174	0.8194118	0.9920932	0.4180469	0.7314438	0.3243635	0.0656776	1.020669	1.038869	0.0933257	2.728885	1.443457
3162	-36.5586	-30.997	-5.56151	0.6421086	0.5598092	0.9920932	0.4180469	0.7314438	0.2440062	0.01784561	0.129534	1.038869	0.1973935	0.4704266	0.1199364
3163	-38.4148	-29.7089	-8.70592	1.727388	0.5598092	0.3610861	0.4180469	0.7314438	0.7930452	0.01784561	0.5103748	1.446295	1.05565	0.9843913	0.1005428
3164	-37.9905	-31.3138	-6.67671	1.407166	0.4617223	0.3610861	0.3869174	0.6384025	1.569824	0.3167839	0.5103748	0.240453	0.3155397	0.3678992	0.1005428
3165	-40.351	-31.4067	-8.94431	0.3643292	2.148772	0.3293801	0.8315666	0.6384025	1.569824	0.3167839	0.5103748	0.240453	0.7146819	0.1404504	1.139292
3166	-44.0176	-30.8486	-13.169	0.8686916	3.268456	0.3293801	1.319252	0.6384025	1.569824	0.03893668	1.034145	0.9475069	0.7146819	0.3150724	2.124627
3167	-39.6376	-31.4055	-8.23204	1.580195	1.357659	0.09933071	1.319252	0.6384025	0.4877882	0.03884551	1.034145	0.9475069	0.1620866	0.2868042	0.2800255
3168	-38.6165	-29.1275	-9.48898	1.921679	0.3713158	0.2844344	0.2719281	1.308864	1.141996	0.01102809	1.034145	0.9475069	0.2080237	1.678292	0.309771
3169	-38.719	-27.7203	-10.9987	0.1011258	0.3713158	0.2844344	0.2719281	1.308864	1.029744	0.2146615	1.034145	2.709752	1.079969	1.678292	0.9144281
3170	-39.2184	-30.1212	-9.09717	0.9083271	0.1466487	0.2844344	0.7898724	0.589423	1.029744	0.2146615	1.034145	1.882848	1.079969	0.2226724	0.9144281
3171	-44.2092	-31.7619	-12.4473	0.9083271	1.679172	0.9578907	0.7898724	0.589423	1.316563	0.4150464	0.3790327	2.559373	1.079969	0.2711629	1.50147
3172	-42.5192	-29.6956	-12.8236	0.9083271	0.107702	0.5065606	0.7898724	0.3893897	1.316563	1.128762	0.3790327	2.559373	1.079969	2.156577	1.50147
3173	-43.7039	-28.8899	-14.814	0.9083271	0.3926086	0.5065606	0.7898724	1.402217	1.316563	0.764759	2.409341	2.559373	1.079969	1.17625	1.508113
3174	-44.7386	-29.0076	-15.731	0.6498872	0.5040704	0.5065606	1.350936	1.402217	1.316563	0.1747188	2.409341	2.559373	1.034326	1.17625	2.646714
3175	-42.8722	-30.282	-12.5901	1.421651	0.5734625	0.5065606	1.172465	1.402217	0.405967	0.1747188	2.409341	1.16491	1.034326	1.495554	0.8289624
3176	-39.5072	-30.3816	-9.12561	0.480701	0.3496937	0.5065606	0.1925828	0.232689	0.405967	0.1747188	2.409341	1.16491	0.3657025	2.01378	0.8289624
3177	-37.3602	-30.6427	-6.71742	1.310492	0.1681148	0.6350922	0.194122	0.232689	0.405967	0.1615774	0.2096761	0.5919056	0.3657025	1.216952	1.225127
3178	-40.4719	-34.0707	-6.40126	0.8201771	1.051343	0.2440306	0.2871359	0.2494417	0.3358835	0.1615774	0.07271455	0.4582457	0.3657025	2.044728	0.3102757
3179	-36.5861	-31.1697	-5.41631	0.1120909	1.051343	0.5552778	0.2871359	0.0885423	0.3358835	0.1615774	0.2539732	0.1563379	0.1028201	2.044728	0.2666023
3180	-41.4745	-31.0974	-10.3771	0.1120909	1.051343	2.111498	0.07482432	0.0885423	0.3358835	0.1615774	0.2539732	0.5712706	0.1831796	2.044728	3.388181
3181	-40.3969	-30.7436	-9.65323	0.1166396	1.051343	0.5743188	0.1586009	0.0885423	0.3358835	0.2080144	0.6696919	1.026876	0.1831796	1.851957	3.388181
3182	-39.7313	-31.7061	-8.02515	1.285546	0.8308445	0.1814461	0.2292083	0.0885423	0.3357454	0.2080144	0.3537422	1.336803	0.1831796	2.50489	0.4871846
3183	-44.8501	-31.0226	-13.8275	1.285546	0.8308445	2.525364	0.2292083	0.445004	0.7357081	0.07957086	0.846247	1.336803	0.1831796	4.689253	0.6407442
3184	-41.9712	-31.0785	-10.8926	0.3603183	0.3170502	2.525364	0.2292083	2.179017	0.5009739	0.2977046	0.6922788	1.336803	0.1831796	1.629975	0.6407442
3185	-38.7326	-29.3758	-9.35676	0.02930364	0.2202568	0.6075749	0.2292083	0.7728582	0.405765	0.1562062	0.6922788	1.334555	2.638032	1.629975	0.6407442
3186	-33.4948	-29.1537	-4.34101	0.1241536	0.2202568	0.1041938	0.1602223	0.7728582	0.3739395	0.06890521	0.568437	0.6471606	0.4411239	0.2190106	0.6407442
3187	-35.2318	-28.0456	-7.18625	0.1041791	0.2202568	0.1041938	0.1602223	0.7728582	0.3739395	0.04089745	0.568437	1.004134	0.5956387	1.83633	1.405168
3188	-37.7153	-28.3669	-9.34837	0.5422534	0.2202568	0.1041938	0.2095013	0.7728582	1.028985	0.2680925	0.5974125	1.004134	1.359183	1.83633	1.405168
3189	-40.8229	-30.4292	-10.3936	0.3014099	0.1960631	0.3170785	0.3288037	2.191949	0.7346326	0.5767655	0.5974125	1.004134	1.448417	1.291781	1.405168
3190	-38.8027	-29.25	-9.55271	0.3014099	0.7136123	0.1137471	0.3288037	1.138985	0.7346326	0.5767655	0.5974125	1.004134	1.448417	1.189623	1.405168
3191	-38.8666	-29.2423	-9.62434	0.08401776	0.7136123	0.5661249	0.3288037	0.2857451	1.777093	0.1122446	0.7093577	1.004134	1.448417	1.189623	1.405168
3192	-41.4272	-30.9563	-10.4709	0.1235125	0.7136123	2.593332	0.4487376	0.2260172	0.8516113	0.1122446	0.7093577	0.5207016	2.427637	0.3390021	1.405168
3193	-43.252	-31.5783	-11.6738	0.1270226	0.7136123	2.593332	0.2871975	1.868407	0.8516113	0.1544719	1.412419	0.5207016	2.084348	0.3390021	0.7216265
3194	-43.2753	-30.112	-13.1633	0.240615	1.790882	2.003407	1.538225	1.868407	1.655647	0.1622417	1.412419	0.5207016	0.5338434	1.021872	0.4150427
3195	-42.3372	-30.4311	-11.9061	0.240615	1.790882	0.3189077	1.563849	1.172441	1.232797	0.1622417	1.412419	0.5207016	0.5338434	0.7789213	2.178485
3196	-39.2255	-29.129	-10.0965	0.8035616	1.790882	0.3484294	0.3055974	1.172441	1.232797	0.04373607	1.412419	0.7603854	0.5885704	0.7582018	0.879514
3197	-38.7164	-28.0053	-10.7111	0.8035616	0.2817144	0.3484294	0.3055974	1.052821	1.895373	0.04373607	0.8006983	1.752819	0.5885704	1.958251	0.879514
3198	-40.5496	-30.1588	-10.3908	0.1616942	1.623229	0.5282916	0.75258	1.078999	1.328803	0.04373607	0.05156169	1.752819	0.5885704	1.958251	0.5222932
3199	-39.7567	-30.2829	-9.47382	0.3140739	1.091393	0.03962054	1.100708	1.078999	1.328803	0.04373607	0.1790319	1.285024	0.8904822	1.958251	0.1636928
3200	-40.5804	-30.7275	-9.85291	2.188573	1.091393	0.08775316	0.1796309	1.342154	1.27604	0.008450237	0.1790319	2.02786	0.5086346	0.7583934	0.2049984
3201	-38.7624	-30.0775	-8.68487	2.188573	1.091393	0.08851172	0.3093544	0.5791924	1.27604	0.02366375	0.5139569	0.4494462	0.5086346	1.451107	0.2049984
3202	-38.7858	-30.1239	-8.66185	1.753103	0.1758069	0.1690921	0.9503717	0.8168569	0.1799323	0.05231278	0.5139569	1.967806	0.5086346	1.36898	0.2049984
3203	-41.7398	-29.0904	-12.6494	0.4311097	0.3463216	1.597458	0.6698359	0.8168569	1.410735	0.9405877	1.914168	1.967806	0.9804956	1.36898	0.2049984
3204	-42.7651	-28.9607	-13.8045	1.328466	0.1024337	2.519138	1.222559	1.162441	1.410735	0.09836681	1.914168	1.967806	0.4097089	1.307749	0.3608818
3205	-41.1695	-29.6665	-11.503	0.184634	0.1024337	2.519138	0.3482313	1.162441	0.289447	0.4347631	1.914168	1.967806	0.4097089	1.307749	0.862501
3206	-39.5959	-28.369	-11.2269	0.184634	0.06534157	2.519138	0.3482313	1.162441	0.9188045	0.04556844	1.914168	0.8702385	1.122867	0.7937093	1.281763
3207	-39.275	-28.9085	-10.3665	0.184634	0.5860493	0.1772105	0.3482313	0.6739076	1.466009	0.04556844	1.914168	0.5483753	2.194299	0.9463234	1.281763
3208	-39.4346	-29.0595	-10.3752	0.2238122	0.5860493	0.1025954	0.6659598	0.6739076	0.9849649	0.1730998	1.113117	1.952507	2.194299	0.4231092	1.281763
3209	-40.5237	-29.6355	-10.8882	0.3837275	0.5860493	0.5220403	0.6659598	0.6739076	1.068576	0.6440698	1.113117	1.952507	1.497353	0.4991158	1.281763
3210	-39.0032	-29.6078	-9.39541	0.253044	0.158752	0.5220403	0.8347025	0.6739076	0.3620857	0.07141293	1.113117	1.952507	1.497353	0.67472	1.281763
3211	-41.4381	-29.7985	-11.6396	0.5040585	0.3945273	0.5220403	0.7700466	0.6739076	0.825571	0.6565243	0.6377257	1.952507	1.497353	3.000597	0.2047517
3212	-45.0145	-31.2928	-13.7216	0.9506235	0.3945273	0.7417453	0.7700466	1.209052	0.825571	0.6565243	0.06264329	1.952507	0.8986448	3.000597	2.259151
3213	-40.7057	-29.4484	-11.2573	0.2183872	0.3945273	0.7417453	0.7700466	0.4014957	1.430948	0.6565243	0.4632114	1.952507	0.8986448	3.000597	0.3286544
3214	-43.7568	-31.3168	-12.44	0.665783	0.2295915	0.7417453	0.7700466	2.27062	1.430948	1.080496	0.4632114	1.952507	0.3300543	0.6835944	1.821378
3215	-44.2313	-29.6089	-14.6224	0.3439172	0.4305949	0.7417453	0.7700466	2.27062	1.49622	0.2931817	0.4632114	0.8471354	2.807874	2.336497	1.821378
3216	-50.5858	-31.3273	-19.2585	0.3439172	1.780737	0.7417453	0.7700466	2.407782	1.49622	1.435707	0.4632114	1.564704	2.807874	2.391705	3.054854
3217	-47.3032	-31.3301	-15.9731	0.518937	1.780737	0.2357685	0.7700466	0.6490225	1.49622	1.435707	3.673985	1.564704	2.807874	0.5909258	0.4491756
3218	-48.101	-32.7198	-15.3812	0.6520261	1.780737	0.4384981	0.2536385	0.3322951	0.6815555	1.435707	3.673985	0.9540575	2.807874	0.5909258	1.779938
3219	-43.6062	-31.4384	-12.1678	0.9679882	1.780737	0.4384981	0.2000885	0.213159	1.096417	0.1844358	3.673985	0.745211	0.3306226	1.076503	1.460156
3220	-41.2913	-30.1305	-11.1608	0.6109196	0.1476755	0.4384981	0.8419974	0.213159	1.096417	0.1844358	2.64205	1.032151	0.4987855	1.994548	1.460156
3221	-44.3165	-31.6344	-12.6822	0.6109196	0.1056031	0.4384981	0.8419974	0.213648	1.691275	0.4767503	2.817277	1.137587	0.4505741	0.5362545	3.361771
3222	-44.8053	-31.4924	-13.3128	0.6109196	0.1056031	0.3667934	1.351027	0.213648	1.594163	0.6250917	2.780871	1.137587	1.110815	0.5362545	2.880051
3223	-39.3979	-30.5698	-8.82807	0.2400263	0.0162499	0.3667934	0.5015071	0.2992112	0.7292141	0.6440232	0.3663415	1.137587	1.110815	0.5362545	2.880051
3224	-40.1223	-30.1891	-9.93314	0.2400263	0.08587609	0.2918475	0.122049	1.091042	0.7292141	0.8452866	0.3663415	1.137587	1.110815	1.033001	2.880051
3225	-42.9457	-30.7955	-12.1502	1.359594	0.5766448	0.2645895	0.2784295	1.091042	0.4481035	0.3577031	0.3309713	2.727529	0.8025099	1.033001	2.880051
3226	-42.2293	-29.1622	-13.0672	2.40856	0.2567967	0.2645895	0.2784295	0.7325195	1.09291	0.6971207	1.825832	2.727529	0.8025099	1.273206	0.7071856
3227	-44.05	-28.5574	-15.4926	2.40856	0.875718	0.2645895	0.5990171	1.328271	2.234357	0.04475499	1.985652	1.987014	0.8025099	1.273206	1.688981
3228	-44.7577	-29.6407	-15.117	0.660013	0.5850205	1.536129	1.43355	1.084765	2.091538	0.5204543	0.6642685	1.987014	1.838635	1.026633	1.688981
3229	-40.1824	-29.6655	-10.5169	0.2679773	0.1282657	1.536129	0.3735076	0.2808825	2.091538	0.5204543	0.6642685	1.987014	0.9988875	0.8085624	0.8594172
3230	-42.8229	-32.8463	-9.97659	0.5526228	0.5165761	1.536129	0.8141195	0.1134297	2.091538	0.9712435	0.1069342	0.459011	0.9988875	1.375177	0.4409201
3231	-43.1311	-32.4363	-10.6948	0.4924691	0.5165761	1.536129	0.09239314	0.09829693	2.091538	0.9712435	0.4599894	0.459011	0.4264706	1.059601	2.491096
3232	-44.7519	-31.8465	-12.9054	0.323517	0.8293405	1.536129	0.09239314	0.7140499	2.091538	1.083532	2.093123	0.459011	0.4264706	2.460714	0.7955856
3233	-42.0936	-31.341	-10.7527	0.2296785	0.5882627	1.515482	0.09239314	0.7140499	2.091538	0.2045841	2.093123	1.348619	0.6798053	0.3995395	0.7955856
3234	-40.3697	-31.8217	-8.54801	0.2296785	0.7917208	1.515482	0.4668855	0.03925846	0.8000973	0.2045841	2.716669	0.4953628	0.6798053	0.5267808	0.08168642
3235	-37.3467	-30.8335	-6.51324	0.2457731	0.7917208	1.343538	0.6031745	0.1959817	0.8000973	0.2045841	0.2096286	0.8214599	0.6798053	0.5267808	0.09069639
3236	-40.4357	-31.61	-8.82572	0.9414937	0.7917208	1.343538	0.3438414	0.4148861	0.8000973	0.7226554	0.33508	0.8214599	1.317897	0.5267808	0.4662714
3237	-41.2953	-31.4692	-9.82612	0.124615	0.7917208	1.343538	0.8894008	0.4524452	1.710402	0.7226554	0.33508	1.47559	1.317897	0.5267808	0.1359953
3238	-41.9773	-29.5962	-12.3811	0.1417571	0.8643596	0.7061055	0.8894008	1.87336	1.182327	0.7226554	1.330267	1.47559	1.317897	0.5762452	1.301174
3239	-42.519	-30.077	-12.4419	0.366056	1.489249	0.7061055	0.9559683	1.87336	1.182327	0.190399	0.821319	1.177784	1.801954	0.5762452	1.301174
3240	-46.5155	-29.1204	-17.3952	0.366056	1.225761	1.163052	1.23632	1.87336	4.106821	0.190399	0.821319	1.198255	1.801954	2.019532	1.392338
