Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
5816	0	-39.8466	-31.6429	-8.2037	0.8140461	1.51351	0.7119109	0.4539483	1.318273	0.706089	0.1956391	0.8600932	0.1467167	0.7102099	0.4309972	0.3422666
5817	1	-47.4421	-29.327	-18.115	0.3157888	0.6224676	1.852958	0.6198398	2.279552	1.746388	0.3879958	1.35415	0.8800445	1.028476	3.230104	3.797266
5818	0	-37.6302	-31.0109	-6.61922	0.8140461	0.6232515	0.7119109	0.4942502	0.8016695	0.706089	0.2205404	0.8600932	0.1467167	0.7102099	0.4309972	0.09944716
5819	1	-47.0206	-32.2842	-14.7365	0.3002933	0.838429	1.852958	1.050942	1.514615	1.396052	0.3879958	1.35415	0.3292701	1.539246	0.3752334	3.797266
5820	0	-41.0178	-30.9845	-10.0333	0.2574244	0.6232515	1.172899	0.4942502	0.8016695	0.8220164	0.2259006	0.8600932	0.1467167	0.121437	3.867817	0.6398249
5821	1	-42.446	-30.5456	-11.9005	0.0828329	0.838429	1.852958	0.4284399	1.514615	0.9593052	0.5354697	0.9512846	0.6389914	1.539246	2.281812	0.2770835
5822	0	-50.4975	-34.697	-15.8006	1.935928	0.6232515	3.126872	1.574859	0.8016695	0.8220164	2.244714	1.996028	0.1467167	1.503614	0.3850802	0.6398249
5823	1	-41.2322	-30.1657	-11.0665	0.496788	0.838429	1.005402	0.4284399	2.291796	0.9593052	0.1447055	0.9512846	0.8836306	1.539246	1.250402	0.2770835
5824	0	-44.4972	-31.6279	-12.8693	1.935928	0.6232515	3.126872	0.5078893	0.6040392	2.020947	0.03476114	0.1151601	1.855126	1.503614	0.3850802	0.1566153
5825	1	-44.9339	-31.2278	-13.7061	0.496788	0.838429	1.005402	2.680646	2.291796	0.8135931	0.1447055	0.9512846	0.8836306	1.123634	1.250402	1.225826
5826	0	-46.8832	-32.7205	-14.1627	1.935928	1.507601	3.193001	0.5078893	2.099363	0.9484336	0.03476114	0.142557	1.855126	1.600608	0.08582807	0.2515759
5827	1	-41.04	-30.1604	-10.8796	0.496788	0.09614633	1.402651	0.3314123	2.291796	0.8135931	0.1447055	0.9512846	0.80298	0.2551363	1.46338	1.829705
5828	0	-44.7339	-31.9152	-12.8187	0.1247407	1.507601	3.193001	0.4601526	2.099363	0.9484336	0.8521055	0.7549869	1.855126	0.6857738	0.08582807	0.2515759
5829	1	-40.3539	-30.0578	-10.2962	0.496788	0.583369	0.2239755	0.2732584	2.291796	1.343168	0.1447055	0.9512846	1.143592	0.1431429	1.249916	1.451156
5830	0	-44.0081	-33.6268	-10.3813	0.1247407	1.507601	1.570034	0.02374	1.81608	0.9484336	0.8521055	0.5779895	1.855126	0.6857738	0.1681233	0.2515759
5831	1	-42.7217	-30.7666	-11.9551	1.299687	0.9373077	0.3216348	0.2732584	2.291796	1.343168	0.1447055	0.9512846	2.034044	0.1431429	0.7639432	1.451156
5832	0	-41.8302	-31.4367	-10.3935	0.1247407	1.507601	0.9133867	0.2791213	1.293963	0.9484336	0.3525694	1.089813	0.4112022	2.295633	0.9254697	0.2515759
5833	1	-40.2367	-29.3657	-10.871	0.218769	1.774523	0.3216348	0.2732584	1.507894	1.980833	0.07546171	0.9512846	2.034044	0.1876756	0.7639432	0.7817122
5834	0	-41.9004	-30.5536	-11.3468	1.891573	0.5837296	0.9133867	0.2791213	1.293963	1.646059	0.422437	0.8709272	0.4112022	0.3051996	2.486316	0.2428975
5835	1	-40.5342	-30.5208	-10.0135	1.45865	1.323044	0.3216348	0.164136	0.9724413	1.136096	0.1097315	0.9512846	2.034044	0.1853326	0.5753491	0.7817122
5836	0	-43.3914	-31.195	-12.1964	1.891573	0.5837296	0.9133867	0.4749812	1.293963	0.3859226	0.5845656	0.8709272	1.168371	1.299754	2.486316	0.2428975
5837	1	-46.9823	-32.7438	-14.2385	1.45865	1.323044	0.2006882	1.743563	1.44215	2.108837	0.01368439	3.238367	2.034044	0.1853326	0.1593845	0.3307064
5838	0	-41.0807	-31.5369	-9.54383	1.891573	0.5837296	0.500933	0.4749812	0.2238181	0.3859226	0.0894391	1.607643	1.168371	1.299754	1.066922	0.250741
5839	1	-45.2916	-32.1145	-13.1771	1.097775	1.323044	3.207426	0.6591239	0.2437713	1.099084	0.01368439	3.238367	0.6386528	1.469998	0.1102828	0.07588515
5840	0	-37.3759	-30.623	-6.75294	0.714743	0.378814	0.2331152	0.4749812	0.9243186	0.3859226	0.6016966	0.2610449	1.168371	0.2922692	1.066922	0.250741
5841	1	-41.3666	-31.7283	-9.63832	1.097775	1.323044	2.302067	0.6591239	0.4141963	1.099084	0.02508125	0.3428437	0.7189366	1.469998	0.1102828	0.07588515
5842	0	-39.5698	-31.5948	-7.97492	0.8384707	1.344578	0.2331152	0.4749812	0.9243186	0.4537195	0.6322406	0.2610449	1.319588	0.1752005	1.066922	0.250741
5843	1	-44.2915	-34.8913	-9.40021	1.097775	0.1312904	1.704019	1.486936	0.4141963	1.099084	1.186268	0.6009367	0.0458999	0.4588678	0.124202	1.050737
5844	0	-40.9535	-30.6586	-10.295	0.8384707	1.344578	0.2331152	0.4749812	0.9243186	0.312986	0.1106281	0.2610449	3.053023	0.1752005	1.066922	1.499727
5845	1	-43.5656	-34.2727	-9.29291	1.097775	0.1312904	1.704019	1.486936	0.1368693	1.166412	0.4347283	1.273079	0.2050655	0.4588678	0.1471281	1.050737
5846	0	-40.3139	-29.5889	-10.7249	0.4508098	1.344578	0.03959584	0.1573801	0.5051298	0.312986	0.1106281	0.2610449	2.709006	1.750431	1.066922	2.016426
5847	1	-42.6935	-31.0961	-11.5974	1.097775	0.3801101	1.704019	1.486936	0.3198218	1.166412	0.4347283	0.451597	1.171334	1.229263	1.104636	1.050737
5848	0	-44.6956	-30.5788	-14.1168	0.4508098	1.344578	3.558121	0.4598529	0.5051298	1.187273	0.1249291	0.2610449	2.709006	0.7702136	0.729437	2.016426
5849	1	-43.0005	-31.3347	-11.6658	0.1469511	3.477066	0.3028223	0.8776438	0.3553175	0.518645	0.4347283	0.6521265	1.171334	1.229263	2.237993	0.2619316
5850	0	-42.508	-30.2839	-12.2242	0.1861257	1.344578	1.019044	1.102885	1.72745	1.187273	0.4836976	0.2629802	1.394078	0.7702136	0.729437	2.016426
5851	1	-45.1706	-30.0452	-15.1255	0.1469511	2.972697	0.2774889	0.8776438	0.3553175	2.055583	0.4347283	3.104519	1.171334	1.229263	2.237993	0.2619316
5852	0	-49.8112	-31.8345	-17.9767	1.14135	3.273184	1.019044	0.6815387	1.72745	0.7053658	0.3067667	0.8701694	1.394078	0.7702136	5.178943	0.9086204
5853	1	-43.8139	-29.2278	-14.5861	0.1469511	2.972697	0.3773798	0.9051761	1.649811	0.9100879	0.4347283	2.363812	1.722125	0.6033885	2.237993	0.2619316
5854	0	-46.1681	-31.3305	-14.8375	0.4729216	0.4156268	1.019044	0.6815387	2.889067	0.8017444	0.3441686	1.023868	0.3317769	0.7702136	5.178943	0.9086204
5855	1	-46.309	-31.0362	-15.2727	0.1469511	2.065148	0.3773798	1.086924	0.443409	0.4253631	0.4347283	2.363812	0.4196714	1.91621	2.237993	3.35513
5856	0	-47.2476	-31.644	-15.6036	0.4729216	1.331493	1.019044	0.5730837	2.889067	1.029071	0.140896	0.6232679	0.3317769	0.7702136	5.178943	1.243807
5857	1	-42.0768	-28.8822	-13.1945	0.1469511	2.065148	0.4457654	0.3804642	0.443409	0.4253631	0.05168399	0.4504887	2.603985	0.7557335	2.237993	3.187562
5858	0	-55.3336	-33.4601	-21.8734	1.404988	1.551812	2.899857	0.5730837	2.889067	3.338169	1.89079	0.1985564	0.1777897	0.5265761	5.178943	1.243807
5859	1	-38.8383	-29.7648	-9.0735	0.1469511	1.628858	0.4457654	0.3804642	1.017458	1.810102	0.5071963	0.2400638	1.262753	0.6445603	0.6542992	0.3350288
5860	0	-49.0863	-33.4342	-15.6521	1.404988	1.551812	0.7317317	3.052091	1.232193	1.999155	1.89079	0.2528542	0.1945637	0.9372673	1.160855	1.243807
5861	1	-38.9742	-31.7969	-7.17723	0.3924424	1.628858	0.4457654	0.3804642	0.987765	1.810102	0.3038383	0.2400638	0.4674581	0.05576654	0.3082608	0.1564498
5862	0	-40.9531	-28.8651	-12.088	0.110733	0.9160547	0.7317317	0.4564672	1.30747	1.999155	0.8604528	0.5578694	1.80614	0.9372673	1.160855	1.243807
5863	1	-42.6889	-32.3966	-10.2923	2.275544	1.362857	0.4457654	0.3804642	1.015546	1.49046	0.2641535	0.3833336	0.3496666	0.05576654	0.4131581	1.855566
5864	0	-47.0282	-29.3632	-17.6649	0.217066	0.9160547	0.1816128	0.4564672	0.9481275	1.999155	0.8604528	0.3765026	5.685604	1.83552	1.160855	3.027511
5865	1	-44.1601	-32.3128	-11.8473	0.6627711	0.781502	0.4457654	1.697164	2.006604	1.49046	0.6106829	1.072586	0.3496666	0.05576654	2.563585	0.1107586
5866	0	-46.4576	-32.2585	-14.1991	0.217066	1.60369	0.2725754	0.3992304	0.9481275	0.4369759	0.9884143	0.4214096	5.685604	1.83552	0.1878643	1.202632
5867	1	-45.4997	-34.2472	-11.2525	0.6627711	1.046685	0.123033	1.539637	2.006604	1.292797	0.6106829	1.072586	0.2451463	0.05576654	2.563585	0.03323949
5868	0	-42.4727	-31.9762	-10.4965	0.217066	0.07658731	0.07141813	0.6455009	0.9481275	0.6055808	0.9884143	0.4214096	5.685604	0.3080472	0.1464657	0.3822322
5869	1	-44.1698	-29.6884	-14.4814	0.6627711	2.066118	0.5288951	1.539637	0.9336864	1.292797	0.3373339	1.072586	0.6787398	0.8723696	2.757968	1.738512
5870	0	-37.3584	-30.0165	-7.34184	0.7759142	0.9023	0.02003672	0.09678527	0.435258	0.2544498	0.3272859	0.4214096	2.285961	1.103752	0.3364601	0.3822322
5871	1	-42.5045	-30.1943	-12.3102	0.6627711	2.862952	0.1962028	0.3816882	2.266876	1.632752	0.3373339	0.4601849	0.6787398	0.8723696	1.367288	0.5910409
5872	0	-34.7321	-29.4184	-5.31373	0.7759142	0.17601	0.04076389	0.09678527	0.1674311	0.2544498	0.2930991	0.4214096	1.109882	0.3105573	1.285193	0.3822322
5873	1	-45.8813	-29.3715	-16.5098	0.6627711	2.862952	0.09150068	1.290093	2.266876	1.632752	0.1951219	1.081046	2.022277	2.585164	1.018241	0.8009646
5874	0	-36.0395	-29.7586	-6.28093	0.1111736	0.1105856	0.05296387	0.09678527	0.1674311	0.4704594	0.5723495	0.4571068	1.109882	0.3105573	2.439403	0.3822322
5875	1	-40.7474	-30.3288	-10.4187	0.2856051	1.026438	0.09150068	0.4455546	1.44661	1.632752	0.04968438	0.4303338	0.427114	3.159102	0.6230049	0.8009646
5876	0	-38.4646	-29.7645	-8.70002	1.300551	0.1105856	0.08300396	0.3249181	0.7176273	0.4704594	0.5723495	0.4571068	1.128156	1.121303	1.203373	1.210589
5877	1	-52.1656	-31.9121	-20.2534	0.2856051	2.232829	0.6983593	4.109813	1.280789	1.632752	0.09064613	3.811501	0.6084176	3.45634	1.245428	0.8009646
5878	0	-38.922	-30.2459	-8.67613	0.2906771	0.08658743	0.08300396	0.7657883	0.7176273	1.912325	0.1033494	0.3098368	1.128156	0.8648199	1.203373	1.210589
5879	1	-52.3433	-32.991	-19.3523	0.2033578	3.060907	1.013538	4.109813	0.8897306	2.037306	0.3097129	3.811501	0.1064354	1.763609	1.245428	0.8009646
5880	0	-42.7905	-29.288	-13.5025	0.9679026	0.4578745	0.9305233	0.8613599	0.7176273	1.912325	0.2243352	0.3098368	1.128156	0.8648199	4.195984	0.9317997
5881	1	-51.5168	-32.3027	-19.2141	0.885412	3.060907	1.013538	4.109813	0.5664876	3.043977	1.241813	0.5528514	1.082484	1.763609	1.092246	0.8009646
5882	0	-40.0266	-30.5948	-9.43174	0.9679026	0.4578745	0.9305233	0.8613599	1.055084	1.912325	0.01297959	0.3234589	0.3616587	1.106662	0.5101108	0.9317997
5883	1	-49.8671	-29.7185	-20.1486	0.885412	2.467891	1.179748	1.089706	0.4998718	2.252799	1.241813	2.324978	3.583732	1.763609	1.529034	1.329989
5884	0	-38.8632	-30.1617	-8.70159	0.2876132	0.3759449	0.5559992	1.075298	0.8227748	1.928067	0.01297959	0.1975829	0.896757	1.106662	0.5101108	0.9317997
5885	1	-45.9784	-29.133	-16.8455	1.14819	2.467891	0.2749366	0.361759	0.7767839	1.090413	0.6601526	2.324978	3.583732	1.763609	1.529034	0.8639845
5886	0	-41.6339	-29.5214	-12.1125	1.060981	0.4860834	0.5559992	1.075298	2.122849	1.928067	0.1080096	1.329868	0.896757	1.106662	0.5101108	0.9317997
5887	1	-48.1303	-29.2939	-18.8364	1.14819	2.467891	0.2749366	1.382007	0.7767839	1.090413	0.1355344	2.324978	3.583732	1.788539	1.915109	1.948277
5888	0	-42.1337	-30.1415	-11.9922	0.2578995	0.3993242	1.473853	1.075298	2.122849	1.928067	0.09680151	1.329868	1.060235	1.106662	0.2095911	0.9317997
5889	1	-50.0509	-31.8548	-18.196	1.55715	1.753752	1.100907	1.382007	0.2707952	1.090413	0.1355344	2.324978	3.583732	0.9504537	2.098051	1.948277
5890	0	-42.9257	-31.0979	-11.8279	0.2578995	0.3993242	1.473853	1.075298	0.3197025	0.2867986	0.04579908	1.329868	2.523225	0.8240686	2.950399	0.3416392
5891	1	-44.5908	-31.2884	-13.3024	1.55715	1.753752	1.100907	0.4209527	0.352617	0.9249738	0.6921505	1.444052	2.873339	0.9504537	0.5923131	0.6397215
5892	0	-38.1261	-29.8328	-8.29334	0.2345848	0.3993242	0.09861819	0.7266751	0.3197025	0.312436	0.1811091	1.329868	1.900387	0.8240686	1.44929	0.5172775
5893	1	-41.4554	-29.7229	-11.7324	0.1172392	1.43384	1.100907	0.6723966	0.3949217	0.9249738	1.286301	1.444052	1.548675	0.9504537	1.026304	0.832347
5894	0	-44.7792	-33.2152	-11.564	0.2345848	0.6305855	0.8024476	0.7266751	0.1431087	0.1294778	0.2890145	1.329868	2.803579	0.3680331	1.44929	2.657355
5895	1	-41.0704	-30.0497	-11.0207	0.08742927	1.295991	0.2136263	0.3163298	1.762395	0.9249738	1.286301	0.6747464	1.548675	0.9504537	1.127458	0.832347
5896	0	-39.7023	-31.2631	-8.43921	0.6698471	0.6305855	0.8024476	0.7266751	0.1431087	1.055529	0.2041473	1.890176	1.242983	0.3680331	0.5467654	0.1589128
5897	1	-37.7291	-28.527	-9.20217	0.07274639	0.5149447	0.3705225	0.2518002	1.762395	0.9471715	0.08342263	0.6747464	1.548675	0.9504537	1.192942	0.832347
5898	0	-39.7401	-32.2912	-7.4488	0.6698471	0.5778337	0.8024476	0.7266751	0.1431087	0.5687138	0.2041473	1.865113	0.3872854	0.3680331	0.5467654	0.5888332
5899	1	-37.7283	-29.1983	-8.52998	0.1875604	0.5149447	0.328225	0.2518002	1.762395	0.9471715	0.08342263	0.9142833	0.5644313	0.9504537	1.192942	0.832347
5900	0	-41.5995	-32.4437	-9.15577	0.7355797	1.320975	0.8024476	0.7266751	0.9761976	0.4545513	0.7415922	1.865113	0.3872854	0.3680331	0.5467654	0.2305504
5901	1	-43.8029	-30.1476	-13.6553	1.498161	1.003804	0.328225	0.2518002	1.762395	0.9471715	0.1102845	3.425759	2.069302	0.9504537	0.3692875	0.9386412
5902	0	-46.8868	-31.634	-15.2527	0.881891	0.9228424	0.8024476	0.7266751	1.489723	0.4939348	1.857489	1.865113	1.453892	0.9867146	2.451055	1.320964
5903	1	-44.9118	-31.1174	-13.7944	1.498161	1.003804	1.086538	0.1731451	0.5978985	1.318042	0.1102845	3.425759	2.069302	0.6042057	0.9686262	0.9386412
5904	0	-43.1875	-31.4832	-11.7043	0.881891	1.329635	0.8024476	0.7266751	0.451228	1.012842	1.052836	0.2831219	1.453892	0.9867146	1.402062	1.320964
5905	1	-41.3657	-30.0128	-11.3529	0.3457281	1.003804	1.086538	0.1970196	0.5978985	0.07743152	0.03790447	3.425759	2.069302	0.6042057	0.9686262	0.9386412
5906	0	-38.6304	-30.0278	-8.60258	0.881891	0.4820714	0.06540258	0.3854953	0.695427	1.549314	0.688688	0.2831219	1.453892	0.2631624	0.5331524	1.320964
5907	1	-46.8224	-33.798	-13.0245	0.3457281	1.003804	0.5567617	1.112181	1.04505	0.06728475	0.8942306	3.425759	2.069302	0.5971131	0.9686262	0.9386412
5908	0	-42.1297	-30.0776	-12.0521	0.881891	0.4820714	1.409023	0.3854953	0.695427	0.4594545	0.05950886	1.088334	2.689345	2.465914	0.5331524	0.9024491
5909	1	-44.9309	-34.1875	-10.7433	0.3901231	0.9123958	0.5567617	0.4337496	1.04505	0.06728475	0.8942306	3.425759	1.143517	0.6773679	0.9686262	0.2284692
5910	0	-43.8276	-29.8753	-13.9523	0.881891	0.4031767	3.098995	0.5881313	0.695427	0.4594545	0.06900509	1.394541	2.689345	2.038136	0.7317972	0.9024491
5911	1	-42.4895	-32.2397	-10.2498	0.2535724	2.197193	0.5146074	0.4337496	1.04505	0.06728475	0.3113184	0.3548919	1.143517	0.6773679	0.9686262	2.282635
5912	0	-42.6194	-28.9885	-13.6309	0.05331194	0.4031767	3.098995	0.5881313	0.6623868	0.4761801	0.09377997	1.394541	1.672867	2.038136	2.246936	0.9024491
5913	1	-43.2021	-29.3387	-13.8634	0.2143619	0.7378757	0.5146074	0.3029277	1.991062	1.853328	0.3113184	0.3548919	1.436425	0.6773679	3.186626	2.282635
5914	0	-41.1556	-29.5708	-11.5848	1.095435	0.4031767	0.2548747	0.185531	0.5932844	1.003559	0.07330698	0.4122497	1.672867	2.038136	2.246936	1.605461
5915	1	-42.7073	-29.1147	-13.5925	0.5965069	0.4147161	0.5146074	0.5366664	1.991062	1.853328	0.6326168	0.3548919	1.4412	0.6773679	3.186626	1.392943
5916	0	-39.1499	-29.5396	-9.61025	1.095435	0.2946974	0.2548747	0.185531	0.5932844	0.588502	0.007590374	0.490899	1.672867	2.118718	1.124552	1.183299
5917	1	-40.8429	-30.4095	-10.4334	0.1643168	1.028603	2.258482	0.5366664	0.254924	1.853328	0.6326168	0.4829895	1.4412	0.6773679	0.4639875	0.6389154
5918	0	-39.288	-29.7121	-9.57593	0.09710016	0.1000801	0.4737231	0.185531	0.5932844	0.3838483	0.1671368	0.2461328	2.14017	2.881073	1.124552	1.183299
5919	1	-40.107	-30.4052	-9.70186	0.1643168	0.3960748	1.098893	0.5366664	0.8839087	1.853328	0.4772002	2.262218	0.9448295	0.6773679	0.3184484	0.08861044
5920	0	-34.6212	-30.3084	-4.31278	0.3652303	0.1000801	0.02322677	0.185531	0.5932844	0.2361354	0.03229155	0.3564704	0.4637467	0.5738475	1.142806	0.2401275
5921	1	-41.9836	-30.4004	-11.5833	0.09873367	0.3960748	3.199218	0.5366664	1.585586	1.948243	0.4772002	1.148959	0.3266119	0.6773679	0.494502	0.694102
5922	0	-36.8427	-30.3573	-6.48539	0.4399476	0.2871829	0.7971985	0.2776878	0.5932844	0.2361354	0.2552037	0.3564704	2.030852	0.5738475	0.3447417	0.2928419
5923	1	-44.808	-31.0904	-13.7176	0.09873367	3.633364	3.199218	0.6599906	0.6833993	1.948243	0.2601357	1.148959	0.2618728	0.6773679	0.2170291	0.9292703
5924	0	-41.4402	-29.812	-11.6282	0.4775402	0.8873434	0.7971985	0.5599423	1.931675	1.299071	0.2552037	0.517568	1.266034	1.549045	1.794703	0.2928419
5925	1	-39.8858	-31.0598	-8.82605	0.0299126	0.570028	3.199218	0.6599906	0.3079705	0.6852667	0.2387306	1.148959	0.1623078	0.6773679	0.2170291	0.9292703
5926	0	-38.7342	-31.5647	-7.16949	1.217185	0.8873434	0.7971985	0.5599423	0.424871	1.010515	0.4280233	0.517568	0.1209061	0.3740323	0.5390671	0.2928419
5927	1	-36.4738	-31.7302	-4.74362	0.0258287	0.570028	0.3085384	0.6599906	0.2532683	0.3092922	0.2387306	1.148959	0.1290762	0.6773679	0.3119778	0.1105578
5928	0	-39.3646	-31.9495	-7.41507	0.4061607	1.765155	0.7971985	0.5599423	0.424871	1.010515	0.7523536	0.3720309	0.1209061	0.3740323	0.5390671	0.2928419
5929	1	-40.2662	-32.8285	-7.43774	1.042291	0.570028	0.6704265	0.6599906	0.4319894	0.3092922	0.4283105	0.5001831	0.7192241	0.6773679	0.3119778	1.116658
5930	0	-39.1922	-32.7893	-6.40286	0.2096123	1.210299	0.6616499	0.5599423	0.6013801	1.010515	0.7523536	0.0702599	0.1209061	0.3740323	0.5390671	0.2928419
5931	1	-39.6152	-31.5532	-8.06199	1.042291	0.1906533	0.2488717	0.497465	1.159466	0.2166281	0.4283105	0.5001831	1.732201	0.6773679	0.2518977	1.116658
5932	0	-40.3011	-32.321	-7.98019	0.2096123	2.078497	0.4856989	0.9265889	0.6013801	1.265406	0.7523536	0.0525491	0.4114316	0.3680401	0.5357848	0.2928419
5933	1	-40.9799	-34.0963	-6.88363	0.3587073	0.8381925	0.1955827	0.497465	0.2527746	0.1782966	1.178309	0.5001831	0.8381941	0.6773679	0.2518977	1.116658
5934	0	-40.6261	-32.7874	-7.83865	0.2096123	2.078497	0.4856989	0.1525947	0.4343684	0.5732746	0.7523536	0.1264213	1.063683	0.9649876	0.5357848	0.4613681
5935	1	-40.4272	-29.395	-11.0322	0.08637745	4.565996	0.1921531	0.6262214	0.2527746	0.4902326	0.04492062	0.5001831	0.5273506	1.218728	1.410625	1.116658
5936	0	-39.979	-31.3982	-8.58084	0.1538996	0.1503025	2.258847	0.1525947	0.4343684	0.5732746	0.7523536	0.5206503	0.419984	1.212437	0.5809427	1.371191
5937	1	-44.5646	-29.0106	-15.554	0.03082973	4.565996	0.5022716	0.4940133	0.8836189	1.920746	0.03513782	2.702683	0.5273506	1.218728	1.555945	1.116658
5938	0	-44.3212	-30.0999	-14.2213	0.1538996	0.01708725	2.258847	0.1525947	0.9176941	0.6396616	0.7523536	3.068859	3.095735	1.212437	0.5809427	1.371191
5939	1	-42.9554	-30.1576	-12.7978	0.06130238	4.565996	1.021691	0.4940133	0.6068228	1.278247	0.006408335	0.183445	0.5273506	1.989293	0.946615	1.116658
5940	0	-41.6502	-30.4819	-11.1683	0.1379586	0.01708725	0.3679966	0.1294322	0.9176941	0.6396616	0.7523536	0.7675846	3.585641	1.560082	0.5809427	1.711902
5941	1	-39.992	-29.0044	-10.9877	0.06130238	4.565996	0.5349597	0.4940133	0.6068228	0.9133815	0.03864206	1.188406	0.2767456	0.4400249	0.946615	0.9207675
5942	0	-40.6451	-30.3406	-10.3045	0.0220583	0.8696597	0.3679966	0.1294322	0.9176941	2.039284	0.7523536	1.2086	0.7429669	0.9616015	0.5809427	1.711902
5943	1	-38.8363	-29.248	-9.58823	0.126963	0.6895325	1.128609	0.4940133	0.2798284	1.036495	0.569157	1.188406	2.38239	0.4400249	0.8130742	0.4397412
5944	0	-41.6024	-31.91	-9.69241	0.5328196	0.03633988	0.7740183	0.1294322	0.3129539	2.039284	0.9591203	0.9609951	1.127068	0.9616015	0.1468708	1.711902
5945	1	-42.7686	-30.3801	-12.3885	0.3649807	3.036391	0.9998518	0.4593023	0.1366536	1.036495	1.091189	1.188406	2.38239	0.4400249	0.8130742	0.4397412
5946	0	-39.032	-30.0154	-9.01657	0.2241026	0.03633988	0.5261079	0.4558738	0.3129539	0.4719872	0.1383129	2.618728	1.127068	0.9616015	0.4315893	1.711902
5947	1	-40.7881	-29.8259	-10.9622	0.3649807	1.147887	0.3700034	0.4593023	1.108958	1.159671	0.5920205	3.092601	1.102166	0.4400249	0.6994405	0.425189
5948	0	-40.1372	-30.8024	-9.33475	0.2241026	0.03633988	0.4562306	0.085692	0.4572508	0.4719872	0.562758	0.2073111	1.982276	2.707315	0.4315893	1.711902
5949	1	-40.6223	-28.6852	-11.9371	0.3649807	1.670841	0.3700034	0.4593023	1.108958	1.159671	0.4069461	1.244588	1.102166	0.3593227	2.275897	1.414431
5950	0	-40.7595	-34.3925	-6.36698	0.01961484	0.2987322	0.1525238	0.1009064	0.09100599	1.471826	0.2101483	0.2073111	0.203209	2.707315	0.4315893	0.4727946
5951	1	-40.4854	-28.2534	-12.232	0.128287	1.670841	0.7053673	0.6638824	1.041201	2.008808	0.164622	1.244588	1.102166	0.3593227	2.275897	0.8670385
5952	0	-39.533	-32.6106	-6.92248	0.04121734	0.2987322	1.10721	0.1009064	0.09100599	1.471826	0.3027609	0.4843152	0.2590707	1.814926	0.4777126	0.4727946
5953	1	-41.786	-28.8532	-12.9328	0.1935149	0.4209342	0.7053673	0.6638824	1.965534	1.264653	0.5205725	1.990217	1.561345	0.3593227	2.420454	0.8670385
5954	0	-42.4505	-33.0653	-9.38518	0.2642942	0.7342422	0.4082037	1.682067	0.09100599	1.471826	0.2708677	0.4843152	0.4846521	0.2311943	2.789712	0.4727946
5955	1	-41.15	-28.4811	-12.6689	0.2573084	0.4209342	0.7053673	0.6638824	0.5761978	1.522437	0.5205725	1.990217	1.561345	1.46136	2.198386	0.7908758
5956	0	-42.716	-32.0527	-10.6633	1.126264	0.7590052	0.4082037	0.7284244	0.09100599	1.471826	0.07183602	1.392924	0.4846521	0.2025192	2.789712	1.136896
5957	1	-39.1968	-28.7691	-10.4277	0.2573084	0.3068915	0.7053673	0.5856977	0.9115905	1.522437	0.09283216	1.990217	1.911539	0.9157491	0.4372235	0.7908758
5958	0	-39.8489	-31.6248	-8.22416	0.4577807	0.8496986	1.364341	0.7284244	0.09100599	1.471826	0.1167745	0.8681316	0.8619282	0.1350948	1.074973	0.2041793
5959	1	-44.4387	-30.4642	-13.9746	0.2573084	0.1248886	0.7053673	0.5856977	0.778502	0.7168896	0.24335	1.990217	5.978578	0.9157491	1.517534	0.1604714
5960	0	-40.9751	-31.71	-9.26516	0.4577807	0.8496986	0.3626035	1.36606	0.2175451	0.5835519	1.109711	0.8681316	1.247887	0.2260439	1.668392	0.3077519
5961	1	-39.3908	-30.0208	-9.37002	0.2573084	1.135272	0.8276155	0.5856977	0.3604668	1.921063	0.24335	1.387299	0.8282721	0.1355751	1.517534	0.170564
5962	0	-40.0928	-31.2761	-8.81662	0.4577807	0.1906509	2.505152	1.066441	0.2175451	0.5161054	0.2621424	0.3792035	1.247887	0.2306627	1.668392	0.07465715
5963	1	-39.2381	-30.9485	-8.28953	0.2573084	0.2565887	1.550227	0.3118527	1.10679	1.921063	0.8476247	0.3183683	0.8282721	0.1355751	0.5852981	0.170564
