Filename	File.type	Source	Authorship	Species	Stage	Specimen_type	Specimen	Architecture	Orientation	Trait	State	Notes
KonaJJ22-361	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D31-Rsp-B-1	Bipinnate	OAnormal	Zooid.width..mm.	15.1	
KonaJJ22-361	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D31-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	27.86	
KonaJJ22-361	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D31-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	32.93	
KonaJJ22-361	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D31-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	33.9	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Zooid.number	15	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Cross.sectional.area..mm2.	750.25	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	30.4	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	31.6	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	31.43	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	7.03	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	5.55	
KonaJJ22-394	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	6.53	
KonaJJ22-396	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	DVnormal	Colony.length.mm.	17.2	
KonaJJ22-396	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	12.84	
KonaJJ22-396	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	13.11	
KonaJJ22-396	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D31-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	12.73	
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Zooid.number	2	
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Colony.length.mm.	52.37	
KonaJJ22-422	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	Stolonormal	Cross.sectional.area..mm2.	242.15	
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Colony.diameter..mm.	19.86	
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Colony.diameter..mm.	20.27	
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Colony.diameter..mm.	18.05	
KonaJJ22-409	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	DVnormal	Zooid.width..mm.	12.4	
KonaJJ22-409	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	DVnormal	Zooid.width..mm.	12.44	
KonaJJ22-404	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	DVnormal	Zooid.width..mm.	12.91	other than the diad
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Zooid.length..mm.	36.4	projections included
KonaJJ22-402	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	OAnormal	Zooid.length..mm.	39.35	projections included
KonaJJ22-409	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Salpa maxima	Aggs	FreshLabTecto	D31-Smax-B-1	Linear	DVnormal	Zooid.length..mm.	30.43	projections included, other than the diad
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Zooid.number	6	
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Cross.sectional.area..mm2.	300.77	
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Colony.diameter..mm.	26.73	stolon parallel
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Colony.diameter..mm.	15.48	DV parallel
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Colony.diameter..mm.	20.93	oblique
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Zooid.width..mm.	6.65	
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Zooid.width..mm.	9.82	
KonaJJ22-482	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	OAnormal	Zooid.width..mm.	9.04	
KonaJJ22-481	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	DVnormal	Colony.length.mm.	14.46	
KonaJJ22-481	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	DVnormal	Zooid.length..mm.	13.89	
KonaJJ22-481	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	DVnormal	Zooid.length..mm.	14.46	
KonaJJ22-481	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Pegea sp.	Aggs	FreshLabTecto	D31-Psp-B-1	Transversal	DVnormal	Zooid.length..mm.	12.91	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Zooid.number	20	two lost zooids
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Colony.length.mm.	102.97	segmented line
KonaJJ22-506	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	Stolonormal	Cross.sectional.area..mm2.	93.84	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Colony.diameter..mm.	11.77	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Colony.diameter..mm.	12.66	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Colony.diameter..mm.	11.33	
KonaJJ22-495	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	DVnormal	Zooid.width..mm.	8.26	
KonaJJ22-495	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	DVnormal	Zooid.width..mm.	7.99	
KonaJJ22-495	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	DVnormal	Zooid.width..mm.	8.09	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Zooid.length..mm.	13.02	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Zooid.length..mm.	10	
KonaJJ22-492	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ihlea punctata	Aggs	FreshLabTecto	D32-Ipun-B-1	Linear	OAnormal	Zooid.length..mm.	11.56	
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Zooid.number	5	yellowtail, one missing zooid
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Colony.length.mm.	18.66	yellowtail
KonaJJ22-524	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	Stolonormal	Cross.sectional.area..mm2.	31.65	yellowtail
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Colony.diameter..mm.	6.44	yellowtail
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Colony.diameter..mm.	6.51	yellowtail
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Colony.diameter..mm.	5.63	yellowtail
KonaJJ22-525	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	DVnormal	Zooid.width..mm.	3.5	yellowtail, beyond the chunk of 5 zooids
KonaJJ22-525	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	DVnormal	Zooid.width..mm.	3.08	yellowtail, beyond the chunk of 5 zooids
KonaJJ22-525	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	DVnormal	Zooid.width..mm.	3.87	yellowtail, beyond the chunk of 5 zooids
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Zooid.length..mm.	6.51	yellowtail
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Zooid.length..mm.	6.79	yellowtail
KonaJJ22-523	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Iasis cylindrica	Aggs	FreshLabTecto	D32-Icyl-B-3	Linear	OAnormal	Zooid.length..mm.	6.21	yellowtail
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.number	3	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	DVnormal	Colony.length.mm.	60.5	
KonaJJ22-561	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	Stolonormal	Cross.sectional.area..mm2.	487.97	using the scale from KonaJJ22-549
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	36.72	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	30.25	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	28.27	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.width..mm.	22.34	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.width..mm.	20.81	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.width..mm.	18	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	38.53	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	38.2	
KonaJJ22-549	JPG	Kona June-July 2022	Alejandro Damian-Serrano	Ritteriella retracta	Aggs	FreshLabTecto	D32-Rsp-B-1	Bipinnate	OAnormal	Zooid.length..mm.	29.8	
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.number	10	3 missing zooids, scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	DVnormal	Colony.length.mm.	25.93	scale from KonaJJ22-622, equivalent row length of 7 zooids
KonaJJ22-627	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	Stolonormal	Cross.sectional.area..mm2.	18.27	scale from KonaJJ22-630
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	7.67	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	7.79	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Colony.diameter..mm.	5.88	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.width..mm.	3.89	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.width..mm.	4.12	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.width..mm.	3.29	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.length..mm.	4.72	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.length..mm.	4.21	scale from KonaJJ22-622
KonaJJ22-623	JPG	Kona September 2022	Alejandro Damian-Serrano	Brooksia rostrata	Aggs	FreshLabTecto	D33-Bros-B-1	Bipinnate	OAnormal	Zooid.length..mm.	4.09	scale from KonaJJ22-622
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Zooid.number	4	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Cross.sectional.area..mm2.	518.9	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	27.04	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	29.26	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Colony.diameter..mm.	26.34	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	15.22	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	14.25	
Kona09-22-705	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	OAnormal	Zooid.width..mm.	14.57	
Kona09-22-701	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	DVnormal	Colony.length.mm.	30.5	scale from KonaJJ22-702
Kona09-22-701	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	29.39	scale from KonaJJ22-702
Kona09-22-701	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	30.02	scale from KonaJJ22-702
Kona09-22-701	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa quadriluminis	Aggs	FreshLabTecto	D36-Cqua-B-1	Whorl	DVnormal	Zooid.length..mm.	26.25	scale from KonaJJ22-702
Kona09-22--710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Zooid.number	4	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Colony.length.mm.	59.96	
Kona09-22-729	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	Stolonormal	Cross.sectional.area..mm2.	111.93	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Colony.diameter..mm.	13.55	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Colony.diameter..mm.	13.54	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Colony.diameter..mm.	14.79	
Kona09-22-716	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	DVnormal	Zooid.width..mm.	10.18	
Kona09-22-716	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	DVnormal	Zooid.width..mm.	10.87	
Kona09-22-716	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	DVnormal	Zooid.width..mm.	10.1	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Zooid.length..mm.	26	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Zooid.length..mm.	24.69	
Kona09-22-710	JPG	Kona September 2022	Alejandro Damian-Serrano	Soestia zonaria	Aggs	FreshLabTecto	D37-Szon-B-1	Linear	OAnormal	Zooid.length..mm.	25.62	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Zooid.number	7	missing one zooid
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Colony.length.mm.	129.22	ignoring frontal (top left) attached chunk of tunic, segmented line
Kona09-22-797	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	Stolonormal	Cross.sectional.area..mm2.	361.62	ignoring out-of-focus bits
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Colony.diameter..mm.	17.88	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Colony.diameter..mm.	19.44	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Colony.diameter..mm.	23.16	
Kona09-22-788	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	DVnormal	Zooid.width..mm.	14.15	
Kona09-22-788	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	DVnormal	Zooid.width..mm.	16.11	
Kona09-22-788	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	DVnormal	Zooid.width..mm.	16.15	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Zooid.length..mm.	29.85	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Zooid.length..mm.	37.11	
Kona09-22-786	JPG	Kona September 2022	Alejandro Damian-Serrano	Metcalfina hexagona	Aggs	FreshLabTecto	D39-Mhex-B-1	Linear	OAnormal	Zooid.length..mm.	34.24	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Zooid.number	2	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Cross.sectional.area..mm2.	725.84	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Colony.diameter..mm.	38.55	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Colony.diameter..mm.	32.27	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Zooid.width..mm.	18.85	
Kona09-22-769	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	OAnormal	Zooid.width..mm.	20.19	
Kona09-22-762	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	Stolonormal	Zooid.length..mm.	38.08	
Kona09-22-762	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D38-Cpol-B-1	Cluster	Stolonormal	Zooid.length..mm.	36.25	
Kona09-22-816	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D40-Cpol-B-1	Cluster	OAnormal	Zooid.number	5	
Kona09-22-816	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D40-Cpol-B-1	Cluster	OAnormal	Cross.sectional.area..mm2.	1286.23	
Kona09-22-816	JPG	Kona September 2022	Alejandro Damian-Serrano	Cyclosalpa polae	Aggs	FreshLabTecto	D40-Cpol-B-1	Cluster	OAnormal	Colony.diameter..mm.	51.19	
