"Filename","Frame","Time..mins.","X..mm.Zooid","Y..mm.Zooid","Z..mm.Zooid","NumberZooid","X..mm.Junk","Y..mm.Junk","Z..mm.Junk","Delta_time_s","Xd_mm","Yd_mm","Zd_mm","Delta_X_mm","Delta_Y_mm","Delta_Z_mm","Distance_mm","Speed_mm_s","Species","Architecture","Zooid.number","Comment","Speed_mms_abs","Speed_per_zooid","Colony_motion_length_mm","Colony_stolon_length_mm","Zooid_length_mm","Zooid_width_mm","Frontal_CSA_mm2","Jet_motion_angle","Dorso.Ventral_Zooid_Stolon_angle","colony_volume","speed_per_vol"
"A002C0044_20220421224612_0002",120,0.0334,-24.243,-38.782,-365.665,"0",55.409,10.513,-472.116,0.0167,-79.652,-49.295,106.451,-86.468,-20.756,330.575,342.326389846006,2049.85862183237,"Iasis cylindrica","Linear",17,"shorter chain starts video, longer helical at end but not clear and no dye; given to Anneliese",2049.85862183237,120.579918931316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",125,0.0174,32.004,48.366,-403.407,"0",5.536,55.103,-539.119,-0.016,26.468,-6.737,135.712,14.035,4.985,-53.816,55.8389944930959,-348.99371558185,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",348.99371558185,7.93167535413294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",125,0.0174,32.004,48.366,-403.407,"0",5.536,55.103,-539.119,-0.016,26.468,-6.737,135.712,14.035,4.985,-53.816,55.8389944930959,-348.99371558185,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",348.99371558185,38.7770795090944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",125,0.0174,32.004,48.366,-403.407,"0",5.536,55.103,-539.119,-0.016,26.468,-6.737,135.712,14.035,4.985,-53.816,55.8389944930959,-348.99371558185,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",348.99371558185,2.60443071329738,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0122_20210709171630_0001",130,0.0181,-29.651,-31.683,-2146.784,"0",-228.113,21.925,-906.69,0.000700000000000003,198.462,-53.608,-1240.094,302.295,-43.493,-1486.318,1517.37111650315,216767.302357591,"Iasis cylindrica","Linear",9,"weelia agg",216767.302357591,24085.2558175101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0044_20220421224612_0002",130,0.0361,-31.086,-50.873,-356.659,"0",56.7,4.945,-466.516,0.018,-87.786,-55.818,109.857,-89.379,-65.898,-17.48,112.41308840611,624.517157811725,"Iasis cylindrica","Linear",17,"shorter chain starts video, longer helical at end but not clear and no dye; given to Anneliese",624.517157811725,36.7363034006897,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0081_20220422224921_0001",133,0.037,186.585,30.948,-633.64,"0",41.498,-24.859,-429.01,0.000899999999999998,145.087,55.807,-204.63,208.449,-15.423,-81.304,224.274820133692,24919.4244592992,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",24919.4244592992,4153.2374098832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0114_20210709170545_0001",140,0.0195,-32.274,15.922,-294.924,"0",80.347,8.072,-371.627,-0.0175,-112.621,7.85,76.703,-237.13,-98.038,289.832,387.097758412523,-2211.9871909287,"Brooksia rostrata","Bipinnate",33,"",2211.9871909287,67.0299148766274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",140,0.1478,-16.343,-56.817,-469.868,"0",80.189,48.53,-399.401,0.1283,-96.532,-105.347,-70.467,196.533,18.944,636.111,666.04902187902,519.134077848028,"Iasis cylindrica","Linear",14,"Weelia chain (x2); short chains, larger individuals",519.134077848028,37.0810055605735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",140,0.1478,-16.343,-56.817,-469.868,"0",80.189,48.53,-399.401,0.1283,-96.532,-105.347,-70.467,196.533,18.944,636.111,666.04902187902,519.134077848028,"Iasis cylindrica","Linear",10,"Weelia chain (x2); short chains, larger individuals",519.134077848028,51.9134077848028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0211_20210710142218_0001",140,0.0195,25.019,0.345,-401.534,"0",21.647,13.109,-396.9,-0.1283,3.372,-12.764,-4.63400000000001,57.387,8.564,78.792,97.8508514474963,-76.2672263815248,"Cyclosalpa bakeri","Whorl",6,"",76.2672263815248,12.7112043969208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",140,0.0195,-79.925,7.523,-447.913,"0",-0.873,6.803,-432.24,-0.8657,-79.052,0.72,-15.673,6.322,-76.841,114.731,138.230638159563,-15.9674989210538,"Ritteriella sp.","Bipinnate",31,"dye",15.9674989210538,0.515080610356574,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,8.23664018232227e-05
"A002C0044_20220421224612_0002",140,0.0389,-36.757,-61.748,-345.727,"0",58.08,-1.992,-462.477,0.0194,-94.837,-59.756,116.75,-101.663,-29.065,338.199,354.342635587365,1826.50843086271,"Iasis cylindrica","Linear",17,"shorter chain starts video, longer helical at end but not clear and no dye; given to Anneliese",1826.50843086271,107.441672403689,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",145,0.0202,33.365,48.33,-397.116,"0",6.019,58.424,-537.898,-0.0187,27.346,-10.094,140.782,21.121,-0.417000000000002,-52.165,56.2801719524736,-300.963486376864,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",300.963486376864,6.84007923583782,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",145,0.0202,33.365,48.33,-397.116,"0",6.019,58.424,-537.898,-0.0187,27.346,-10.094,140.782,21.121,-0.417000000000002,-52.165,56.2801719524736,-300.963486376864,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",300.963486376864,33.4403873752071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",145,0.0202,33.365,48.33,-397.116,"0",6.019,58.424,-537.898,-0.0187,27.346,-10.094,140.782,21.121,-0.417000000000002,-52.165,56.2801719524736,-300.963486376864,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",300.963486376864,2.24599616699152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0122_20210709171630_0001",150,0.0209,-3.856,-38.689,-2183.712,"0",-248.361,20.892,-876.768,0.000699999999999999,244.505,-59.581,-1306.944,244.992,-131.536,-1260.776,1291.07665207609,184439.521725156,"Iasis cylindrica","Linear",9,"weelia agg",184439.521725156,20493.280191684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0089_20220422230510_0001",150,0.0417,-9.226,54.4,-513.304,"0",54.984,15.362,-458.259,0.0208,-64.21,39.038,-55.045,-66.3,36.828,-185.985,200.854205355526,965.645218055416,"Iasis cylindrica","Linear",9,"no dye, linear",965.645218055416,107.293913117268,NA,NA,9.326,5.86,NA,NA,NA,2882.2599864,0.335030574136903
"A002C0081_20220422224921_0001",153,0.0425,193.628,-6.13,-632.741,"0",33.349,-30.95,-437.041,0.000800000000000002,160.279,24.82,-195.7,228.196,-34.402,-85.936,246.255777832724,30781.9722290904,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",30781.9722290904,5130.32870484841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0283_20210919222440_0001",155,0.0215,26.089,-40.702,-552.04,"0",-57.726,-34.06,-282.205,-0.021,83.815,-6.642,-269.835,-56.87,-81.492,-60.836,116.516787889128,-554.841847091085,"Cyclosalpa sewelli","Cluster",6,"",554.841847091085,92.4736411818475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0114_20210709170545_0001",160,0.0222,-34.948,16.285,-298.123,"0",76.939,4.084,-378.665,0.000700000000000003,-111.887,12.201,80.542,-197.289,15.17,340.988,394.240909299124,56320.1298998746,"Brooksia rostrata","Bipinnate",33,"",56320.1298998746,1706.6706030265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",160,0.1506,-23.431,-63.106,-465.338,"0",81.169,53.679,-398.9,0.1284,-104.6,-116.785,-66.438,254.385,33.465,738.963,782.239061808473,609.220453121864,"Iasis cylindrica","Linear",14,"Weelia chain (x2); short chains, larger individuals",609.220453121864,43.5157466515617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",160,0.1506,-23.431,-63.106,-465.338,"0",81.169,53.679,-398.9,0.1284,-104.6,-116.785,-66.438,254.385,33.465,738.963,782.239061808473,609.220453121864,"Iasis cylindrica","Linear",10,"Weelia chain (x2); short chains, larger individuals",609.220453121864,60.9220453121864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0211_20210710142218_0001",160,0.0222,22.042,3.165,-401.882,"0",19.43,15.498,-396.648,-0.1284,2.612,-12.333,-5.23399999999998,62.92,21.546,75.109,100.322073328854,-78.1324558635936,"Cyclosalpa bakeri","Whorl",6,"",78.1324558635936,13.0220759772656,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",160,0.0222,-76.448,4.32,-446.385,"0",-2.218,4.829,-430.496,-0.8658,-74.23,-0.508999999999999,-15.889,12.034,-72.874,115.234,136.873342137905,-15.8088868258149,"Ritteriella sp.","Bipinnate",31,"dye",15.8088868258149,0.509964091155318,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,8.15482206143141e-05
"A002C0071_20220422223546_0001",160,0.0445,-35.975,59.1,-535.635,"0",24.989,21.62,-534.012,0.0223,-60.964,37.48,-1.62300000000005,-67.51,70.608,217.161,238.121795904953,1067.8107439684,"Metcalfina hexagona","Linear",9,"",1067.8107439684,118.645638218711,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",165,0.0229,34.761,48.239,-389.433,"0",5.163,62.05,-539.327,-0.0216,29.598,-13.811,149.894,30.266,-2.13200000000001,-45.114,54.3677218209481,-251.702415837723,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",251.702415837723,5.72050945085734,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",165,0.0229,34.761,48.239,-389.433,"0",5.163,62.05,-539.327,-0.0216,29.598,-13.811,149.894,30.266,-2.13200000000001,-45.114,54.3677218209481,-251.702415837723,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",251.702415837723,27.9669350930803,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",165,0.0229,34.761,48.239,-389.433,"0",5.163,62.05,-539.327,-0.0216,29.598,-13.811,149.894,30.266,-2.13200000000001,-45.114,54.3677218209481,-251.702415837723,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",251.702415837723,1.87837623759495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0122_20210709171630_0001",170,0.0236,23.181,-35.341,-2212.277,"0",-263.85,22.87,-839.067,0.000699999999999999,287.031,-58.211,-1373.21,279.051,-124.792,-1333.442,1368.03145842082,195433.065488689,"Iasis cylindrica","Linear",9,"weelia agg",195433.065488689,21714.7850542988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0089_20220422230510_0001",170,0.0473,-16.291,35.844,-496.412,"0",49.952,11.064,-452.595,0.0237,-66.243,24.78,-43.817,-67.563,29.961,-179.045,193.699593481762,817.297862792246,"Iasis cylindrica","Linear",9,"no dye, linear",817.297862792246,90.8108736435829,NA,NA,9.326,5.86,NA,NA,NA,2882.2599864,0.283561464492683
"A002C0081_20220422224921_0001",173,0.0481,191.86,-29.992,-615.572,"0",31.814,-20.927,-442.69,0.000799999999999995,160.046,-9.065,-172.882,233.989,-53.847,-75.559,251.713158199964,31464.1447749957,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",31464.1447749957,5244.02412916595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0177_20210709184827_0001",175,0.0243,-97.563,51.671,-786.481,"0",58.269,52.82,-1169.97,-0.0238,-155.832,-1.149,383.489,-303.58,-43.881,568.162,645.673614766005,-2712.91434775633,"Iasis cylindrica","Linear",16,"Weelia chain (sm); Dyphid-? Comes into view",2712.91434775633,169.55714673477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0075_20220422224136_0002",179,0.0498,-58.476,86.44,-441.98,"0",-22.781,70.258,-652.728,0.0255,-35.695,16.182,210.748,-131.733,20.186,468.936,487.505928149597,1911.78795352783,"Metcalfina hexagona","Linear",23,"dye, same specimen as A002C0075_20220422224136_0001",1911.78795352783,83.1212153707753,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0114_20210709170545_0001",180,0.025,-35.648,17.048,-298.305,"0",76.437,1.242,-381.967,-0.0248,-112.085,15.806,83.662,-72.186,-14.657,-105.268,128.479562845614,-518.062753409733,"Brooksia rostrata","Bipinnate",33,"",518.062753409733,15.6988713154464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",180,0.1533,-30.583,-71.618,-460.252,"0",81.849,56.762,-398.993,0.1283,-112.432,-128.38,-61.259,327.933,51.585,859.741,921.604932601275,718.320290414088,"Iasis cylindrica","Linear",14,"Weelia chain (x2); short chains, larger individuals",718.320290414088,51.3085921724348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0172_20210709184345_0001",180,0.1533,-30.583,-71.618,-460.252,"0",81.849,56.762,-398.993,0.1283,-112.432,-128.38,-61.259,327.933,51.585,859.741,921.604932601275,718.320290414088,"Iasis cylindrica","Linear",10,"Weelia chain (x2); short chains, larger individuals",718.320290414088,71.8320290414088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0211_20210710142218_0001",180,0.025,20.163,5.739,-402.058,"0",18.539,17.866,-398.024,-0.1283,1.624,-12.127,-4.03399999999999,69.928,33.763,72.269,106.078620437862,-82.6801406374607,"Cyclosalpa bakeri","Whorl",6,"",82.6801406374607,13.7800234395768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",180,0.025,-74.971,-0.88,-445.055,"0",-5.279,0.607,-426.406,-0.8657,-69.692,-1.487,-18.649,17.093,-69.226,111.76,132.569631986364,-15.3135765260903,"Ritteriella sp.","Bipinnate",31,"dye",15.3135765260903,0.493986339551301,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,7.899322265402e-05
"A002C0071_20220422223546_0001",180,0.0501,-50.267,59.34,-521.34,"0",34.422,21.441,-524.421,0.0251,-84.689,37.899,3.08100000000002,-91.728,71.931,217.407,246.685829333588,982.812069058119,"Metcalfina hexagona","Linear",9,"",982.812069058119,109.201341006458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",185,0.0257,36.171,47.021,-383.239,"0",4.172,63.329,-541.234,-0.0244,31.999,-16.308,157.995,36.923,-2.408,-41.6089999999999,55.6813727740255,-228.202347434531,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",228.202347434531,5.18641698714843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",185,0.0257,36.171,47.021,-383.239,"0",4.172,63.329,-541.234,-0.0244,31.999,-16.308,157.995,36.923,-2.408,-41.6089999999999,55.6813727740255,-228.202347434531,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",228.202347434531,25.3558163816146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",185,0.0257,36.171,47.021,-383.239,"0",4.172,63.329,-541.234,-0.0244,31.999,-16.308,157.995,36.923,-2.408,-41.6089999999999,55.6813727740255,-228.202347434531,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",228.202347434531,1.70300259279501,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0169_20210709184226_0001",190,0.0264,-33.697,-39.691,-314.013,"0",104.319,-30.753,-390.35,0.000699999999999999,-138.016,-8.938,76.337,-152.899,-68.169,114.581,202.864295338041,28980.6136197202,"Iasis cylindrica","Linear",13,"",28980.6136197202,2229.27797074771,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0089_20220422230510_0001",190,0.0528,-27.525,20.026,-485.106,"0",42.897,8.396,-454.387,0.0264,-70.422,11.63,-30.719,-69.515,23.251,-165.002,180.550835583777,683.904680241579,"Iasis cylindrica","Linear",9,"no dye, linear",683.904680241579,75.989408915731,NA,NA,9.326,5.86,NA,NA,NA,2882.2599864,0.237280704540394
"A002C0081_20220422224921_0001",193,0.0537,188.574,-61.096,-602.171,"0",35.977,-7.008,-442.617,0.000899999999999998,152.597,-54.088,-159.554,232.763,-82.708,-74.546,258.023901119644,28669.3223466272,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",28669.3223466272,4778.22039110454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0283_20210919222440_0001",195,0.0271,48.172,-32.703,-559.538,"0",-55.394,-24.491,-289.086,-0.0266,103.566,-8.212,-270.452,-43.242,-9.07500000000001,-103.596,112.624852519326,-423.401701200475,"Cyclosalpa sewelli","Cluster",6,"",423.401701200475,70.5669502000791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0075_20220422224136_0002",199,0.0553,-45.083,52.875,-424.659,"0",-32.688,73.595,-682.558,0.0282,-12.395,-20.72,257.899,-117.224,-15.22,518.454,531.759028782775,1885.67031483254,"Metcalfina hexagona","Linear",23,"dye, same specimen as A002C0075_20220422224136_0001",1885.67031483254,81.9856658622841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",200,0.0278,-153.373,10.586,-846.732,"0",42.275,53.781,-728.858,-0.0275,-195.648,-43.195,-117.874,-176.061,-34.797,-351.782,394.916298035419,-1436.05926558334,"Brooksia rostrata","Bipinnate",64,"",1436.05926558334,22.4384260247397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",200,0.0278,-153.373,10.586,-846.732,"0",42.275,53.781,-728.858,-0.0275,-195.648,-43.195,-117.874,-176.061,-34.797,-351.782,394.916298035419,-1436.05926558334,"Iasis cylindrica","Linear",73,"",1436.05926558334,19.6720447340184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",200,0.0278,-74.548,-5.992,-442.778,"0",-8.547,-4.664,-422.663,-0.8657,-66.001,-1.328,-20.115,21.192,-65.903,110.322,130.243041875564,-15.0448240586305,"Ritteriella sp.","Bipinnate",31,"dye",15.0448240586305,0.485316905117113,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,7.76068957261008e-05
"A002C0071_20220422223546_0001",200,0.0556,-63.382,62.704,-503.556,"0",45.839,24.734,-517.414,0.0278,-109.221,37.97,13.858,19.697,40.993,58.702,74.2584854545257,267.11685415297,"Metcalfina hexagona","Linear",9,"",267.11685415297,29.6796504614411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",205,0.0285,38.602,45.348,-377.7,"0",4.466,64.528,-542.302,-0.0271,34.136,-19.18,164.602,37.369,-49.991,160.42,172.134013611488,-635.180862035012,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",635.180862035012,14.4359286826139,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",205,0.0285,38.602,45.348,-377.7,"0",4.466,64.528,-542.302,-0.0271,34.136,-19.18,164.602,37.369,-49.991,160.42,172.134013611488,-635.180862035012,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",635.180862035012,70.5756513372235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",205,0.0285,38.602,45.348,-377.7,"0",4.466,64.528,-542.302,-0.0271,34.136,-19.18,164.602,37.369,-49.991,160.42,172.134013611488,-635.180862035012,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",635.180862035012,4.74015568682845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0169_20210709184226_0001",210,0.0292,-40.958,-32.53,-314.019,"0",104.32,-12.506,-381.925,0.000699999999999999,-145.278,-20.024,67.906,-161.336,-70.226,105.255,205.03563348111,29290.8047830157,"Iasis cylindrica","Linear",13,"",29290.8047830157,2253.13882946275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0089_20220422230510_0001",210,0.0584,-28.152,16.71,-474.921,"0",44.915,13.536,-459.804,0.0292,-73.067,3.174,-15.117,-69.128,23.942,-153.794,170.307058526651,583.243351118667,"Iasis cylindrica","Linear",9,"no dye, linear",583.243351118667,64.804816790963,NA,NA,9.326,5.86,NA,NA,NA,2882.2599864,0.202356259973324
"A002C0081_20220422224921_0001",213,0.0592,191.474,-79.752,-598.007,"0",41.829,11.1,-434.328,0.000800000000000002,149.645,-90.852,-163.679,230.079,-104.829,-91.098,268.745811290148,33593.2264112684,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",33593.2264112684,5598.87106854474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0283_20210919222440_0001",215,0.0299,57.023,-29.979,-561.294,"0",-54.663,-19.564,-291.203,-0.0293,111.686,-10.415,-270.091,-35.683,25.889,-102.629,111.697038685007,-381.218562064871,"Cyclosalpa sewelli","Cluster",6,"",381.218562064871,63.5364270108119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0075_20220422224136_0002",219,0.0609,-19.417,19.752,-416.165,"0",-32.787,73.201,-712.158,0.031,13.37,-53.449,295.993,-99.587,-45.555,554.57,565.279323426923,1823.48168847395,"Metcalfina hexagona","Linear",23,"dye, same specimen as A002C0075_20220422224136_0001",1823.48168847395,79.2818125423455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",220,0.0306,-161.011,6.252,-837.801,"0",42.934,52.274,-738.24,-0.0303,-203.945,-46.022,-99.561,-207.055,-2.89899999999999,-372.716,426.377055998561,-1407.18500329558,"Brooksia rostrata","Bipinnate",64,"",1407.18500329558,21.9872656764935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",220,0.0306,-161.011,6.252,-837.801,"0",42.934,52.274,-738.24,-0.0303,-203.945,-46.022,-99.561,-207.055,-2.89899999999999,-372.716,426.377055998561,-1407.18500329558,"Iasis cylindrica","Linear",73,"",1407.18500329558,19.27650689446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",220,0.0306,-74.223,-9.513,-439.678,"0",-11.731,-8.541,-415.776,-0.8657,-62.492,-0.972,-23.902,23.794,-63.054,106.336,125.894027848822,-14.542454412478,"Ritteriella sp.","Bipinnate",31,"dye",14.542454412478,0.469111432660581,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,7.50154829855476e-05
"A001C0164_20210709183900_0001",225,0.0313,41.928,42.954,-371.633,"0",5.953,65.89,-546.738,0.000700000000000003,35.975,-22.936,175.105,159.023,-23.378,206.578,261.742842303281,37391.8346147542,"Iasis cylindrica","Linear",44,"Weelia agg- nice sequence (3 separate chains)",37391.8346147542,849.814423062596,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",225,0.0313,41.928,42.954,-371.633,"0",5.953,65.89,-546.738,0.000700000000000003,35.975,-22.936,175.105,159.023,-23.378,206.578,261.742842303281,37391.8346147542,"Iasis cylindrica","Linear",9,"Weelia agg- nice sequence (3 separate chains)",37391.8346147542,4154.64829052825,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0164_20210709183900_0001",225,0.0313,41.928,42.954,-371.633,"0",5.953,65.89,-546.738,0.000700000000000003,35.975,-22.936,175.105,159.023,-23.378,206.578,261.742842303281,37391.8346147542,"Iasis cylindrica","Linear",134,"Weelia agg- nice sequence (3 separate chains)",37391.8346147542,279.043541901151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0169_20210709184226_0001",230,0.032,-48.347,-26.213,-314.286,"0",104.816,6.698,-372.324,0.000699999999999999,-153.163,-32.911,58.038,57.814,-71.097,-319.299,332.188340261966,47455.477180281,"Iasis cylindrica","Linear",13,"",47455.477180281,3650.42132156007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0089_20220422230510_0001",230,0.064,-25.722,11.308,-467.088,"0",46.02,12.247,-455.629,0.032,-71.742,-0.939,-11.459,-69.793,30.812,-164.596,181.417434137406,566.929481679393,"Iasis cylindrica","Linear",9,"no dye, linear",566.929481679393,62.9921646310437,NA,NA,9.326,5.86,NA,NA,NA,2882.2599864,0.196696163550291
"A002C0081_20220422224921_0001",233,0.0648,187.572,-108.298,-599.026,"0",41.405,27.757,-430.307,0.000799999999999995,146.167,-136.055,-168.719,225.206,-137.137,-110.614,285.936629694413,35742.0787118019,"Salpa aspera","Linear",6,"dye, same specimen as A002C0080_20220422224908_0001",35742.0787118019,5957.01311863364,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0283_20210919222440_0001",235,0.0327,64.833,-28.605,-560.42,"0",-54.271,-15.398,-294.093,-0.0321,119.104,-13.207,-266.327,-22.813,68.144,-94.647,118.836409883503,-370.206884372284,"Cyclosalpa sewelli","Cluster",6,"",370.206884372284,61.7011473953808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A002C0075_20220422224136_0002",239,0.0665,1.427,-11.907,-409.46,"0",-41.299,64.489,-732.864,0.0338,42.726,-76.396,323.404,-77.433,-65.571,580.662,589.460587125212,1743.96623409826,"Metcalfina hexagona","Linear",23,"dye, same specimen as A002C0075_20220422224136_0001",1743.96623409826,75.8246188738374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",240,0.0334,-167.511,1.193,-827.657,"0",44.413,50.174,-741.863,-0.0331,-211.924,-48.981,-85.794,-240.992,17.855,-389.963,458.76691953322,-1386.00277804598,"Brooksia rostrata","Bipinnate",64,"",1386.00277804598,21.6562934069685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0128_20210709172016_0001",240,0.0334,-167.511,1.193,-827.657,"0",44.413,50.174,-741.863,-0.0331,-211.924,-48.981,-85.794,-240.992,17.855,-389.963,458.76691953322,-1386.00277804598,"Iasis cylindrica","Linear",73,"",1386.00277804598,18.9863394252874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A001C0349_20210922220958_0001",240,0.0334,-75.034,-12.24,-435.024,"0",-15.565,-11.872,-409.908,-0.8657,-59.469,-0.368,-25.116,26.124,-60.375,103.709,122.813519947928,-14.1866142945509,"Ritteriella sp.","Bipinnate",31,"dye",14.1866142945509,0.457632719179063,NA,NA,23.682,16.25,NA,NA,NA,193859.371875,7.3179925000987e-05
