Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1360	-16417.1	-16487.2	70.0802	0.009992292	0.0710698	0.0540303	0.035535	0.0236695	0.0373233	0.0171449	0.0255437	0.0659611	0.0323259	0.101783	0.0434259	0.147987	0.0373216	0.0529726	0.0609784	0.0369148	0.0515318	0.0381726	0.0228841	0.0162335	0.0205231	0.072767	0.0902083	0.0132254	0.106497	0.0191872	0.037084	0.0607688	0.10848	0.061358	0.0148758	0.0262766	0.0169716	0.0284084	0.036862	0.0124261	0.00792978	0.0838915	0.0223881	0.0250341	0.0685046	0.0925673	0.0159535	0.10072	0.0709128	0.0133673	0.0267087	0.0354818	0.0739302	0.0515206	0.0136829	0.0463212	0.0445249	0.0711874	0.0188801	0.0466344	0.0237223	0.00854445	0.0704582	0.123188	0.02999	0.0703009	0.0498935	0.0632159	0.0474089	0.00704074	0.0373007	0.0261347	0.0273831	0.013505	0.0110014	0.10602	0.0942705	0.0303959	0.0302704	0.0420795	0.00716309	0.0149392	0.0322255	0.0181748	0.101289	0.0329394	0.0370663	0.0457776	0.0182359	0.0326346	0.0231046	0.0222585	0.0455143	0.0408178	0.0493037	0.0379749	0.0475331	0.0450994	0.0332389	0.0878123	0.112544	0.05576	0.0301998	0.0887588	0.0188781	0.0649384	0.0451651	0.014668	0.0151922	0.0195101	0.0224347	0.0683183	0.0702189	0.233415	0.0715132	0.0551695	0.078965	0.0101394	0.0751514	0.0279988	0.0465656	0.10619	0.0574817	0.0102364	0.276926	0.037028	0.156754	0.0188217	0.115318	0.0308593	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05039059	0.272667	0.25774	0.213845	0.255747	1.997418	0.4327367	0.05867728	-3.158783	0.8038412	0.6461607
1370	-16400.7	-16457.8	57.1538	0.009992292	0.0787299	0.0628179	0.0413145	0.0275192	0.0433937	0.0199334	0.0296982	0.0766891	0.0375835	0.118337	0.0504888	0.172056	0.0433917	0.0615882	0.0708961	0.0429188	0.0599131	0.044381	0.0266061	0.0188738	0.023861	0.084602	0.10488	0.0153764	0.123818	0.0223078	0.0431155	0.0706524	0.126123	0.0713374	0.0172952	0.0305503	0.0197319	0.0330288	0.0428573	0.0144471	0.0092195	0.0975358	0.0260293	0.0291057	0.0796463	0.107623	0.0185483	0.117101	0.0824463	0.0155414	0.0310527	0.0412526	0.0859543	0.0599	0.0159083	0.053855	0.0517665	0.0827655	0.0219508	0.0542191	0.0275806	0.00993414	0.0819177	0.143223	0.0348676	0.0817348	0.0580084	0.0734975	0.0551196	0.00818587	0.0433673	0.0303853	0.0318368	0.0157015	0.0127907	0.123263	0.109603	0.0353395	0.0351936	0.0489234	0.016532	0.0173689	0.0374667	0.0211308	0.117763	0.0382968	0.0430949	0.053223	0.0212019	0.0379424	0.0268623	0.0258787	0.0529169	0.0474565	0.0573226	0.0441512	0.055264	0.0524345	0.038645	0.102094	0.130848	0.064829	0.0351115	0.103195	0.0219485	0.0755002	0.0525201	0.0170536	0.0176631	0.0226833	0.0260836	0.0794297	0.0816395	0.271378	0.0831443	0.0641452	0.0909071	0.0117885	0.0873742	0.0325525	0.0541391	0.124188	0.0668307	0.0133572	0.188378	0.04305	0.290759	0.0218829	0.134163	0.0238601	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05833697	0.272667	0.25774	0.213845	0.255747	1.999537	0.4327367	0.05381605	-3.183681	0.7231845	0.5229958
1380	-16392.9	-16481	88.0783	0.009992292	0.0655962	0.0494468	0.0325205	0.0216616	0.0341571	0.0156905	0.0233768	0.0603655	0.0295836	0.0931486	0.039742	0.135433	0.0341555	0.0484788	0.0558055	0.0337833	0.0471603	0.0349343	0.0209428	0.0148564	0.0187821	0.066594	0.0825558	0.0121034	0.0974624	0.0175595	0.0339381	0.0556137	0.0992771	0.0561529	0.0136138	0.0240475	0.0155318	0.0259985	0.0337349	0.011372	0.0249234	0.0767748	0.0204889	0.0229104	0.0626932	0.0847146	0.0146002	0.0921756	0.0648972	0.0122333	0.024443	0.0324718	0.0676585	0.04715	0.0125222	0.0423917	0.0407477	0.0651484	0.0172785	0.0426783	0.0217099	0.00781961	0.0644811	0.112738	0.0274459	0.0643371	0.045661	0.0578531	0.0433871	0.00644346	0.0341364	0.0239176	0.0250601	0.0123593	0.0100681	0.0970261	0.0862733	0.0278173	0.0277025	0.0385098	0.0130131	0.0136718	0.0294917	0.016633	0.0926965	0.0301451	0.0339219	0.0418942	0.0166889	0.0298662	0.0211445	0.0203703	0.0416533	0.0373552	0.0451212	0.0347534	0.11989	0.0412736	0.0304192	0.080363	0.102996	0.0510298	0.0276379	0.0812293	0.0172767	0.0594296	0.0412982	0.0657516	0.0139034	0.0196408	0.0205316	0.0625227	0.0642621	0.213614	0.0654466	0.0504894	0.071013	0.0244332	0.0687761	0.0256238	0.0426153	0.0952039	0.0526054	0.00827993	0.0846154	0.0338869	0.0891538	0.017225	0.105466	0.11492	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04634975	0.272667	0.25774	0.213845	0.255747	1.999946	0.4327367	0.05122352	-3.24315	0.7370121	0.5431868
1390	-16439.5	-16490	50.4764	0.009992292	0.0715191	0.0691658	0.0454894	0.0303	0.0477787	0.0219477	0.0326993	0.0844387	0.0413813	0.130295	0.0555907	0.189442	0.0477765	0.0678118	0.0780602	0.0472558	0.0659674	0.0488658	0.0292946	0.020781	0.0262722	0.0931512	0.115478	0.0169302	0.13633	0.0245621	0.0474724	0.0777919	0.138868	0.0341719	0.0190429	0.0336375	0.0217258	0.0363665	0.0471881	0.015907	0.0348626	0.107392	0.0286596	0.0320469	0.0876947	0.118498	0.0204226	0.128934	0.0907776	0.0171119	0.0341906	0.0454213	0.0946401	0.065953	0.0175159	0.0592971	0.0569976	0.091129	0.024169	0.0596981	0.0303676	0.010938	0.0901956	0.157696	0.038391	0.0899942	0.0638702	0.034484	0.0606895	0.00901306	0.0477497	0.0334558	0.0350539	0.0172881	0.0140832	0.135719	0.120678	0.0389106	0.03875	0.0538672	0.0182026	0.0936173	0.0412528	0.0232661	0.129663	0.0421667	0.0474497	0.0586013	0.050229	0.0417765	0.0295768	0.0284938	0.0582642	0.0522521	0.0631152	0.0486128	0.167701	0.0577331	0.0425501	0.0381296	0.144071	0.07138	0.0386596	0.113623	0.0241665	0.0831295	0.0577425	0.0919727	0.019448	0.0274734	0.0287194	0.0874562	0.0898892	0.298802	0.0915462	0.0706236	0.0991271	0.034177	0.0962035	0.0358427	0.0596099	0.136782	0.073584	0.00981214	0.177073	0.0473984	0.104529	0.0240942	0.147423	0.041559	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.06353916	0.272667	0.25774	0.213845	0.255747	2.00001	0.4327367	0.06515734	-2.940602	0.6475361	0.419303
1400	-16375.9	-16436.6	60.7029	0.009992292	0.0731196	0.0613969	0.0403799	0.0268966	0.042412	0.0194825	0.0290264	0.0749543	0.0367332	0.11566	0.0493466	0.121144	0.0424101	0.0601949	0.0692922	0.0419479	0.0585577	0.043377	0.0260042	0.0184468	0.0233212	0.0826881	0.102507	0.0150285	0.121017	0.0218032	0.0421401	0.0690541	0.12327	0.0303336	0.016904	0.0298592	0.0192855	0.0322817	0.0418878	0.0141203	0.0309467	0.0953293	0.0254405	0.0284473	0.0778445	0.105188	0.0181287	0.114452	0.0805812	0.0151898	0.0303502	0.0403194	0.0840099	0.0585449	0.0155485	0.0526367	0.0505954	0.0808931	0.0214542	0.0529926	0.0269566	0.00970941	0.0800645	0.139983	0.0340788	0.0798858	0.0566961	0.0306107	0.0538726	0.00800068	0.0423863	0.0296979	0.0311165	0.0153463	0.0125013	0.0265595	0.107123	0.0345401	0.0343975	0.0478167	0.0161581	0.0831019	0.0366191	0.0206528	0.115099	0.0374304	0.04212	0.052019	0.0445872	0.0370841	0.0262546	0.0252933	0.0517198	0.0463829	0.0560259	0.0431524	0.148864	0.0512483	0.0377708	0.0338468	0.127888	0.0633624	0.0343172	0.10086	0.021452	0.0737922	0.051345	0.081642	0.0947781	0.0243875	0.0254935	0.0776329	0.0797926	0.265239	0.0812634	0.0626856	0.087972	0.0303381	0.0853976	0.0318155	0.070778	0.121982	0.0653188	0.00705189	0.153478	0.0420729	0.119882	0.0213879	0.130528	0.0151177	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05611908	0.272667	0.25774	0.213845	0.255747	2.002099	0.4327367	0.06694687	-2.965497	0.7233819	0.5232813
1410	-16354.6	-16419.9	65.2526	0.009992292	0.0767631	0.0556791	0.0366194	0.0243918	0.0384623	0.0176681	0.0263232	0.0679739	0.0837053	0.104889	0.044751	0.0442044	0.0384605	0.0545891	0.0628392	0.0380413	0.0531043	0.0393374	0.0870721	0.0167289	0.0211493	0.0749875	0.092961	0.013629	0.109747	0.0197727	0.0382157	0.0626232	0.11179	0.0275086	0.0153297	0.0270785	0.0174894	0.0292753	0.0379868	0.0128053	0.0280647	0.0864514	0.0230713	0.025798	0.070595	0.095392	0.0164404	0.103793	0.0730767	0.0137752	0.0275237	0.0365645	0.0761861	0.0530927	0.0141005	0.0477347	0.0458835	0.0733597	0.0194562	0.0480575	0.0244462	0.00880519	0.0726082	0.126947	0.0309051	0.192268	0.051416	0.02776	0.0488555	0.00725559	0.0384389	0.0269322	0.0282187	0.0139171	0.0113371	0.024086	0.0971472	0.0313234	0.0311941	0.0433636	0.0146533	0.0753627	0.0332088	0.0187294	0.10438	0.0339446	0.0381974	0.0471746	0.0404348	0.0336305	0.0238096	0.0229377	0.0469032	0.0420634	0.0508083	0.0391337	0.135	0.0464756	0.0342532	0.0306947	0.115978	0.0574615	0.0311213	0.0914673	0.0194542	0.06692	0.0465758	0.0740388	0.0859516	0.0221163	0.0231193	0.070403	0.0723616	0.240538	0.0736955	0.0568509	0.0799879	0.0275128	0.287659	0.0288534	0.0641866	0.113597	0.0592357	0.00524946	0.115837	0.0381549	0.170194	0.0193961	0.118167	0.03709	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05448067	0.272667	0.25774	0.213845	0.255747	2.000605	0.4327367	0.06122342	-3.039005	0.7011121	0.4915582
1420	-16388.4	-16469.1	80.6542	0.009992292	0.0716325	0.0498231	0.032768	0.0218264	0.034417	0.0158099	0.0235547	0.0608248	0.0749017	0.0938574	0.0400444	0.0395552	0.0344154	0.0488477	0.0562301	0.0340403	0.0475191	0.0352001	0.0779144	0.0369699	0.018925	0.0671008	0.0831839	0.0121955	0.098204	0.0176931	0.0341964	0.0560368	0.100032	0.0246154	0.0137174	0.0242305	0.01565	0.0261963	0.0339916	0.0114585	0.025113	0.077359	0.0206448	0.0230847	0.0631702	0.0853592	0.0147113	0.0928769	0.065391	0.0149693	0.024629	0.0327189	0.0681733	0.0475087	0.0126175	0.0427143	0.0410578	0.0656441	0.0174099	0.0430031	0.0218751	0.00787911	0.0649717	0.113595	0.0276547	0.172046	0.0460084	0.0248403	0.0437172	0.00649249	0.0343961	0.0240996	0.0252508	0.0124534	0.0101447	0.0215528	0.0869298	0.028029	0.0279133	0.0388029	0.0131121	0.0674365	0.0297161	0.0629154	0.0934018	0.0303745	0.03418	0.042213	0.0361821	0.0300934	0.0213054	0.0205253	0.0419702	0.0376394	0.0454645	0.0350178	0.120802	0.0415876	0.0306507	0.0274664	0.10378	0.0514181	0.0278482	0.0818473	0.0174081	0.0598818	0.0416997	0.0672159	0.0769117	0.0197902	0.0206878	0.0629984	0.0647511	0.215239	0.0659446	0.0508688	0.0277573	0.0246191	0.257404	0.0258185	0.0574358	0.0992222	0.0530057	0.0120092	0.11034	0.0341416	0.269206	0.0173561	0.10577	0.0133829	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04985876	0.272667	0.25774	0.213845	0.255747	2.000036	0.4327367	0.04635653	-3.289875	0.661033	0.4369646
1430	-16347.9	-16452.6	104.703	0.009992292	0.065045	0.0384204	0.0252686	0.0168311	0.0265402	0.0121916	0.017065	0.0469042	0.0577595	0.0723769	0.0308797	0.0305025	0.026539	0.0376683	0.0433611	0.0262498	0.0366437	0.0271441	0.0600827	0.02865	0.0145937	0.0517439	0.0382885	0.00940443	0.0757288	0.0136438	0.0263701	0.0432121	0.0771387	0.0189819	0.010578	0.018685	0.0120683	0.0202009	0.0262122	0.00883609	0.0659106	0.0596544	0.0159199	0.0178015	0.0487129	0.0658237	0.0113444	0.0716209	0.0504254	0.0115434	0.0189923	0.0252307	0.052571	0.0366357	0.00972979	0.0329385	0.0316612	0.0506206	0.0134255	0.0331613	0.0168687	0.00607587	0.0501021	0.0875976	0.0213256	0.132671	0.0354788	0.0191553	0.033712	0.0050066	0.0265241	0.0185841	0.0194718	0.00960327	0.00782296	0.0166202	0.0531965	0.0216142	0.0215249	0.0299223	0.0101112	0.0520028	0.118746	0.0485164	0.0720256	0.0234229	0.0263575	0.032552	0.0279014	0.0232061	0.0164294	0.0158278	0.0323648	0.0290251	0.0350594	0.0270036	0.0931548	0.0320697	0.0236359	0.0211803	0.0800287	0.0396504	0.0214747	0.0631155	0.0134241	0.046177	0.0321333	0.0518327	0.0593095	0.015261	0.0159531	0.0485804	0.0499319	0.165979	0.0508523	0.0392267	0.0214577	0.0189847	0.198494	0.0199096	0.0442909	0.0744501	0.0408746	0.010868	0.127225	0.0263285	0.3531	0.0133839	0.0817361	0.0325881	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04099703	0.272667	0.25774	0.213845	0.255747	2.000153	0.4327367	0.04250634	-3.48177	0.8045724	0.6473368
1440	-16376.2	-16475.6	99.3384	0.009992292	0.0758669	0.0395954	0.0260414	0.0173459	0.0273519	0.0655637	0.0175869	0.0483387	0.0595259	0.0745904	0.0318241	0.0314354	0.0273506	0.0388203	0.0446872	0.0270526	0.0377644	0.0279743	0.0619202	0.0292779	0.0150401	0.0533264	0.0394594	0.00969205	0.0780448	0.0140611	0.0271766	0.0445336	0.0794979	0.0195624	0.0109015	0.0192565	0.0124374	0.0373374	0.0270138	0.00910632	0.0679264	0.0614788	0.0164068	0.0183459	0.0502027	0.0678367	0.0116913	0.0738112	0.0519675	0.0118964	0.0195731	0.0260024	0.0541788	0.0377562	0.0100274	0.0339459	0.0326295	0.0521687	0.013836	0.0341754	0.0173846	0.00626169	0.0516344	0.0902766	0.0219778	0.136729	0.0365638	0.0197411	0.034743	0.00515972	0.0273353	0.0191525	0.0200674	0.00989696	0.00806221	0.0171285	0.0548234	0.0222752	0.0221832	0.0308374	0.0104205	0.0535932	0.122377	0.0500002	0.0742284	0.0241392	0.0271636	0.0335476	0.0287547	0.0239159	0.0169319	0.0163119	0.0333546	0.0299128	0.0361316	0.0278294	0.0400768	0.0330505	0.0243587	0.0218281	0.0824762	0.040863	0.0221315	0.0650458	0.0138346	0.0475893	0.0331477	0.0534179	0.0611233	0.0139145	0.016441	0.0500662	0.051459	0.171055	0.0524076	0.0404293	0.022067	0.0195653	0.204565	0.0205894	0.0456454	0.076799	0.0421247	0.00684967	0.182576	0.0271332	0.29399	0.0137933	0.0842294	0.00938998	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04204045	0.272667	0.25774	0.213845	0.255747	2.000671	0.4327367	0.03945062	-3.545394	0.7908074	0.6253764
1450	-16322.3	-16416.6	94.2867	0.009992292	0.0688163	0.0415557	0.0273307	0.0182047	0.0287061	0.0688097	0.0184576	0.0507319	0.062473	0.0782833	0.0333996	0.0329917	0.0287047	0.0407422	0.0468996	0.0283919	0.0396341	0.0293592	0.0649858	0.0307275	0.0157847	0.0559665	0.041413	0.0385073	0.0819086	0.0147572	0.028522	0.0467384	0.0834337	0.0205309	0.0114412	0.0202098	0.0130531	0.0391859	0.0283512	0.00955716	0.0712893	0.0645225	0.0172191	0.0192542	0.0526881	0.0711952	0.0122702	0.0774655	0.0545404	0.0124854	0.0205422	0.0272897	0.0568611	0.0396254	0.0105238	0.0356265	0.0342449	0.0547515	0.014521	0.0358674	0.0182453	0.0065717	0.0541907	0.0947461	0.0230659	0.143498	0.0383741	0.0207185	0.036463	0.00541517	0.0286886	0.0201007	0.0210609	0.0103869	0.00846135	0.0179765	0.0575376	0.023378	0.0232815	0.0323641	0.0109364	0.0562465	0.128436	0.0524756	0.0779033	0.0253343	0.0285084	0.0352084	0.0301783	0.0250999	0.0177701	0.0171194	0.0350059	0.0313937	0.0379204	0.0292072	0.0420609	0.0346868	0.0255647	0.0229088	0.0865595	0.0428861	0.0232272	0.0682661	0.0145195	0.0499453	0.0348152	0.0560625	0.0641494	0.0146034	0.017255	0.0525449	0.0540067	0.179524	0.0550022	0.0424304	0.0232064	0.020534	0.214692	0.0216088	0.0479053	0.0793132	0.0442103	0.00944502	0.222287	0.0344638	0.301957	0.0266269	0.0882417	0.00864121	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.0445934	0.272667	0.25774	0.213845	0.255747	2.00049	0.4327367	0.04039879	-3.463077	0.7129119	0.5082434
1460	-16312.1	-16417.2	105.114	0.009992292	0.0673097	0.0390221	0.0256643	0.0170947	0.0269559	0.0646144	0.0173323	0.0476388	0.0586641	0.0735104	0.0313633	0.0309802	0.0269546	0.0382582	0.0440402	0.0266609	0.0372176	0.0275692	0.0610237	0.028854	0.0148223	0.0525543	0.0388881	0.0361595	0.0769148	0.0138575	0.0267831	0.0438888	0.0783468	0.0192792	0.0107437	0.0189777	0.0394178	0.0367968	0.0266227	0.00897448	0.0669429	0.0605886	0.0161693	0.0180803	0.0494758	0.0668545	0.0115221	0.0727425	0.0512151	0.0117242	0.0192897	0.0256259	0.0533943	0.0372095	0.00988217	0.0334544	0.032157	0.0514134	0.0136357	0.0336806	0.0171329	0.00617103	0.0508867	0.0889695	0.0216596	0.033	0.0360344	0.0194553	0.0342399	0.00508501	0.0269395	0.0188752	0.0197768	0.00975367	0.00794548	0.0168805	0.0540296	0.0219527	0.0218621	0.0303909	0.0102696	0.0528172	0.120605	0.0492762	0.0731536	0.0237897	0.0267703	0.0330618	0.0283383	0.0235696	0.0166867	0.0160757	0.0328717	0.0294797	0.0356085	0.0274265	0.0394965	0.032572	0.024006	0.021512	0.0812821	0.0402714	0.0218111	0.064104	0.0136343	0.0469002	0.0327222	0.0526445	0.0602383	0.0137131	0.016203	0.0493413	0.0507139	0.168579	0.0516488	0.0398443	0.0218702	0.0192821	0.201603	0.043061	0.0449845	0.0744737	0.0415148	0.00758153	0.211838	0.0323636	0.178172	0.0250035	0.082569	0.0996449	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04138773	0.272667	0.25774	0.213845	0.255747	2.000343	0.4327367	0.03866477	-3.476949	0.6695116	0.4482457
1470	-16365	-16475.5	110.51	0.009992292	0.0742746	0.0369369	0.0242929	0.0161813	0.0255155	0.0611616	0.0164061	0.0450931	0.0702667	0.0695823	0.0296873	0.0293247	0.0255143	0.0362138	0.0416868	0.0252362	0.0352288	0.00632438	0.0577627	0.0273122	0.0140302	0.0497459	0.03681	0.0342273	0.0728047	0.013117	0.0253519	0.0415435	0.116798	0.0182489	0.0101696	0.0179636	0.0373114	0.0348304	0.0252001	0.00849491	0.0633656	0.057351	0.0153052	0.0171141	0.046832	0.063282	0.0109064	0.0688554	0.0484783	0.0110976	0.018259	0.0692157	0.0505411	0.0352211	0.00935409	0.0316667	0.0304387	0.048666	0.0129071	0.0318808	0.0185408	0.00584127	0.0481675	0.0842153	0.0205021	0.0312366	0.0341089	0.0184157	0.0324103	0.00481328	0.0264438	0.0178665	0.01872	0.00923246	0.00752089	0.0159784	0.0511424	0.0207796	0.0206938	0.0287669	0.0164002	0.0499948	0.11416	0.0466431	0.0692445	0.0225185	0.0253398	0.0312951	0.026824	0.0398427	0.015795	0.0152167	0.0311151	0.0279044	0.0337057	0.0259609	0.037386	0.0308314	0.0209484	0.0203625	0.0769386	0.0381194	0.0206455	0.0606785	0.0129057	0.044394	0.0309853	0.0498313	0.0570194	0.0129803	0.0153371	0.0467046	0.0480039	0.15957	0.0488888	0.0377168	0.0206729	0.0182517	0.19083	0.0407592	0.0425807	0.0693055	0.0392964	0.00656476	0.0183302	0.0306358	0.299547	0.0236674	0.0781794	0.029849	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.03918622	0.272667	0.25774	0.213845	0.255747	2.000653	0.4327367	0.03844056	-3.459589	0.6339509	0.4018937
1480	-16306.1	-16398.8	92.6584	0.009992292	0.0681208	0.0431228	0.0283613	0.0188912	0.0297886	0.0714046	0.0191537	0.0526451	0.0820345	0.0812354	0.0346592	0.0342358	0.0297872	0.0422787	0.0486683	0.0294626	0.0411287	0.00738355	0.0674365	0.0318862	0.0163799	0.058077	0.0429748	0.0192922	0.0849975	0.044748	0.0295976	0.048501	0.136359	0.0213052	0.0118727	0.020972	0.0435601	0.0406636	0.0294204	0.00991758	0.0739777	0.0669557	0.0178685	0.0199803	0.0653801	0.0738801	0.0127329	0.0803868	0.0565972	0.0129562	0.0213168	0.0808075	0.0590054	0.0411198	0.0109207	0.03697	0.0355363	0.0568163	0.0150687	0.03722	0.0216459	0.00681952	0.0562343	0.0983191	0.0239357	0.0364679	0.0398212	0.0214998	0.0378381	0.00561938	0.0308724	0.0208587	0.0218551	0.0107787	0.00878044	0.0186544	0.0597074	0.0242597	0.0241595	0.0335846	0.0191468	0.0583676	0.133279	0.0544545	0.0808412	0.0262897	0.0295835	0.0365362	0.0313163	0.0465153	0.0184403	0.017765	0.0363261	0.0325776	0.0393505	0.0303086	0.0436471	0.0359949	0.0244567	0.0237727	0.0898238	0.0445034	0.0241031	0.0708405	0.0150671	0.0518289	0.0362163	0.0581767	0.0665686	0.0151541	0.0179057	0.0545264	0.0560433	0.186294	0.0570764	0.0440341	0.0241273	0.0213084	0.222789	0.0475857	0.0497118	0.0799793	0.0458775	0.00864065	0.0840568	0.0357668	0.231889	0.027631	0.0918089	0.0372995	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.04534235	0.272667	0.25774	0.213845	0.255747	2.000367	0.4327367	0.0462209	-3.285513	0.6499081	0.4223805
1490	-16354.9	-16470.6	115.79	0.009992292	0.0679619	0.0340832	0.0224161	0.0234994	0.0235442	0.0564363	0.0151386	0.0416093	0.0648379	0.0642064	0.0273937	0.0270591	0.0235431	0.033416	0.0384662	0.0232865	0.0325071	0.00583577	0.0533001	0.0252021	0.0129463	0.0459026	0.0339661	0.0152481	0.0671799	0.0353677	0.0233932	0.0383339	0.107775	0.0168391	0.00938389	0.0165757	0.0344288	0.0321395	0.0232531	0.0078386	0.0584701	0.0529201	0.0141228	0.0157919	0.0516748	0.0583929	0.0100637	0.0635357	0.044733	0.0102403	0.0168483	0.0638682	0.0466363	0.0325	0.00863141	0.0292202	0.0405908	0.0449061	0.0119099	0.0294177	0.0171084	0.00538998	0.0444462	0.0777089	0.0189182	0.0288233	0.0314737	0.0169929	0.0299063	0.00444141	0.0244008	0.0164862	0.0172737	0.00851917	0.00693984	0.014744	0.0471912	0.0191742	0.019095	0.0265444	0.0151331	0.0461323	0.105341	0.0430395	0.0638948	0.0207787	0.023382	0.0288773	0.0247516	0.0367645	0.0145747	0.014041	0.0287112	0.0257485	0.016921	0.0239552	0.0344976	0.0284494	0.01933	0.0187893	0.0709944	0.0351743	0.0190505	0.0613016	0.0119086	0.0409642	0.0286172	0.0459814	0.0526141	0.0119774	0.0141522	0.0430963	0.0442952	0.147242	0.0451117	0.0348014	0.0191588	0.0168416	0.176086	0.0376094	0.039291	0.0623592	0.0362604	0.0080245	0.10821	0.0282692	0.158759	0.0218389	0.0725591	0.00495572	0.004324031	0.5672633	0.005668261	0.095258	0.207359	0.110868	0.135446	0.321643	0.129425	0.03599194	0.272667	0.25774	0.213845	0.255747	2.001378	0.4327367	0.03049476	-3.735775	0.7008212	0.4911503
