Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2700	-16193	-16213.1	20.0506	0.05132207	0.0707769	0.0376374	0.0264217	1.39887	0.00475377	0.000405657	0.00024879	0.804889	0.00729342	0.00320798	0.204436	0.00836758	0.000340649	0.0179528	0.028965	0.00229016	0.00023385	0.0343762	0.0146973	0.0276596	0.000600263	0.0083793	0.0103948	0.0822213	0.0639336	0.0511236	0.00771621	0.354025	0.00545715	0.000473655	0.0461085	0.796996	0.000649019	3.49107	0.318176	0.00117319	0.941488	5.1895e-05	0.00296009	0.00915718	0.0784845	0.00115732	0.14335	0.521126	8.0377e-05	0.0496847	0.0863033	0.0157684	0.00110624	0.00266422	0.00587454	0.356925	0.00193974	0.00346624	0.015556	0.0287015	0.0241436	0.0944724	0.0859088	0.0259527	0.152331	0.0106112	0.0185631	0.000831355	0.0386056	0.00611457	0.0190649	1.10479	0.0199255	0.00188413	0.329751	0.00903813	0.123522	0.00118495	0.00625036	0.00214358	0.15068	0.0337851	0.82554	0.00842824	0.0309664	0.0338911	0.00377652	0.188317	0.0192478	0.00154571	0.0105897	0.495648	0.0100208	0.00704997	0.00972568	0.000173987	0.012354	0.000390183	0.00152679	0.866444	0.00459231	0.28373	0.00535091	0.0607908	0.000405396	0.0321288	0.00918399	0.000629968	0.00516558	0.00997956	0.0291362	0.00209638	1.90669	0.144827	0.0212308	0.816217	0.0178308	0.0536077	0.013195	0.0554779	0.0213132	0.621414	0.179457	0.00286674	0.0205377	0.0347425	0.392263	0.00491746	0.0142903	0.0415598	0.0773593	0.00120288	0.20384	0.0183742	0.00608125	0.0108171	0.0438008	0.0674993	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1508802	0.262251	0.226382	0.272147	0.23922	2.000742	0.3000539	0.257032	-3.678284	2.15394	4.639459
2710	-16200.7	-16206.6	5.83107	0.05132207	0.0574162	0.0444733	0.0312206	0.124277	0.00561717	0.000479334	0.000293977	0.951078	0.00861809	0.00379063	0.241567	0.00988735	0.00040252	0.0212135	0.0342257	0.00270612	0.000276323	0.0406197	0.0173667	0.0326833	0.000709286	0.00990119	0.0122828	0.0971548	0.0755455	0.060409	0.00911767	0.418325	0.0064483	0.000559682	0.054483	0.94175	0.000766898	4.12514	0.447718	0.00138628	1.11249	6.13205e-05	0.00349771	0.0108204	0.0927393	0.00136752	0.169386	0.615776	9.49755e-05	0.0587088	0.101978	0.0186324	0.00130716	0.00314811	0.00694151	0.421751	0.00229205	0.00409579	0.0183814	0.00596666	0.0285287	0.111631	0.101512	0.0306663	0.179998	0.0125385	0.0219346	0.00098235	0.0456174	0.00722513	0.0225275	1.30544	0.0235445	0.00222634	0.389642	0.0106797	0.121579	0.00140017	0.00738559	0.00253291	0.178047	0.0399213	0.97548	0.00995903	0.0365907	0.0400466	0.00446243	0.22252	0.0227437	0.00182645	0.0720894	0.58567	0.0118409	0.00833042	0.0114921	0.000205587	0.0145978	0.00046105	0.00180409	1.02381	0.0054264	0.335263	0.00632277	0.071832	0.00648056	0.0379642	0.010852	0.000744386	0.00610378	0.0117921	0.034428	0.00247713	2.25299	0.171131	0.0250867	0.964462	0.0210693	0.0633442	0.00413984	0.00256402	0.0251843	0.0630123	0.212051	0.00338741	0.0242589	0.2397	0.463508	0.00581058	0.016886	0.121857	0.0914098	0.00141905	0.242646	0.0150409	0.00971435	0.026497	0.0376321	0.0747526	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.163717	0.262251	0.226382	0.272147	0.23922	1.99903	0.3000539	0.2190732	-3.69906	2.088402	4.361421
2720	-16236.2	-16197.5	-38.6934	0.05132207	0.0582532	0.0674136	0.0473249	0.188381	0.00851463	0.000726586	0.000445616	1.44166	0.0130635	0.00574591	0.366173	0.0149875	0.000610148	0.0321558	0.0518801	0.00410199	0.000418856	0.0615723	0.0263249	0.049542	0.00107515	0.0150084	0.0186185	0.147269	0.114514	0.0915693	0.0138208	0.634106	0.0386192	0.000848379	0.0825865	1.42753	0.00116248	6.25297	0.678661	0.00210135	0.0995	9.29509e-05	0.00530191	0.0164017	0.140576	0.00207291	0.256758	0.933407	0.000143966	0.00188557	0.154581	0.0282433	0.00198142	0.0147156	0.0105221	0.6393	0.00347434	0.00620849	0.0278629	0.00904439	0.139072	0.169213	0.153874	0.0464847	0.272845	0.0190061	0.033249	0.00148907	0.0691479	0.010952	0.0341477	1.97882	0.0356892	0.00337473	0.590627	0.0161885	0.184293	0.0021224	0.0111952	0.00383944	0.269888	0.0605136	1.47865	0.0150961	0.055465	0.0607035	0.00676425	0.3373	0.0344754	0.00276858	0.109275	0.887772	0.0179487	0.0126274	0.01742	0.000311633	0.0221276	0.000698869	0.00273468	1.55192	0.00822545	1.83182	0.00958419	0.00220914	0.00982338	0.057547	0.0164497	0.00112836	0.0045496	0.0178747	0.0521868	0.00375489	3.41514	0.259404	0.0380271	1.46195	0.0319373	0.0960185	0.00627526	0.00388659	0.0381749	0.0955154	0.321432	0.00513471	0.0367652	0.363343	0.702595	0.0088078	0.0255961	0.184613	0.138561	0.00214953	0.37141	0.0179835	0.00902092	0.000619823	0.0561085	0.0637713	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2447859	0.262251	0.226382	0.272147	0.23922	1.999789	0.3000539	0.2818796	-3.605973	2.163191	4.679396
2730	-16258.7	-16201.3	-57.3595	0.05132207	0.0551797	0.0725643	0.0509408	0.202775	0.155123	0.000782101	0.000479664	1.55182	0.0140616	0.00618493	0.394151	0.0161326	0.000656767	0.0346127	0.055844	0.00441541	0.000450859	0.0662767	0.0283363	0.0533273	0.0011573	0.0161552	0.0200411	0.158522	0.123263	0.0985657	0.0148767	0.682556	0.0415699	0.0009132	0.0888966	1.5366	0.0012513	6.73073	0.730514	0.0022619	0.107102	0.000100053	0.00570701	0.0176549	0.151317	0.00382478	0.276376	1.00472	0.000154966	0.00202964	0.166392	0.0304013	0.00213281	0.01584	0.011326	0.688146	0.0037398	0.00668285	0.0299918	0.370761	0.149698	0.182142	0.165631	0.0500364	0.293692	0.0204583	0.0357894	0.00160284	0.0744311	0.0117888	0.0367568	2.13001	0.0533447	0.00363258	1.59886	0.0174254	0.198374	0.00228457	0.0120506	0.0041328	0.290509	0.0651372	1.59163	0.0162495	0.0597029	0.0653415	0.00728108	0.363072	0.0371095	0.00298011	0.117624	0.955602	0.01932	0.0135922	0.018751	0.000335444	0.0238183	0.000752267	0.00294362	1.67049	0.00885392	1.97178	0.0103165	0.00237793	0.0105739	0.0619439	0.0177066	0.00121457	0.00489722	0.0192405	0.00874189	0.00404179	3.67607	0.279224	0.0409323	1.57365	0.0343775	0.103355	0.00675472	0.00418355	0.0410916	0.102813	0.345991	0.00552703	0.039583	0.391104	0.756277	0.00948079	0.0275522	0.198513	0.149148	0.00231574	0.380532	0.0147914	0.00239593	0.0098957	0.0569272	0.0712852	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2740018	0.262251	0.226382	0.272147	0.23922	2.001457	0.3000539	0.2953979	-3.541321	2.154943	4.643778
2740	-16280.2	-16201.8	-78.4083	0.05132207	0.0743854	0.0778545	0.0546545	0.217558	0.166432	0.000839118	0.000514633	1.66495	0.0150868	0.00663583	0.422885	0.0173087	0.000704647	0.0371361	0.0550059	0.0047373	0.000483728	0.0711085	0.030402	0.057215	0.00124167	0.0173329	0.0215021	0.170078	0.132249	0.105751	0.0159613	0.732316	0.0446005	0.000979774	0.0953774	1.64862	0.00134252	7.22142	0.783771	0.0024268	0.11491	0.000107347	0.00612306	0.018942	0.162349	0.00410362	0.296525	1.07797	0.000166263	0.00217761	0.178522	0.0326176	0.0022883	0.0169948	0.0121517	0.738314	0.00401244	0.00717005	0.0321782	0.397791	0.160611	0.19542	0.177706	0.0536842	0.315103	0.0219497	0.0383985	0.00171969	0.0798574	0.0126482	0.0394364	2.2853	0.0572337	0.0038974	1.71542	0.0186958	0.212836	0.00245112	0.0129291	0.00443409	0.311688	0.0698859	1.70767	0.0174342	0.0640554	0.0701051	0.00781189	0.389541	0.0398149	0.00319737	0.126199	1.02527	0.0207285	0.0145832	0.020118	0.200819	0.0255547	0.000807109	0.00315822	1.79228	0.00949939	2.11553	0.0110686	0.00255129	0.0113448	0.0664598	0.0189975	0.00130311	0.00525424	0.0206431	0.0093792	0.143024	3.94407	0.29958	0.0439165	1.68838	0.0368838	0.11089	0.00724716	0.00448854	0.0440873	0.110309	0.371215	0.00592997	0.042477	0.419617	0.811412	0.0101719	0.0295603	0.213028	0.160021	0.00248158	0.404302	0.270476	0.006881	0.0303454	0.0620234	0.0858002	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2987116	0.262251	0.226382	0.272147	0.23922	1.999801	0.3000539	0.4550824	-3.208368	2.200496	4.842182
2750	-16286.2	-16197.5	-88.7568	0.05132207	0.0801543	0.083699	0.0587574	0.23389	0.178926	0.000902111	0.000553266	1.78993	0.0162193	0.00713398	0.454631	0.0186081	0.000757544	0.0399239	0.0591352	0.00593149	0.000520041	0.0764466	0.0326843	0.0615101	0.00133488	0.0186341	0.0231163	0.182846	0.142177	0.11369	0.0171595	0.787291	0.0479487	0.00105333	0.102537	1.77238	0.00144331	7.76353	0.842608	0.00260898	0.123537	0.000115405	0.00658272	0.020364	0.174536	0.00441168	0.318785	1.15889	0.000178745	0.00234108	0.0459857	0.0350662	0.00246008	0.0182706	0.013064	0.793739	0.00431365	0.00770831	0.0345939	0.427653	0.172668	0.21009	0.191046	0.0471279	0.338758	0.0235975	0.0412811	0.00184879	0.0858523	0.0135977	0.0423969	2.45685	0.0615302	0.00418998	1.8442	0.0200992	0.228813	0.00263512	0.0138997	0.00476696	0.335086	0.0751322	1.83586	0.018743	0.068864	0.0753679	0.00839833	0.418784	0.0428038	0.00343739	0.135673	1.10224	0.0222846	0.0156779	0.0216282	0.215894	0.0274731	0.000867699	0.00339531	1.92682	0.0102125	2.27434	0.0118995	0.00274281	0.0121965	0.0714489	0.0204236	0.00140094	0.00564867	0.0221928	0.0100833	0.153761	4.24015	0.322069	0.0881989	1.81512	0.0396526	0.119214	0.00779121	0.0048255	0.047397	0.11859	0.399082	0.00637513	0.045675	0.451118	0.872325	0.0109355	0.0317798	0.228585	0.172034	0.00266998	0.393312	0.29078	0.00795831	0.0557742	0.0547768	0.0816199	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3199784	0.262251	0.226382	0.272147	0.23922	2.001191	0.3000539	0.6035661	-3.214128	2.327758	5.418457
2760	-16244.7	-16191.7	-52.9884	0.05132207	0.0667357	0.063238	0.0443936	0.176713	0.135186	0.000681581	0.000418015	1.35237	0.0122543	0.00539001	0.343492	0.0140591	0.000572355	0.0301641	0.0275213	0.00448148	0.000392912	0.0577585	0.0246943	0.0464734	0.00100856	0.0140788	0.0174653	0.138148	0.107421	0.0858974	0.0129647	0.59483	0.0362271	0.00079583	0.0774711	1.3391	0.00109048	5.86566	0.636625	0.00197119	0.0933369	8.71935e-05	0.00497351	0.0153858	0.131869	0.0033332	0.240855	0.875591	0.000135049	0.00176878	0.0347441	0.0431989	0.00185869	0.0138041	0.183033	0.599702	0.00325914	0.00582393	0.0261371	0.323109	0.130458	0.158732	0.144343	0.035607	0.255945	0.0178288	0.0311895	0.00139683	0.0648648	0.0102736	0.0320326	1.85625	0.0464886	0.0031657	1.39336	0.0151858	0.172877	0.00199094	0.0105018	0.00360163	0.253171	0.0567654	1.38707	0.0141611	0.0520295	0.0569435	0.00634527	0.316408	0.03234	0.00259709	0.102506	0.832783	0.0168369	0.0118453	0.016341	0.163117	0.020757	0.000655581	0.00256529	1.45579	0.00771596	1.71835	0.00899054	0.0020723	0.00921491	0.0539825	0.0154308	0.00105847	0.0042678	0.0167676	0.00761833	0.116172	3.2036	0.243336	0.0666378	1.3714	0.0299591	0.0900711	0.00557017	0.00364586	0.0358103	0.0895991	0.301523	0.00481667	0.0345062	0.340837	0.659076	0.00826225	0.0240114	0.172645	0.129978	0.00201919	0.337462	0.219696	0.00981876	0.00849371	0.0476576	0.0676959	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2432586	0.262251	0.226382	0.272147	0.23922	1.999311	0.3000539	0.4448859	-3.53861	2.336096	5.457345
2770	-16229.3	-16193.9	-35.3578	0.05132207	0.0696918	0.0473527	0.033242	0.132323	0.101227	0.000510369	0.00031301	1.01266	0.00917608	0.00403605	0.257208	0.0105275	0.000428581	0.0225869	0.020608	0.00335574	0.000294214	0.0432497	0.0184912	0.0347994	0.000755209	0.0105423	0.013078	0.103445	0.425459	0.0643202	0.009708	0.44541	0.027127	0.000595919	0.0580106	1.00272	0.000816551	4.39222	0.476706	0.00147603	0.0698909	6.52907e-05	0.00372418	0.0115209	0.0987438	0.00249591	0.180353	0.655645	0.000101125	0.00132447	0.0260164	0.0323475	0.00139179	0.0103366	0.137056	0.449058	0.00244045	0.00436098	0.0195715	0.241945	0.0976871	0.118859	0.153423	0.0266626	0.191652	0.0133503	0.203935	0.00104595	2.49937	0.00769293	0.0239861	1.38997	0.0348107	0.0249357	1.04335	0.0113711	0.129451	0.00149082	0.00786377	0.00269691	0.189575	0.0425061	1.03864	0.0106038	0.0389598	0.0426394	0.00475136	0.236927	0.0242162	0.00194471	0.0767569	0.62359	0.0126075	0.00886978	0.0122362	0.122142	0.0155429	0.000490901	0.0019209	1.0901	0.00577773	1.28671	0.00673214	0.00155175	0.00690015	0.0404222	0.0115547	0.000792582	0.00319574	0.0125556	0.00570462	0.0869902	2.39886	0.182211	0.0498986	1.02691	0.0224335	0.0674455	0.00417096	0.00273003	0.0268149	0.067092	0.225781	0.00360673	0.0258306	0.25522	0.493518	0.00618679	0.0179799	0.129146	0.0973282	0.00151282	0.263387	0.164509	0.0051975	0.575881	0.034897	0.0704315	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2094728	0.262251	0.226382	0.272147	0.23922	1.998964	0.3000539	0.5010794	-3.213886	2.246284	5.045791
2780	-16178.4	-16195.7	17.3498	0.05132207	0.0632205	0.0313511	0.0220087	0.0876079	0.0670202	0.000337903	0.00159376	0.670455	0.00607526	0.00267217	0.480861	0.00697001	0.000283753	0.0149543	0.0136441	0.00222175	0.000194792	0.0286346	0.0122425	0.0230398	0.000500005	0.00697977	0.00865865	0.0684885	0.281686	0.0425848	0.00642743	0.294895	0.0179601	0.000394544	0.0384074	0.663879	0.000540618	2.90798	0.315615	0.000977244	0.0462731	4.32274e-05	0.00246569	0.00762773	0.0653759	0.00165248	0.119407	0.434086	6.69522e-05	0.000876897	0.0172248	0.0214165	0.000921471	0.0068436	0.0907413	0.29731	0.00161576	0.0028873	0.000343367	0.160186	0.0646763	0.0786934	0.101578	0.0176527	0.126888	0.00883889	0.135021	0.0006925	1.65477	0.0050933	0.0158806	0.920262	0.0230473	0.111391	0.690779	0.00752856	0.0857063	0.000987036	0.00520641	0.00178556	0.125513	0.0281422	0.687657	0.00702054	0.0257943	0.0282305	0.00314576	0.156864	0.016033	0.00128754	0.0508189	0.412864	0.00834713	0.00587247	0.00810128	0.0808674	0.0102906	0.000325013	0.00127178	0.721729	0.00382529	0.851897	0.00445718	0.00102737	0.00456842	0.0267626	0.00765005	0.000524749	0.00211582	0.00831275	0.00377689	0.057594	1.58823	0.120637	0.0330366	0.67989	0.0148527	0.044654	0.00276149	0.00180748	0.0177535	0.00322276	0.149484	0.00238793	0.0171057	0.168975	0.326746	0.00409615	0.0119042	0.0855307	0.0644386	0.00100001	0.163712	0.108917	0.0108519	1.41083	0.0624602	0.0536536	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.149454	0.262251	0.226382	0.272147	0.23922	1.999186	0.3000539	0.3327676	-4.044184	2.426468	5.887747
2790	-16190.3	-16191.3	0.975185	0.05132207	0.0746537	0.0392984	0.0275878	0.109816	0.0840094	0.00042356	0.00199777	0.840411	0.0076153	0.00334955	0.602757	0.00873687	0.000355683	0.0187451	0.0171028	0.00278496	0.00024417	0.0358933	0.015346	0.0288803	0.000626754	0.0087491	0.0108536	0.08585	0.353092	0.0533799	0.00805675	0.369649	0.0225129	0.000494558	0.00633049	0.832169	0.000677662	3.64514	0.395622	0.00122497	0.058003	5.41853e-05	0.00309072	0.00956132	0.00647659	0.00207137	0.149676	0.544125	8.39243e-05	0.00109919	0.0215913	0.0268454	0.00115506	0.00857841	0.113744	0.372677	0.00202535	0.00361921	0.000430408	0.200792	0.0810714	0.0986418	0.127327	0.0221275	0.159054	0.0110795	0.169248	0.000868045	2.07425	0.00638442	0.0199062	1.15354	0.0288897	0.139628	0.865888	0.00943701	0.107432	0.00123724	0.00652621	0.00223819	0.15733	0.0352761	0.146472	0.00880021	0.0323331	0.00259473	0.00394319	0.196628	0.0200973	0.00161393	0.0637012	0.517522	0.0104631	0.0073611	0.0101549	0.101367	0.0128992	0.000407402	0.00159417	0.904683	0.00479499	1.06785	0.00558706	0.00128781	0.00572649	0.0335467	0.0095893	0.00065777	0.00265217	0.01042	0.00473431	0.0721938	1.99084	0.151218	0.041411	0.852238	0.0186177	0.0559735	0.00346151	0.00226567	0.0222539	0.00403971	0.187377	0.00299326	0.0214317	0.211809	0.409575	0.00513447	0.0149219	0.107248	0.0807734	0.00125047	0.212076	0.136527	0.00381595	0.389168	0.0474102	0.0555343	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1702131	0.262251	0.226382	0.272147	0.23922	1.999983	0.3000539	0.2045082	-3.741303	2.075647	4.308311
2800	-16187.4	-16187.7	0.332633	0.05132207	0.0682864	0.040987	0.0287732	0.114535	0.0876192	0.000441759	0.00208362	0.876523	0.00794252	0.00349348	0.628657	0.00911228	0.000370966	0.0195505	0.0178377	0.00290462	0.000254662	0.0374356	0.0160054	0.0301212	0.000653685	0.00912504	0.0113199	0.0259187	0.368263	0.0556735	0.00840294	0.385533	0.0234802	0.000515809	0.00660251	0.525076	0.000706781	3.80177	0.412622	0.00127761	0.0604954	5.65136e-05	0.00322353	0.00997216	0.00675488	0.00216038	0.156107	0.567506	0.00300394	0.00114642	0.022519	0.0279989	0.00120469	0.00894702	0.118631	0.38869	0.00211238	0.00377472	0.000448902	0.20942	0.0845549	0.10288	0.132798	0.00647682	0.165888	0.0115556	0.17652	0.000905344	2.16338	0.00665876	0.0207616	1.20311	0.0301311	0.145628	0.0851577	0.00984251	0.112049	0.00129041	0.00680663	0.00233436	0.16409	0.0367919	0.152765	0.00917834	0.0337224	0.00270623	0.00411262	0.205077	0.0209608	0.00168328	0.0664384	0.53976	0.0109127	0.0076774	0.0105913	0.105722	0.0134535	0.00148319	0.00166267	0.943556	0.00500102	1.11373	0.00582713	0.00134314	0.00597255	0.0349882	0.0100013	0.000686034	0.00276613	0.0108677	0.00296317	0.0752959	2.07638	0.157716	0.0431906	0.888858	0.0194177	0.0583787	0.00361025	0.00236302	0.0232101	0.00264479	0.195429	0.00312187	0.0223534	0.22091	0.427174	0.00535507	0.0155631	0.111735	0.0842442	0.00130877	0.233555	0.142394	0.0108431	0.367928	0.0415472	0.0721236	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1681039	0.262251	0.226382	0.272147	0.23922	1.998746	0.3000539	0.3333323	-3.586009	2.230423	4.974788
2810	-16185.1	-16191.7	6.65194	0.05132207	0.054064	0.0430695	0.0302351	0.120354	0.0920709	0.000464204	0.00218948	0.921057	0.00834606	0.00367097	0.660597	0.00957525	0.000389814	0.0205439	0.0594278	0.0030522	0.000267601	0.0393376	0.0168186	0.0306817	0.000686897	0.00958866	0.0118951	0.0272355	0.386974	0.0585021	0.00882987	0.40512	0.0246732	0.000542016	0.00693796	0.551753	0.00074269	0.131395	0.433586	0.00134252	0.063569	5.93848e-05	0.00338731	0.0104788	0.00709808	0.00227014	0.164039	0.0962765	0.00315657	0.00120466	0.0236631	0.0294215	0.0012659	0.00940159	0.124658	0.408439	0.0022197	0.00396651	0.00047171	0.22006	0.0888509	0.108107	0.139546	0.00680589	0.174316	0.0121427	0.185488	0.000951342	2.27329	0.00699707	0.0218164	1.26424	0.031662	0.153027	0.0894844	0.0103426	0.117742	0.00135597	0.00715246	0.00245296	0.172427	0.0386612	0.160527	0.00964467	0.0354357	0.00284372	0.00432157	0.215496	0.0220258	0.0017688	0.0698139	0.567183	0.0114671	0.00806747	0.0111294	0.111094	0.014137	0.00155855	0.00174714	0.991496	0.00525511	1.17032	0.00612319	0.00141138	0.0055463	0.0367658	0.0105095	0.000720889	0.00290667	0.0114199	0.00311372	0.0791215	2.18188	0.165729	0.0453849	0.934019	0.0204043	0.0613447	0.00379368	0.00248308	0.0243893	0.00277916	0.205358	0.00328049	0.0234953	0.232134	0.448877	0.00562713	0.0163539	0.117292	0.0885244	0.00137775	0.238192	0.149628	0.0185876	0.000663893	0.0751992	0.0863723	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1416725	0.262251	0.226382	0.272147	0.23922	1.999618	0.3000539	0.2708526	-3.54061	2.113968	4.46886
2820	-16179.4	-16191.3	11.8973	0.05132207	0.0537624	0.0407252	0.0285894	0.113803	0.0870594	0.000438937	0.00207031	0.870923	0.00789178	0.00347116	0.624641	0.00905407	0.000368596	0.0194256	0.0561931	0.00288607	0.000253035	0.0371964	0.0159031	0.0290116	0.000649509	0.00906674	0.0112476	0.0257531	0.365911	0.0553179	0.00834925	0.38307	0.0233302	0.000512514	0.00656033	0.521721	0.000702265	0.124243	0.409986	0.00126944	0.0601089	5.61525e-05	0.00320294	0.00990845	0.00671173	0.00214658	0.15511	0.0910362	0.00298475	0.00113909	0.0223751	0.0278201	0.00119699	0.00888986	0.117873	0.386207	0.00209888	0.180844	0.000446035	0.208082	0.0840147	0.102223	0.13195	0.00643544	0.164828	0.0114818	0.175392	0.00089956	2.14956	0.00661622	0.0206289	1.19542	0.0299386	0.144698	0.0846137	0.00977963	0.111333	0.00128216	0.00676315	0.00231945	0.163042	0.0365569	0.00850186	0.0091197	0.0335069	0.00268894	0.00408635	0.203766	0.0208269	0.00167252	0.0660139	0.536311	0.010843	0.00762835	0.0105236	0.105047	0.0133675	0.0243052	0.00165205	0.937528	0.00496907	1.10662	0.0057899	0.00708374	0.00524441	0.0347647	0.00993745	0.000681651	0.00132796	0.0107983	0.00294424	0.0748149	2.06312	0.156708	0.0429144	0.88318	0.0192937	0.0580057	0.00358719	0.00234793	0.0230618	0.00262789	0.19418	0.00310193	0.0222173	0.219499	0.424445	0.00532084	0.0154639	0.110924	0.083706	0.00130632	0.204585	0.141484	0.00279756	0.00713784	0.0691416	0.0699738	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1341184	0.262251	0.226382	0.272147	0.23922	1.999095	0.3000539	0.1388553	-3.842339	1.932882	3.736034
2830	-16174	-16195.9	21.8406	0.05132207	0.0619259	0.0378695	0.0265847	0.105823	0.0809548	0.000408159	0.00192513	0.809854	0.00733841	0.00322776	0.580841	0.00841919	0.00034275	0.0180635	0.0522528	0.0026837	0.000235292	0.036189	0.014788	0.0269773	0.000603965	0.00843098	0.0104589	0.0239473	0.340253	0.051439	0.0077638	0.356209	0.0216943	0.000476576	0.00610032	0.485138	0.000653022	0.115531	0.381237	0.00118043	0.055894	5.22151e-05	0.00297834	0.00921366	0.0062411	0.00199606	0.144234	0.0846527	0.00277546	0.00105922	0.0208062	0.0258693	0.00111306	0.0082665	0.0053707	0.359126	0.00195171	0.168163	0.000414759	0.193491	0.0781236	0.0950551	0.122698	0.00598419	0.153271	0.0106767	0.163094	0.000836483	1.99883	0.00615228	0.0191824	1.1116	0.0278393	0.134551	0.0786806	0.00909388	0.103526	0.00119226	0.00628892	0.0021568	0.151609	0.0339935	0.00790571	0.00848023	0.0311574	0.00250039	0.00379981	0.189478	0.0193665	0.00155525	0.061385	0.498705	0.0100826	0.00709345	0.00978567	0.0976811	0.0124302	0.0226009	0.0015362	0.871789	0.00462064	1.02902	0.00538391	0.00658703	0.00487667	0.032327	0.00924063	0.000633853	0.00251308	0.0100411	0.00273779	0.0695688	1.91845	0.14572	0.0399049	0.821251	0.0179408	0.0539383	0.00333565	0.00218329	0.0214447	0.00244362	0.180564	0.00288442	0.0206529	0.204108	0.394682	0.00494775	0.0143792	0.103195	0.0778365	0.00121616	0.191311	0.131563	0.00548693	0.0570078	0.0465516	0.064708	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.1243173	0.262251	0.226382	0.272147	0.23922	1.999364	0.3000539	0.2621118	-3.86643	2.248309	5.054891
